イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,粘りを見せるも8球目を空振り、三振を喫する 1アウト
1回表,2,2.0,田宮 裕涼,1,,ピッチャーフライ 2アウト
1回表,3,3.0,郡司 裕也,2,,レフトへのヒットを放つ 一塁
1回表,4,4.0,レイエス,2,1塁,内角高めの真っ直ぐを打つもライトフライ 3アウト
1回裏,1,1.0,正木 智也,0,,四球を選ぶ 一塁
1回裏,2,2.0,周東 佑京,0,1塁,ファーストゴロ 1アウト一塁
1回裏,3,3.0,近藤 健介,1,1塁,一塁けん制:ランナー周東帰塁外角の球を打つもレフトフライ 2アウト
1回裏,4,4.0,栗原 陵矢,2,1塁,一塁けん制:ランナー周東帰塁一塁走者周東:盗塁成功 二塁7球粘った末に空振り三振！決定機を逃す 3アウト
2回表,1,5.0,野村 佑希,0,,二塁打 二塁
2回表,2,6.0,清宮 幸太郎,0,2塁,ランナー二塁からレフトへポテンヒットを放つ 一三塁
2回表,3,7.0,万波 中正,0,"1,3塁",一塁けん制:ランナー清宮幸帰塁フォアボールを選ぶ 満塁
2回表,4,8.0,上川畑 大悟,0,満塁,－ソフトバンク:コーチマウンドへむかう－外角低めのストレートを打つもレフトフライ 1アウト
2回表,5,9.0,カストロ,1,満塁,1アウト満塁の0-1からライトへの犠牲フライを放つ日本ハム先制！ ソ 0-1 日 2アウト一三塁
2回表,6,1.0,水野 達稀,2,"1,3塁",一塁けん制:ランナー万波帰塁カウント2-2から見逃し三振 3アウト
2回裏,1,5.0,柳田 悠岐,0,,外角高めの球を打つもセンターフライ 1アウト0:43【2回裏】これぞプロの守備!! ファイターズ・カストロ 完璧なダイビングキャッチでアウトを奪う!! 2026年5月23日 福岡ソフトバンクホークス 対 北海道日本ハムファイターズ
2回裏,2,6.0,山本 祐大,1,,ど真ん中のカットボールを打つもセンターフライ 2アウト
2回裏,3,7.0,山本 恵大,2,,空振り三振 3アウト
3回表,1,2.0,田宮 裕涼,0,,ライトへのヒットで出塁 一塁
3回表,2,3.0,郡司 裕也,0,1塁,内角低めの球を打つもライトフライ 1アウト
3回表,3,4.0,レイエス,1,1塁,ライトへのヒット山本恵(右):ファンブル 一三塁
3回表,4,5.0,野村 佑希,1,"1,3塁",1アウト一三塁から5-4-3のダブルプレー 3アウト
3回裏,1,8.0,今宮 健太,0,,レフトへのヒットで出塁 一塁
3回裏,2,9.0,庄子 雄大,0,1塁,見事送りバントを成功させる 1アウト二塁
3回裏,3,1.0,正木 智也,1,2塁,外角高めの球を打つもレフトフライ 2アウト
3回裏,4,2.0,周東 佑京,2,2塁,粘りを見せて8球目にフォアボールを選ぶ 一二塁
