イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,空振り三振でバッターアウト 1アウト
1回表,2,2.0,周東 佑京,1,,レフトへのヒットで出塁 一塁
1回表,3,3.0,近藤 健介,1,1塁,一塁けん制:ランナー周東帰塁4-6-3のダブルプレー 3アウト
1回裏,1,1.0,吉田 賢吾,0,,セカンドゴロ 1アウト
1回裏,2,2.0,郡司 裕也,1,,フォアボールを選ぶ 一塁
1回裏,3,3.0,レイエス,1,1塁,四球を選ぶ 一二塁
1回裏,4,4.0,万波 中正,1,"1,2塁",ファウルフライを正木(一)がつかんでバッターアウト 2アウト
1回裏,5,5.0,水野 達稀,2,"1,2塁",ランナー一二塁の2-2からレフトへの先制タイムリーツーベース！ 日 1-0 ソ 二三塁
1回裏,6,6.0,清宮 幸太郎,2,"2,3塁",－ソフトバンク:コーチマウンドへむかう－ストレートのフォアボールで出塁 満塁
1回裏,7,7.0,野村 佑希,2,満塁,2アウト満塁からショートゴロ 3アウト
2回表,1,4.0,栗原 陵矢,0,,低めのフォークをライトへ打ってヒット 一塁
2回表,2,5.0,柳田 悠岐,0,1塁,一塁けん制:ランナー栗原帰塁ライトへのヒットで出塁万波(右):悪送球 二三塁
2回表,3,6.0,柳町 達,0,"2,3塁",ランナー二三塁からセンターへのタイムリーヒットでソフトバンク逆転！ 日 1-2 ソ 一塁
2回表,4,7.0,今宮 健太,0,1塁,4-6-3のダブルプレー 2アウト
2回表,5,8.0,川瀬 晃,2,,7球粘った末に空振り三振でバッターアウト 3アウト
2回裏,1,8.0,奈良間 大己,0,,ファウルフライを正木(一)が捕球してバッターアウト 1アウト
2回裏,2,9.0,田宮 裕涼,1,,外角低めのカーブを打つもセカンドライナー 2アウト
2回裏,3,1.0,吉田 賢吾,2,,ツーベース 二塁
2回裏,4,2.0,郡司 裕也,2,2塁,2アウト二塁の2-1からライトへのタイムリーヒットで日本ハム同点！ 日 2-2 ソ 一塁
2回裏,5,3.0,レイエス,2,1塁,一塁けん制:ランナー郡司帰塁外角低めのスプリットを打つもセンターフライ 3アウト
3回表,1,9.0,海野 隆司,0,,空振り三振でバッターアウト 1アウト
3回表,2,1.0,正木 智也,1,,見逃し三振 2アウト
3回表,3,2.0,周東 佑京,2,,外角のカットボールをレフトへ打ってヒット 一塁
3回表,4,3.0,近藤 健介,2,1塁,一塁走者周東:盗塁成功 二塁セカンドゴロ 3アウト
3回裏,1,4.0,万波 中正,0,,－治療中－ライトへのヒット 一塁
3回裏,2,5.0,水野 達稀,0,1塁,一塁けん制:ランナー万波帰塁一塁けん制:ランナー万波帰塁ピッチャーへの強烈な打球の内野安打 一二塁
3回裏,3,6.0,清宮 幸太郎,0,"1,2塁",－治療中－外角の変化球を打つもライトフライ 1アウト
3回裏,4,7.0,野村 佑希,1,"1,2塁",ランナー一二塁の0-1から勝ち越しのタイムリーツーベース！ 日 3-2 ソ 二三塁0:53【3回裏】勝負強さを見せる!! ファイターズ・野村佑希 勝ち越しタイムリー2ベースを放つ‼ 2026年7月15日 北海道日本ハムファイターズ 対 福岡ソフトバンクホークス
3回裏,5,8.0,奈良間 大己,1,"2,3塁",投手交代:スチュワート・ジュニア→鈴木豪セカンドゴロの間に日本ハム1点をあげる 日 4-2 ソ 2アウト三塁
3回裏,6,9.0,田宮 裕涼,2,3塁,カウント1-2から空振り三振でバッターアウト 3アウト
4回表,1,4.0,栗原 陵矢,0,,右中間へのホームラン 日 4-3 ソ0:50【4回表】初球を捉えた!! ホークス・栗原陵矢 右中間へ今季第26号となるHRで1点差に迫る!! 2026年7月15日 北海道日本ハムファイターズ 対 福岡ソフトバンクホークス
4回表,2,5.0,柳田 悠岐,0,,セカンドゴロ 1アウト
4回表,3,6.0,柳町 達,1,,空振り三振 2アウト
4回表,4,7.0,今宮 健太,2,,ショートゴロ 3アウト
4回裏,1,1.0,吉田 賢吾,0,,空振り三振でバッターアウト 1アウト
4回裏,2,2.0,郡司 裕也,1,,フォアボールを選ぶ 一塁
4回裏,3,3.0,レイエス,1,1塁,ライトへのヒットで出塁柳町(右):ファンブル 二三塁
4回裏,4,4.0,万波 中正,1,"2,3塁",ランナー二三塁の0-1からセンターへの犠牲フライを放つ 日 5-3 ソ 2アウト二塁
4回裏,5,5.0,水野 達稀,2,2塁,詰まった打球はショートゴロ 3アウト
5回表,1,8.0,川瀬 晃,0,,ど真ん中のストレートをライトへ打ってヒット 一塁
5回表,2,9.0,海野 隆司,0,1塁,一塁けん制:ランナー川瀬帰塁一塁けん制:ランナー川瀬帰塁空振りの三振を喫する 1アウト
5回表,3,1.0,正木 智也,1,1塁,ワンバウンドした球に空振り、三振を喫する 2アウト
5回表,4,2.0,周東 佑京,2,1塁,レフトへのヒットで出塁 一二塁
5回表,5,3.0,近藤 健介,2,"1,2塁",－日本ハム:内野手マウンドへ集まる－ファーストゴロ 3アウト
5回裏,1,6.0,清宮 幸太郎,0,,投手交代:鈴木豪→ヘルナンデスセカンドゴロ 1アウト
5回裏,2,7.0,野村 佑希,1,,レフトへのヒットを放つ 一塁
5回裏,3,8.0,奈良間 大己,1,1塁,一塁けん制:ランナー野村帰塁フォアボールを選ぶ 一二塁
5回裏,4,9.0,田宮 裕涼,1,"1,2塁",代打水谷 瞬一死一二塁－治療中－田宮→代打:水谷6-4-3のダブルプレー 3アウト
6回表,1,4.0,栗原 陵矢,0,,投手交代:加藤貴→上原守備交代:キャッチャー進藤低めのスライダーを打つもセンターフライ 1アウト
6回表,2,5.0,柳田 悠岐,1,,ワンバウンドした球を空振り三振 2アウト
6回表,3,6.0,柳町 達,2,,内角高めのツーシームをレフトへ打ってヒット 一塁
6回表,4,7.0,今宮 健太,2,1塁,サードゴロ 3アウト
6回裏,1,1.0,吉田 賢吾,0,,投手交代:ヘルナンデス→津森空振り三振 1アウト
6回裏,2,2.0,郡司 裕也,1,,セカンドへのファウルフライに倒れる 2アウト
6回裏,3,3.0,レイエス,2,,レフトへの二塁打 二塁
6回裏,4,4.0,万波 中正,2,2塁,2アウト二塁からレフトへのヒットで出塁 一三塁
6回裏,5,5.0,水野 達稀,2,"1,3塁",ショートゴロ 3アウト
7回表,1,8.0,川瀬 晃,0,,ピッチャー上原に代わって柴田がマウンドにあがる　守備交代:センター五十幡空振り三振でバッターアウト 1アウト
7回表,2,9.0,海野 隆司,1,,セカンドゴロ 2アウト
7回表,3,1.0,正木 智也,2,,ストレートのフォアボールで出塁 一塁
7回表,4,2.0,周東 佑京,2,1塁,一塁けん制:ランナー正木帰塁セカンドゴロ 3アウト
7回裏,1,6.0,清宮 幸太郎,0,,投手交代:津森→伊藤フォアボールを選ぶ 一塁
7回裏,2,7.0,野村 佑希,0,1塁,一塁けん制:ランナー清宮幸帰塁スタンド上段に飛び込む2ランホームランを放つ 日 7-3 ソ1:05【7回裏】貴重な追加点!! ファイターズ・野村佑希 スタンド上段に飛び込む2ランホームラン!! 2026年7月15日 北海道日本ハムファイターズ 対 福岡ソフトバンクホークス
7回裏,3,8.0,奈良間 大己,0,,レフトへのヒットで出塁 一塁
7回裏,4,9.0,進藤 勇也,0,1塁,一塁けん制:ランナー奈良間帰塁一塁けん制:ランナー奈良間帰塁空振り三振でバッターアウト 1アウト
7回裏,5,1.0,五十幡 亮汰,1,1塁,見逃し三振でバッターアウト！ 2アウト
7回裏,6,2.0,郡司 裕也,2,1塁,ショートゴロ 3アウト
8回表,1,3.0,近藤 健介,0,,投手交代:柴田→達守備交代:サード山縣レフトへのヒットで出塁 一塁
8回表,2,4.0,栗原 陵矢,0,1塁,空振り三振でバッターアウト 1アウト
8回表,3,5.0,柳田 悠岐,1,1塁,ど真ん中のカーブを打つもレフトフライ 2アウト
8回表,4,6.0,柳町 達,2,1塁,ど真ん中のストレートを打つもセンターフライ 3アウト
8回裏,1,3.0,レイエス,0,,投手交代:伊藤→中村稔守備交代:キャッチャー渡邉守備交代:ファースト廣瀨隆守備変更:正木ファースト→レフトセンターへのツーベース 二塁
8回裏,2,4.0,万波 中正,0,2塁,二塁走者レイエス→代走:矢澤ショートゴロ 1アウト
8回裏,3,5.0,水野 達稀,1,2塁,ファーストゴロ 2アウト三塁
8回裏,4,6.0,清宮 幸太郎,2,3塁,カウント2-2からハーフスイングを取られて空振りの三振を喫する 3アウト
9回表,1,7.0,今宮 健太,0,,投手交代:達→田中ツーベース 二塁
9回表,2,8.0,川瀬 晃,0,2塁,ランナー二塁からレフトへのヒット 一三塁
9回表,3,9.0,廣瀨 隆太,0,"1,3塁",空振りの三振を喫する 1アウト
9回表,4,1.0,正木 智也,1,"1,3塁",フォアボールを選ぶ 満塁
9回表,5,2.0,周東 佑京,1,満塁,－日本ハム:コーチマウンドへむかう－ランナーフルベースの0-1からセンターへのタイムリーヒット 日 7-4 ソ 満塁
9回表,6,,牧原 大成,1,満塁,渡邉→代打:牧原大ピッチャー田中に代わって堀がマウンドにあがる1アウト満塁の2-1からライトへのタイムリーヒット 日 7-6 ソ 一三塁
9回表,7,4.0,栗原 陵矢,1,"1,3塁",一塁けん制:ランナー牧原大帰塁一塁走者牧原大:盗塁成功 二三塁空振り三振でバッターアウト 2アウト
9回表,8,5.0,柳田 悠岐,2,"2,3塁",一打逆転の場面で空振り三振 3アウト試合終了
