イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,外角の球を打つもセンターフライ 1アウト
1回表,2,2.0,松本 剛,1,,見逃し三振 2アウト
1回表,3,3.0,泉口 友汰,2,,ファウルフライを佐藤(三)が捕球してバッターアウト 3アウト
1回裏,1,1.0,近本 光司,0,,セカンドゴロ 1アウト
1回裏,2,2.0,中野 拓夢,1,,セカンドゴロ 2アウト
1回裏,3,3.0,森下 翔太,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
2回表,1,4.0,ダルベック,0,,木浪(遊)の悪送球により出塁する 一塁
2回表,2,5.0,キャベッジ,0,1塁,外角低めの真っ直ぐをセンターへ打ってヒット 一二塁
2回表,3,6.0,大城 卓三,0,"1,2塁",ランナー一二塁の3-2からセンターへの先制タイムリーヒット！ 神 0-1 巨 一三塁
2回表,4,7.0,増田 陸,0,"1,3塁",ランナー一三塁の1-2からレフトへタイムリーツーベース！ 神 0-2 巨 二三塁
2回表,5,8.0,中山 礼都,0,"2,3塁",ワンバウンドした球に空振り、三振を喫する 1アウト
2回表,6,9.0,則本 昂大,1,"2,3塁",空振り三振でバッターアウト 2アウト
2回表,7,1.0,浦田 俊輔,2,"2,3塁",ショートフライ 3アウト
2回裏,1,4.0,佐藤 輝明,0,,外角高めのカーブを打つもレフトフライ 1アウト
2回裏,2,5.0,大山 悠輔,1,,低めの球を打つもサードライナー 2アウト
2回裏,3,6.0,木浪 聖也,2,,9球粘った末に四球を選ぶ 一塁
2回裏,4,7.0,前川 右京,2,1塁,センターへのヒット 一二塁0:47【2回裏】前川 粘って粘ってセンター前へ!! 今日もスタメン起用に応えるヒット!! 2026/04/14 T-G
2回裏,5,8.0,坂本 誠志郎,2,"1,2塁",ダルベック(三)の悪送球により出塁する二塁走者木浪は走塁死 3アウト
3回表,1,2.0,松本 剛,0,,内角高めの真っ直ぐを打つもセンターフライ 1アウト
3回表,2,3.0,泉口 友汰,1,,外角低めのストレートを打つもサードライナー 2アウト
3回表,3,4.0,ダルベック,2,,ワンバウンドした球を空振り三振 3アウト
3回裏,1,9.0,才木 浩人,0,,見逃し三振でバッターアウト！ 1アウト
3回裏,2,1.0,近本 光司,1,,内角低めのストレートを打つもセンターフライ 2アウト
3回裏,3,2.0,中野 拓夢,2,,サードゴロ 3アウト
4回表,1,5.0,キャベッジ,0,,空振り三振でバッターアウト 1アウト
4回表,2,6.0,大城 卓三,1,,センターへのヒットを放つ 一塁
4回表,3,7.0,増田 陸,1,1塁,レフトへのツーベース 二三塁
4回表,4,8.0,中山 礼都,1,"2,3塁",巨人・中山の二塁セーフの判定を巡り、阪神がリクエストリプレー検証後判定変わらずセカンドゴロ三塁走者大城は走塁死 2アウト二三塁
4回表,5,9.0,則本 昂大,2,"2,3塁",カウント2-2から空振り三振 3アウト
4回裏,1,3.0,森下 翔太,0,,外角高めのストレートを打つもセカンドライナー 1アウト
4回裏,2,4.0,佐藤 輝明,1,,セカンドゴロ 2アウト
4回裏,3,5.0,大山 悠輔,2,,低めの球を打つもライトフライ 3アウト
5回表,1,1.0,浦田 俊輔,0,,ファウルフライを坂本(捕)がつかんでバッターアウト 1アウト
5回表,2,2.0,松本 剛,1,,ツーベース 二塁
5回表,3,3.0,泉口 友汰,1,2塁,二塁けん制:ランナー松本帰塁ランナー二塁からライトへのヒットを放つ 一三塁
5回表,4,4.0,ダルベック,1,"1,3塁",空振り三振に倒れるもスタートを切っていた一塁走者泉口が盗塁成功 2アウト二三塁
5回表,5,5.0,キャベッジ,2,"2,3塁",外角高めのストレートを打つもレフトフライ 3アウト
5回裏,1,6.0,木浪 聖也,0,,セカンドゴロ 1アウト
5回裏,2,7.0,前川 右京,1,,高めのストレートを打つもセンターフライ 2アウト
5回裏,3,8.0,坂本 誠志郎,2,,ファーストフライ 3アウト
6回表,1,6.0,大城 卓三,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
6回表,2,7.0,増田 陸,1,,ファウルフライを坂本(捕)が捕球してバッターアウト 2アウト
6回表,3,8.0,中山 礼都,2,,ショートフライ 3アウト
6回裏,1,,福島 圭音,0,,才木→代打:福島外角低めの落ちる球を引っかけてセカンドゴロ 1アウト
6回裏,2,1.0,近本 光司,1,,外角低めの変化球を打つもサードライナー 2アウト
6回裏,3,2.0,中野 拓夢,2,,レフトへのヒットで出塁 一塁0:37【6回裏】中野 逆方向へ!! 7試合連続ヒット!! 2026/04/14 T-G
6回裏,4,3.0,森下 翔太,2,1塁,見逃し三振でバッターアウト！ 3アウト
7回表,1,,佐々木 俊輔,0,,投手交代:才木→湯浅則本→代打:佐々木ワンバウンドした球に空振り、三振を喫する 1アウト
7回表,2,1.0,浦田 俊輔,1,,大山(一)の後逸により出塁する 一塁
7回表,3,2.0,松本 剛,1,1塁,ピッチャーゴロ 2アウト二塁
7回表,4,3.0,泉口 友汰,2,2塁,カウント1-2からワンバウンドした球を空振り三振 3アウト
7回裏,1,4.0,佐藤 輝明,0,,ピッチャー則本に代わって北浦がマウンドにあがるフェンス直撃の二塁打を放つ 二塁
7回裏,2,5.0,大山 悠輔,0,2塁,0アウト二塁からレフトへのヒットで出塁 一三塁
7回裏,3,6.0,木浪 聖也,0,"1,3塁",－巨人:コーチマウンドへむかう－空振り三振でバッターアウト 1アウト
7回裏,4,7.0,前川 右京,1,"1,3塁",1アウト一三塁からライトへのタイムリーヒット 神 1-2 巨 一三塁1:15【7回裏】前川 1ｰ2塁間を抜けた!! タイムリーヒットで1点を返す!! 2026/04/14 T-G
7回裏,5,8.0,坂本 誠志郎,1,"1,3塁",一塁走者前川→代走:熊谷ピッチャー北浦に代わって田中瑛がマウンドにあがる一塁走者熊谷:盗塁成功 二三塁空振り三振でバッターアウト 2アウト
7回裏,6,,髙寺 望夢,2,"2,3塁",湯浅→代打:髙寺2アウト二三塁の1-1からセンターへの逆転タイムリーヒット！ 神 3-2 巨 一塁1:07【7回裏】高寺 外野の前に落ちた!! 執念の2点タイムリーで逆転!! 2026/04/14 T-G
7回裏,7,1.0,近本 光司,2,1塁,外角の球を打つもレフトフライ 3アウト
8回表,1,4.0,ダルベック,0,,ピッチャー湯浅に代わってモレッタがマウンドにあがる　守備交代:ショート小幡守備変更:髙寺→レフトファウルフライを大山(一)がつかんでバッターアウト 1アウト
8回表,2,5.0,キャベッジ,1,,外角のスライダーを打つもセンターフライ 2アウト
8回表,3,6.0,大城 卓三,2,,カウント1-1から右中間への同点ホームラン！ 神 3-3 巨
8回表,4,7.0,増田 陸,2,,ショートゴロ 3アウト
8回裏,1,2.0,中野 拓夢,0,,投手交代:田中瑛→大勢内角低めの真っ直ぐを打つもレフトフライ 1アウト
