イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,ショートゴロ 1アウト
1回表,2,2.0,周東 佑京,1,,空振りの三振を喫する 2アウト
1回表,3,3.0,近藤 健介,2,,空振り三振でバッターアウト 3アウト
1回裏,1,1.0,泉口 友汰,0,,ファーストゴロ 1アウト
1回裏,2,2.0,吉川 尚輝,1,,ショートゴロ 2アウト
1回裏,3,3.0,坂本 勇人,2,,レフトへのツーベース 二塁
1回裏,4,4.0,ダルベック,2,2塁,一打先制の場面で空振り三振！決定機を逃す 3アウト
2回表,1,4.0,栗原 陵矢,0,,レフトスタンドへのホームランでソフトバンク先制！ 巨 0-1 ソ
2回表,2,5.0,柳田 悠岐,0,,粘りを見せて9球目にフォアボールを選ぶ 一塁
2回表,3,6.0,山本 祐大,0,1塁,ファウルフライを坂本勇(三)が捕球してバッターアウト 1アウト
2回表,4,7.0,今宮 健太,1,1塁,ファウルフライをダルベック(一)がつかんでバッターアウト 2アウト
2回表,5,8.0,庄子 雄大,2,1塁,セカンドゴロ 3アウト
2回裏,1,5.0,大城 卓三,0,,ライトへの二塁打 二塁
2回裏,2,6.0,キャベッジ,0,2塁,ピッチャーゴロ 1アウト三塁
2回裏,3,7.0,佐々木 俊輔,1,3塁,1アウト三塁の0-1から同点のタイムリーヒット！ 巨 1-1 ソ 一塁
2回裏,4,8.0,松本 剛,1,1塁,巨人・佐々木の二塁盗塁アウトの判定を巡り、巨人がリクエストリプレー検証後判定変わらず一塁走者佐々木:盗塁を試みるもアウト 2アウトデッドボールを受ける 一塁
2回裏,5,9.0,田中 将大,2,1塁,打つ気なく三振に倒れる 3アウト
3回表,1,9.0,スチュワート・ジュニア,0,,空振り三振でバッターアウト 1アウト
3回表,2,1.0,正木 智也,1,,ショートゴロ 2アウト
3回表,3,2.0,周東 佑京,2,,空振り三振でバッターアウト 3アウト
3回裏,1,1.0,泉口 友汰,0,,ツーベース 二塁
3回裏,2,2.0,吉川 尚輝,0,2塁,ショートフライ 1アウト
3回裏,3,3.0,坂本 勇人,1,2塁,8球粘った末にフォアボールを選ぶ 一二塁
3回裏,4,4.0,ダルベック,1,"1,2塁",－ソフトバンク:コーチマウンドへむかう－ランナー一二塁の2-2からセンターへの勝ち越しタイムリーツーベース！ 巨 2-1 ソ 二三塁1:015/28【巨人vsソフトバンク】3回裏 ダルベック センターへの勝ち越しタイムリーツーベース！
3回裏,5,5.0,大城 卓三,1,"2,3塁",低めのストレートを打つもレフトフライ 2アウト
3回裏,6,6.0,キャベッジ,2,"2,3塁",2アウト二三塁の0-2からレフトへ2点タイムリーツーベース！ 巨 4-1 ソ 二塁
3回裏,7,7.0,佐々木 俊輔,2,2塁,ファーストゴロ 3アウト
4回表,1,3.0,近藤 健介,0,,外角低めの球を打つもレフトフライ 1アウト
4回表,2,4.0,栗原 陵矢,1,,セカンドゴロ 2アウト
4回表,3,5.0,柳田 悠岐,2,,セカンドゴロ 3アウト
4回裏,1,8.0,松本 剛,0,,センターへのヒットで出塁 一塁
4回裏,2,9.0,田中 将大,0,1塁,一塁けん制:ランナー松本帰塁スチュワート・ジュニア(投):暴投 二塁送りバント失敗二塁走者松本は走塁死 1アウト一塁
4回裏,3,1.0,泉口 友汰,1,1塁,セカンドフライ 2アウト
4回裏,4,2.0,吉川 尚輝,2,1塁,ファーストゴロ 3アウト
5回表,1,6.0,山本 祐大,0,,ライトへのヒットを放つ 一塁
5回表,2,7.0,今宮 健太,0,1塁,低めのスプリットを打つもライトフライ 1アウト
5回表,3,8.0,庄子 雄大,1,1塁,空振り三振でバッターアウト 2アウト
5回表,4,9.0,スチュワート・ジュニア,2,1塁,センターへのヒットで出塁 一三塁
5回表,5,1.0,正木 智也,2,"1,3塁",ランナー一三塁の0-1からライトへのタイムリーヒット 巨 4-2 ソ 一二塁
5回表,6,2.0,周東 佑京,2,"1,2塁",ランナー一二塁からセンターへのヒットを放つ 満塁
5回表,7,3.0,近藤 健介,2,満塁,ランナーフルベースの3-2から押し出しのフォアボール 巨 4-3 ソ 満塁
5回表,8,4.0,栗原 陵矢,2,満塁,ファーストゴロ 3アウト
5回裏,1,3.0,坂本 勇人,0,,見逃し三振 1アウト
5回裏,2,4.0,ダルベック,1,,内角のカットボールを打つもセンターフライ 2アウト
5回裏,3,5.0,大城 卓三,2,,セカンドゴロ 3アウト
6回表,1,5.0,柳田 悠岐,0,,投手交代:田中将→赤星ワンバウンドした球を空振り三振 1アウト
6回表,2,6.0,山本 祐大,1,,レフトへのヒットで出塁 一塁
6回表,3,7.0,今宮 健太,1,1塁,一塁けん制:ランナー山本祐帰塁カウント1-1からレフトへのタイムリーツーベースでソフトバンク同点 巨 4-4 ソ 二塁
6回表,4,8.0,庄子 雄大,1,2塁,ランナー二塁からセンターへのタイムリーヒットでソフトバンク勝ち越し！ 巨 4-5 ソ 一塁
6回表,5,,山川 穂高,1,1塁,スチュワート・ジュニア→代打:山川セカンドフライ 2アウト
6回表,6,1.0,正木 智也,2,1塁,大城(捕):悪送球一塁走者庄子:盗塁成功　一塁走者庄子はさらに三塁まで進塁 三塁カウント1-2から見逃し三振 3アウト
6回裏,1,6.0,キャベッジ,0,,投手交代:スチュワート・ジュニア→ヘルナンデスレフトへのヒットで出塁 一塁
6回裏,2,7.0,佐々木 俊輔,0,1塁,見事送りバントを決める 1アウト二塁
6回裏,3,8.0,松本 剛,1,2塁,1アウト二塁からセカンドフライ 2アウト
6回裏,4,,ティマ,2,2塁,赤星→代打:ティマ一打同点の場面で内角のスライダーを打つもセンターフライ 3アウト
7回表,1,2.0,周東 佑京,0,,投手交代:赤星→中川外角高めのストレートを打つもレフトフライ 1アウト
7回表,2,3.0,近藤 健介,1,,低めのフォークを打つもセンターフライ 2アウト
7回表,3,4.0,栗原 陵矢,2,,フルカウントからバックスクリーンに飛び込むホームランを放つ 巨 4-6 ソ
7回表,4,5.0,柳田 悠岐,2,,ピッチャーへボテボテの内野安打 一塁
7回表,5,6.0,山本 祐大,2,1塁,一塁走者柳田→代走:川村カウント1-0からレフトスタンドへの2ランホームラン 巨 4-8 ソ
7回表,6,7.0,今宮 健太,2,,低めのスライダーをレフトへ打ってヒット 一塁
7回表,7,8.0,庄子 雄大,2,1塁,一塁走者今宮→代走:牧原大一塁けん制:ランナー牧原大帰塁ピッチャーへの強烈な打球の内野安打 一二塁
7回表,8,,山本 恵大,2,"1,2塁",投手交代:中川→田和ヘルナンデス→代打:山本恵サードゴロ 3アウト
