イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,野村 勇,0,,ファウルフライを松川(捕)が捕球してバッターアウト 1アウト
1回表,2,2.0,近藤 健介,1,,高めのスライダーを打つもサードライナー 2アウト
1回表,3,3.0,柳町 達,2,,見逃し三振 3アウト
1回裏,1,1.0,岡 大海,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
1回裏,2,2.0,藤原 恭大,1,,センターへポテンヒットを放つ 一塁
1回裏,3,3.0,西川 史礁,1,1塁,ライトへのヒットで出塁 一二塁
1回裏,4,4.0,山口 航輝,1,"1,2塁",ファウルフライを山川(一)がつかんでバッターアウト 2アウト
1回裏,5,5.0,寺地 隆成,2,"1,2塁",一打先制の場面でセカンドゴロ 3アウト
2回表,1,4.0,柳田 悠岐,0,,内角の真っ直ぐを打つもセンターフライ 1アウト
2回表,2,5.0,山川 穂高,1,,サードフライ 2アウト
2回表,3,6.0,栗原 陵矢,2,,ストレートのフォアボールで出塁 一塁
2回表,4,7.0,牧原 大成,2,1塁,空振りの三振を喫する 3アウト
2回裏,1,6.0,ソト,0,,近藤(左)の落球により出塁する 二塁
2回裏,2,7.0,宮崎 竜成,0,2塁,ワンバウンドした球を空振り三振 1アウト
2回裏,3,8.0,松川 虎生,1,2塁,空振り三振でバッターアウト 2アウト
2回裏,4,9.0,小川 龍成,2,2塁,一打先制の場面でショートフライ 3アウト
3回表,1,8.0,海野 隆司,0,,外角低めの球を打つもセンターフライ 1アウト
3回表,2,9.0,周東 佑京,1,,センターへのヒットで出塁 一塁
3回表,3,1.0,野村 勇,1,1塁,空振りの三振を喫する 2アウト
3回表,4,2.0,近藤 健介,2,1塁,一塁けん制:ランナー周東帰塁また一塁けん制:ランナー周東帰塁高めの球を打つもレフトフライ 3アウト
3回裏,1,1.0,岡 大海,0,,センターへのヒットを放つ 一塁
3回裏,2,2.0,藤原 恭大,0,1塁,低めの球を打つもライトフライ 1アウト
3回裏,3,3.0,西川 史礁,1,1塁,一塁走者岡:盗塁成功 二塁ワンバウンドした球に空振り、三振を喫する 2アウト
3回裏,4,4.0,山口 航輝,2,2塁,一打先制の場面で外角低めのストレートを打つもライトフライ 3アウト
4回表,1,3.0,柳町 達,0,,低めの球をレフトへ打ってヒット 一塁
4回表,2,4.0,柳田 悠岐,0,1塁,詰まった打球はショートゴロ 1アウト一塁
4回表,3,5.0,山川 穂高,1,1塁,空振り三振でバッターアウト 2アウト
4回表,4,6.0,栗原 陵矢,2,1塁,外角低めの球をセンターへ打ってヒット 一二塁
4回表,5,7.0,牧原 大成,2,"1,2塁",ボテボテのピッチャーゴロ 3アウト
4回裏,1,5.0,寺地 隆成,0,,ファーストゴロ 1アウト
4回裏,2,6.0,ソト,1,,ど真ん中の球を打つもセンターフライ 2アウト
4回裏,3,7.0,宮崎 竜成,2,,外角のストレートを打つもレフトフライ 3アウト
5回表,1,8.0,海野 隆司,0,,ボテボテのサードゴロ 1アウト
5回表,2,9.0,周東 佑京,1,,ファーストゴロ 2アウト
5回表,3,1.0,野村 勇,2,,高めの真っ直ぐを打つもセンターフライ 3アウト
5回裏,1,8.0,松川 虎生,0,,セカンドフライ 1アウト
5回裏,2,9.0,小川 龍成,1,,ど真ん中のストレートを打つもセンターフライ 2アウト
5回裏,3,1.0,岡 大海,2,,外角の真っ直ぐを打つもセカンドライナー 3アウト
6回表,1,2.0,近藤 健介,0,,外角の真っ直ぐを打つもレフトフライ 1アウト
6回表,2,3.0,柳町 達,1,,内角低めのツーシームを打つもショートライナー 2アウト
6回表,3,4.0,柳田 悠岐,2,,空振りの三振を喫する 3アウト
6回裏,1,2.0,藤原 恭大,0,,外角のチェンジアップを打つもライトフライ 1アウト
6回裏,2,3.0,西川 史礁,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
6回裏,3,4.0,山口 航輝,2,,高めの球を打つもセンターフライ 3アウト
7回表,1,5.0,山川 穂高,0,,レフトへのヒット 一塁
7回表,2,6.0,栗原 陵矢,0,1塁,カウント1-0からライトスタンドへの2ランホームランでソフトバンク先制！ ロ 0-2 ソ1:21【7回表】均衡を破る一撃!! ホークス・栗原陵矢 ライトへの先制2ランホームラン!! 2026年4月3日 千葉ロッテマリーンズ 対 福岡ソフトバンクホークス
7回表,3,7.0,牧原 大成,0,,－ロッテ:コーチマウンドへむかう－外角低めのストレートを打つもレフトフライ 1アウト
7回表,4,8.0,海野 隆司,1,,ど真ん中の変化球を打つもレフトフライ 2アウト
7回表,5,9.0,周東 佑京,2,,ショートゴロ 3アウト0:24【7回表】気迫溢れる投球!! マリーンズ・毛利海大 7回を投げ2失点の好投!! 2026年4月3日 千葉ロッテマリーンズ 対 福岡ソフトバンクホークス
7回裏,1,5.0,寺地 隆成,0,,ど真ん中のストレートを打つもレフトフライ 1アウト
7回裏,2,6.0,ソト,1,,ど真ん中のスライダーを打つもピッチャーライナー 2アウト
7回裏,3,,ポランコ,2,,宮崎竜→代打:ポランコレフトへのヒットを放つ 一塁
7回裏,4,8.0,松川 虎生,2,1塁,一塁走者ポランコ→代走:友杉一塁けん制:ランナー友杉帰塁見逃し三振でバッターアウト！ 3アウト
8回表,1,1.0,野村 勇,0,,投手交代:毛利→ロング守備変更:友杉→ショート　守備変更:小川ショート→セカンド友杉(遊)のファンブルにより出塁する 一塁
8回表,2,2.0,近藤 健介,0,1塁,外角のストレートを打つもレフトフライ 1アウト
8回表,3,3.0,柳町 達,1,1塁,友杉(遊)の悪送球により出塁する 一二塁
8回表,4,4.0,柳田 悠岐,1,"1,2塁",－ロッテ:コーチマウンドへむかう－ファーストゴロ 2アウト一三塁
8回表,5,5.0,山川 穂高,2,"1,3塁",ロングのカーブを引っかけサードゴロ 3アウト
8回裏,1,,髙部 瑛斗,0,,小川→代打:髙部フォアボールを選ぶ 一塁
8回裏,2,1.0,岡 大海,0,1塁,一塁けん制:ランナー髙部帰塁また一塁けん制:ランナー髙部帰塁またも一塁けん制:ランナー髙部帰塁上沢(投):ワイルドピッチ 二塁8球粘るも外角低めのスライダーに空振り三振 1アウト
8回裏,3,2.0,藤原 恭大,1,2塁,空振りの三振を喫する 2アウト
8回裏,4,3.0,西川 史礁,2,2塁,ランナー二塁からショートへの内野安打 一三塁
8回裏,5,,佐藤 都志也,2,"1,3塁",－ソフトバンク:コーチマウンドへむかう－山口→代打:佐藤四球を選ぶ 満塁
8回裏,6,5.0,寺地 隆成,2,満塁,一塁走者佐藤→代走:池田一打同点の場面で空振り三振！決定機を逃す 3アウト
9回表,1,6.0,栗原 陵矢,0,,投手交代:ロング→澤田守備変更:岡センター→ファースト　守備変更:池田→セカンド　守備変更:髙部→センター空振りの三振を喫する 1アウト
9回表,2,7.0,牧原 大成,1,,ショートゴロ 2アウト
9回表,3,8.0,海野 隆司,2,,空振りの三振を喫する 3アウト
9回裏,1,6.0,ソト,0,,ピッチャー上沢に代わって杉山がマウンドにあがるレフトへのヒットで出塁 一塁
9回裏,2,7.0,友杉 篤輝,0,1塁,全く反応できず見逃し三振 1アウト
9回裏,3,,山本 大斗,1,1塁,松川→代打:山本四球を選ぶ 一二塁
9回裏,4,9.0,髙部 瑛斗,1,"1,2塁",1アウト一二塁の0-2からレフトへのタイムリーヒット ロ 1-2 ソ 一二塁
9回裏,5,1.0,岡 大海,1,"1,2塁",－ソフトバンク:コーチマウンドへむかう－詰まった打球はショートゴロ 2アウト二三塁
9回裏,6,2.0,藤原 恭大,2,"2,3塁",ランナー二三塁の0-1からライトへの逆転サヨナラツーベース！ ロ 3-2 ソ試合終了1:34【9回裏】プロ初のサヨナラ打!! マリーンズ・藤原恭大 ライトオーバーの逆転サヨナラタイムリー!! 2026年4月3日 千葉ロッテマリーンズ 対 福岡ソフトバンクホークス
