イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,カナリオ,0,,セカンドフライ 1アウト
1回表,2,2,西川 愛也,1,,低めのシュートを打つもレフトフライ 2アウト
1回表,3,3,渡部 聖弥,2,,外角高めの球を打つもセンターフライ 3アウト
1回裏,1,1,水野 達稀,0,,外角のスライダーを打つもセンターフライ 1アウト
1回裏,2,2,カストロ,1,,見逃し三振 2アウト
1回裏,3,3,万波 中正,2,,四球を選ぶ 一塁
1回裏,4,4,レイエス,2,1塁,2-2からライトへの先制タイムリーツーベース！ 日 1-0 西 二塁
1回裏,5,5,野村 佑希,2,2塁,2アウト二塁の2-2から2ランホームラン 日 3-0 西1:11【1回裏】初回3点先制!! ファイターズ・野村佑希 左中間スタンドへ会心の2ランホームラン!! 2026年5月16日 北海道日本ハムファイターズ 対 埼玉西武ライオンズ
1回裏,6,6,清宮 幸太郎,2,,高めの変化球を打つもセンターフライ 3アウト
2回表,1,4,ネビン,0,,カウント0-1からレフトスタンドへのホームラン 日 3-1 西
2回表,2,5,林 安可,0,,ファウルフライを野村(左)がつかんでバッターアウト 1アウト
2回表,3,6,平沢 大河,1,,見逃し三振 2アウト
2回表,4,7,柘植 世那,2,,外角のカットボールを打つもサードライナー 3アウト
2回裏,1,7,郡司 裕也,0,,泳ぎながらもライトへヒットを放つ 一塁
2回裏,2,8,田宮 裕涼,0,1塁,一塁けん制:ランナー郡司帰塁6-4-3のダブルプレー 2アウト
2回裏,3,9,五十幡 亮汰,2,,内角高めの変化球を打つもライトフライ 3アウト
3回表,1,8,石井 一成,0,,セカンドゴロ 1アウト
3回表,2,9,滝澤 夏央,1,,ライトポール直撃のホームランを放つ 日 3-2 西
3回表,3,1,カナリオ,1,,カウント0-1から左中間への同点ホームラン！ 日 3-3 西1:57【3回表】獅子打線覚醒!! ライオンズ・滝澤夏央・カナリオ 2者連続ホームランで試合は振り出しに!! 2026年5月16日 北海道日本ハムファイターズ 対 埼玉西武ライオンズ
3回表,4,2,西川 愛也,1,,内角低めのフォークを打つもライトフライ 2アウト
3回表,5,3,渡部 聖弥,2,,外角低めの球を打つもセンターフライ 3アウト
3回裏,1,1,水野 達稀,0,,内角高めの真っ直ぐを打つもセンターフライ 1アウト
3回裏,2,2,カストロ,1,,ショートフライ 2アウト
3回裏,3,3,万波 中正,2,,カウント3-0からフェンス直撃のツーベースを放つ 二塁
3回裏,4,4,レイエス,2,2塁,2アウト二塁の0-1からライトへのタイムリーヒットで日本ハム勝ち越し！ 日 4-3 西 一塁
3回裏,5,5,野村 佑希,2,1塁,空振りの三振を喫する 3アウト
4回表,1,4,ネビン,0,,2-2からレフトスタンドへのホームランで西武同点！ 日 4-4 西
4回表,2,5,林 安可,0,,空振り三振 1アウト
4回表,3,6,平沢 大河,1,,セカンドゴロ 2アウト
4回表,4,7,柘植 世那,2,,セカンドゴロ 3アウト
