イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,岡林 勇希,0,,センターへのヒットを放つ 一塁
1回表,2,2.0,鵜飼 航丞,0,1塁,空振りの三振を喫する 1アウト
1回表,3,3.0,板山 祐太郎,1,1塁,高めのストレートを打つもセンターフライ 2アウト
1回表,4,4.0,阿部 寿樹,2,1塁,高めの球を打つもセンターフライ 3アウト
1回裏,1,1.0,水谷 瞬,0,,ショートへの内野安打 一塁
1回裏,2,2.0,水野 達稀,0,1塁,見事送りバントを決める 1アウト二塁
1回裏,3,3.0,レイエス,1,2塁,セカンドゴロ 2アウト三塁
1回裏,4,4.0,野村 佑希,2,3塁,2アウト三塁の3-1からセンターへの先制タイムリーヒット！ 日 1-0 中 一塁
1回裏,5,5.0,田宮 裕涼,2,1塁,内角低めの真っ直ぐを打つもセンターフライ 3アウト
2回表,1,5.0,細川 成也,0,,全く反応できず見逃し三振 1アウト
2回表,2,6.0,石川 昂弥,1,,サードゴロ 2アウト
2回表,3,7.0,村松 開人,2,,フォアボールを選ぶ 一塁
2回表,4,8.0,石伊 雄太,2,1塁,レフトへのツーベース 二三塁
2回表,5,9.0,田中 幹也,2,"2,3塁",ランナー二三塁からライトへの逆転タイムリーツーベース！ 日 1-2 中 二塁
2回表,6,1.0,岡林 勇希,2,2塁,2アウト二塁の1-2からレフトへのタイムリーヒット 日 1-3 中 一塁
2回表,7,2.0,鵜飼 航丞,2,1塁,－日本ハム:コーチマウンドへむかう－サードゴロ 3アウト
2回裏,1,6.0,大塚 瑠晏,0,,内角のストレートを打つもライトフライ 1アウト
2回裏,2,7.0,万波 中正,1,,レフトへのヒットで出塁 一塁
2回裏,3,8.0,細川 凌平,1,1塁,レフトへのヒットを放つ 一二塁
2回裏,4,9.0,奈良間 大己,1,"1,2塁",空振りの三振を喫する 2アウト
2回裏,5,1.0,水谷 瞬,2,"1,2塁",サードゴロ 3アウト
3回表,1,3.0,板山 祐太郎,0,,外角高めのストレートを打つもセンターフライ 1アウト
3回表,2,4.0,阿部 寿樹,1,,8球粘った末に四球を選ぶ 一塁
3回表,3,5.0,細川 成也,1,1塁,ショートフライ 2アウト
3回表,4,6.0,石川 昂弥,2,1塁,外角低めの真っ直ぐを打つもライトフライ 3アウト
3回裏,1,2.0,水野 達稀,0,,7球粘るも外角低めのチェンジアップに見逃し三振 1アウト
