イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,ファウルフライを森下(左)が捕球してバッターアウト 1アウト
1回表,2,2.0,矢澤 宏太,1,,内角の変化球を打つもレフトフライ 2アウト
1回表,3,3.0,清宮 幸太郎,2,,7球粘るも内角低めの真っ直ぐに見逃し三振 3アウト
1回裏,1,1.0,中野 拓夢,0,,セカンドゴロ 1アウト
1回裏,2,2.0,立石 正広,1,,ど真ん中の変化球を打つもセンターフライ 2アウト
1回裏,3,3.0,森下 翔太,2,,空振りの三振を喫する 3アウト
2回表,1,4.0,レイエス,0,,低めのカーブを打つもセンターフライ 1アウト
2回表,2,5.0,郡司 裕也,1,,ショートゴロ 2アウト
2回表,3,6.0,田宮 裕涼,2,,バットを折りながらもレフトへヒットを放つ 一塁
2回表,4,7.0,万波 中正,2,1塁,一塁けん制:ランナー田宮帰塁ストレートのフォアボールで出塁 一二塁
2回表,5,8.0,細川 凌平,2,"1,2塁",ファウルフライを立石(三)がつかんでバッターアウト 3アウト
2回裏,1,4.0,佐藤 輝明,0,,空振りの三振を喫する 1アウト
2回裏,2,5.0,大山 悠輔,1,,見逃し三振 2アウト
2回裏,3,6.0,木浪 聖也,2,,内角のストレートを打つもレフトフライ 3アウト
3回表,1,9.0,伊藤 大海,0,,ファウルフライを伏見(捕)が捕球してバッターアウト 1アウト
3回表,2,1.0,水野 達稀,1,,フォアボールを選ぶ 一塁
3回表,3,2.0,矢澤 宏太,1,1塁,一塁けん制:ランナー水野帰塁また一塁けん制:ランナー水野帰塁一塁走者水野:盗塁を試みるもアウト 2アウトセンターへのヒットで出塁 一塁
3回表,4,3.0,清宮 幸太郎,2,1塁,ファウルフライを中野(二)が捕球してバッターアウト 3アウト
3回裏,1,7.0,髙寺 望夢,0,,ファーストゴロ 1アウト
3回裏,2,8.0,伏見 寅威,1,,ショートへの内野安打 一塁
3回裏,3,9.0,西 勇輝,1,1塁,送りバント失敗 2アウト一塁
3回裏,4,1.0,中野 拓夢,2,1塁,ワンバウンドした球に空振り、三振を喫する 3アウト
4回表,1,4.0,レイエス,0,,セカンドフライ 1アウト
4回表,2,5.0,郡司 裕也,1,,詰まった打球はセカンドゴロとなる 2アウト
4回表,3,6.0,田宮 裕涼,2,,内角低めのスライダーを打つもレフトフライ 3アウト
4回裏,1,2.0,立石 正広,0,,ショートゴロ 1アウト
4回裏,2,3.0,森下 翔太,1,,レフトへのヒットで出塁 一塁0:35【4回裏】森下 早い打球が抜けて行く!! レフト前へヒット!! 2026/05/26 T-F
4回裏,3,4.0,佐藤 輝明,1,1塁,細川(二)のファンブルにより出塁する 一二塁
4回裏,4,5.0,大山 悠輔,1,"1,2塁",空振り三振でバッターアウト 2アウト
4回裏,5,6.0,木浪 聖也,2,"1,2塁",一打先制の場面でファーストゴロ 3アウト
5回表,1,7.0,万波 中正,0,,見逃し三振でバッターアウト！ 1アウト
5回表,2,8.0,細川 凌平,1,,ライトへのヒット 一塁
5回表,3,9.0,伊藤 大海,1,1塁,一塁けん制:ランナー細川帰塁見事送りバントを成功させる 2アウト二塁
5回表,4,1.0,水野 達稀,2,2塁,ランナー二塁からレフトへのヒットを放つ 一三塁
