イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,佐藤 直樹,0,,空振り三振 1アウト
1回表,2,2.0,黒川 史陽,1,,サードゴロ 2アウト
1回表,3,3.0,辰己 涼介,2,,空振り三振 3アウト
1回裏,1,1.0,水野 達稀,0,,四球を選ぶ 一塁
1回裏,2,2.0,万波 中正,0,1塁,レフトへのヒットで出塁 一二塁
1回裏,3,3.0,郡司 裕也,0,"1,2塁",ランナー一二塁の3-2からセンターへのタイムリーヒットで日本ハム先制！ 日 1-0 楽 一二塁0:53【1回裏】 ファイターズ・郡司裕也 センターへしぶとく弾き返すタイムリーで先制!! 2026年5月20日 北海道日本ハムファイターズ 対 東北楽天ゴールデンイーグルス
1回裏,4,4.0,レイエス,0,"1,2塁",－楽天:内野手マウンドへ集まる－ファウル際の打球がフェンスに直撃したかどうかの判定を巡り、日本ハムがリクエストリプレー検証後判定変わらずファウルフライを小郷(右)が捕球してバッターアウト 1アウト二三塁
1回裏,5,5.0,淺間 大基,1,"2,3塁",8球粘るも内角低めのスライダーに空振り三振 2アウト
1回裏,6,6.0,野村 佑希,2,"2,3塁",ファウルフライを渡邊佳(一)がつかんでバッターアウト 3アウト
2回表,1,4.0,浅村 栄斗,0,,レフトへのヒットで出塁 一塁
2回表,2,5.0,渡邊 佳明,0,1塁,ストレートのフォアボールで出塁 一二塁
2回表,3,6.0,太田 光,0,"1,2塁",送りバント失敗 1アウト一二塁
2回表,4,7.0,平良 竜哉,1,"1,2塁",ランナー一二塁からレフトへのヒットを放つ 満塁
2回表,5,8.0,村林 一輝,1,満塁,－日本ハム:コーチマウンドへむかう－セカンドゴロの間に楽天1点をあげる 日 1-1 楽 2アウト一三塁
2回表,6,9.0,小郷 裕哉,2,"1,3塁",一塁けん制:ランナー村林帰塁カウント2-2から空振り三振でバッターアウト 3アウト
2回裏,1,7.0,上川畑 大悟,0,,ショートゴロ 1アウト
2回裏,2,8.0,田宮 裕涼,1,,レフトへの三塁打 三塁
2回裏,3,9.0,細川 凌平,1,3塁,四球を選ぶ 一三塁
2回裏,4,1.0,水野 達稀,1,"1,3塁",－楽天:コーチマウンドへむかう－1アウト一三塁の0-2からレフトへの犠牲フライを放つ日本ハム勝ち越し！ 日 2-1 楽 2アウト一塁
2回裏,5,2.0,万波 中正,2,1塁,一塁けん制:ランナー細川帰塁一塁けん制:ランナー細川帰塁外角高めの真っ直ぐを打つもライトフライ 3アウト
3回表,1,1.0,佐藤 直樹,0,,ピッチャーゴロ 1アウト
