イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,並木 秀尊,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
1回表,2,2.0,サンタナ,1,,サードゴロ 2アウト
1回表,3,3.0,鈴木 叶,2,,ショートフライ 3アウト
1回裏,1,1.0,秋山 翔吾,0,,ボテボテのピッチャーゴロ 1アウト
1回裏,2,2.0,菊池 涼介,1,,7球粘った末にフォアボールを選ぶ 一塁
1回裏,3,3.0,小園 海斗,1,1塁,外角高めのカーブを打つもレフトフライ 2アウト
1回裏,4,4.0,坂倉 将吾,2,1塁,高めのスライダーを打つもセンターフライ 3アウト
2回表,1,4.0,内山 壮真,0,,ショートフライ 1アウト
2回表,2,5.0,武岡 龍世,1,,外角高めの球を打つもレフトフライ 2アウト
2回表,3,6.0,増田 珠,2,,バットを折りながらもセンターへヒットを放つ 一塁
2回表,4,7.0,澤井 廉,2,1塁,一塁けん制:ランナー増田帰塁一塁けん制:ランナー増田帰塁外角高めのストレートを打つもショートライナー 3アウト
2回裏,1,5.0,モンテロ,0,,レフトへのヒットで出塁 一塁
2回裏,2,6.0,大盛 穂,0,1塁,ライトへのヒットで出塁 一二塁
2回裏,3,7.0,持丸 泰輝,0,"1,2塁",見事送りバントを決める 1アウト二三塁
2回裏,4,8.0,二俣 翔一,1,"2,3塁",ランナー二三塁の3-2からライトへの犠牲フライを放つ広島先制！ 広 1-0 ヤ 2アウト三塁
2回裏,5,,前川 誠太,2,3塁,赤木→代打:前川2アウト三塁からショートゴロ 3アウト
3回表,1,8.0,石原 勇輝,0,,投手交代:赤木→塹江守備交代:ライト平川守備変更:二俣ライト→レフト見逃し三振でバッターアウト！ 1アウト
3回表,2,9.0,石井 巧,1,,ど真ん中のフォークを打つもレフトフライ 2アウト
3回表,3,1.0,並木 秀尊,2,,セカンドフライ 3アウト
3回裏,1,1.0,平川 蓮,0,,ワンバウンドした球を空振り三振 1アウト
3回裏,2,2.0,菊池 涼介,1,,内角低めの真っ直ぐを打つもレフトフライ 2アウト
3回裏,3,3.0,小園 海斗,2,,ストレートのフォアボールで出塁 一塁
3回裏,4,4.0,坂倉 将吾,2,1塁,一塁けん制:ランナー小園帰塁一塁走者小園:盗塁成功 二塁フォアボールを選ぶ 一二塁
3回裏,5,5.0,モンテロ,2,"1,2塁",－ヤクルト:コーチマウンドへむかう－－治療中－外角低めのシュートを打つもセカンドライナー 3アウト
4回表,1,2.0,サンタナ,0,,外角の球を打つもセンターフライ 1アウト
