イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,桑原 将志,0,,センターへのヒットで出塁 一塁
1回表,2,2.0,長谷川 信哉,0,1塁,一塁けん制:ランナー桑原帰塁また一塁けん制:ランナー桑原帰塁一塁走者桑原:盗塁成功 二塁フォアボールを選ぶ 一二塁
1回表,3,3.0,西川 愛也,0,"1,2塁",空振り三振でバッターアウト 1アウト
1回表,4,4.0,林 安可,1,"1,2塁",デッドボール。ロッテ、満塁のピンチをまねく 満塁
1回表,5,5.0,外崎 修汰,1,満塁,ランナーフルベースの1-1から犠牲フライ西武先制！ ロ 0-1 西 2アウト一二塁
1回表,6,6.0,渡部 聖弥,2,"1,2塁",小島(投):暴投 二三塁ストレートのフォアボールで出塁 満塁
1回表,7,7.0,カナリオ,2,満塁,－ロッテ:コーチマウンドへむかう－カウント1-2から高めのつり球に空振り三振 3アウト
1回裏,1,1.0,髙部 瑛斗,0,,ハーフスイングを取られて三球三振 1アウト
1回裏,2,2.0,藤原 恭大,1,,セカンドゴロ 2アウト
1回裏,3,3.0,西川 史礁,2,,低めのカットボールを打つもライトフライ 3アウト
2回表,1,8.0,小島 大河,0,,レフトへのヒットを放つ 一塁
2回表,2,9.0,滝澤 夏央,0,1塁,一塁けん制:ランナー小島帰塁高めのストレートを打つもレフトフライ 1アウト
2回表,3,1.0,桑原 将志,1,1塁,レフトへのツーベース 二三塁
2回表,4,2.0,長谷川 信哉,1,"2,3塁",サードゴロ三塁走者小島は走塁死 2アウト一三塁
2回表,5,3.0,西川 愛也,2,"1,3塁",カウント0-2から空振り三振でバッターアウト 3アウト
2回裏,1,4.0,ポランコ,0,,センターへのヒットを放つ 一塁
2回裏,2,5.0,寺地 隆成,0,1塁,内角高めのカットボールを打つもレフトフライ 1アウト
2回裏,3,6.0,ソト,1,1塁,外角低めの変化球を打つもライトフライ 2アウト
2回裏,4,7.0,松川 虎生,2,1塁,セカンドゴロ 3アウト
3回表,1,4.0,林 安可,0,,セカンドゴロ 1アウト
3回表,2,5.0,外崎 修汰,1,,ショートゴロ 2アウト
3回表,3,6.0,渡部 聖弥,2,,低めの球を打つもレフトフライ 3アウト
3回裏,1,8.0,友杉 篤輝,0,,内角低めのツーシームを打つもレフトフライ 1アウト
3回裏,2,9.0,小川 龍成,1,,ストレートのフォアボールで出塁 一塁
3回裏,3,1.0,髙部 瑛斗,1,1塁,セカンドゴロ 2アウト二塁
3回裏,4,2.0,藤原 恭大,2,2塁,ファウルフライを渡部(三)が捕球してバッターアウト 3アウト
4回表,1,7.0,カナリオ,0,,ストレートのフォアボールで出塁 一塁
4回表,2,8.0,小島 大河,0,1塁,ファウルフライを松川(捕)が捕球してバッターアウト 1アウト
4回表,3,9.0,滝澤 夏央,1,1塁,一塁けん制:ランナーカナリオ帰塁ショートゴロ 2アウト二塁
