イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,髙部 瑛斗,0,,空振り三振でバッターアウト 1アウト
1回表,2,2.0,藤原 恭大,1,,空振り三振でバッターアウト 2アウト
1回表,3,3.0,西川 史礁,2,,フェンス直撃の二塁打を放つ 二塁
1回表,4,4.0,ポランコ,2,2塁,一打先制の場面でセカンドフライ 3アウト
1回裏,1,1.0,矢澤 宏太,0,,セカンドゴロ 1アウト
1回裏,2,2.0,清宮 幸太郎,1,,低めのスライダーを打つもセンターフライ 2アウト
1回裏,3,3.0,野村 佑希,2,,レフトスタンドへのホームランで日本ハム先制！ 日 1-0 ロ0:57【1回裏】打った瞬間の当たり!! ファイターズ・野村佑希 特大のソロホームランで先制!! 2026年4月2日 北海道日本ハムファイターズ 対 千葉ロッテマリーンズ
1回裏,4,4.0,郡司 裕也,2,,フォアボールを選ぶ 一塁
1回裏,5,5.0,万波 中正,2,1塁,見逃し三振 3アウト
2回表,1,5.0,寺地 隆成,0,,外角低めの球を打つもレフトフライ 1アウト
2回表,2,6.0,ソト,1,,外角低めのフォークを引っかけてサードゴロ 2アウト
2回表,3,7.0,宮崎 竜成,2,,10球目の変化球を打つもライトフライ 3アウト
2回裏,1,6.0,西川 遥輝,0,,ライトへのツーベース 二塁
2回裏,2,7.0,清水 優心,0,2塁,空振り三振でバッターアウト 1アウト
2回裏,3,8.0,奈良間 大己,1,2塁,ランナー二塁の0-1からスタンド中段に飛び込む2ランホームランを放つ 日 3-0 ロ
2回裏,4,9.0,水野 達稀,1,,ファウルフライを西川(左)が捕球してバッターアウト 2アウト
2回裏,5,1.0,矢澤 宏太,2,,サードゴロ 3アウト
3回表,1,8.0,松川 虎生,0,,見逃し三振でバッターアウト！ 1アウト
3回表,2,9.0,小川 龍成,1,,空振り三振 2アウト
3回表,3,1.0,髙部 瑛斗,2,,ショートゴロ 3アウト
3回裏,1,2.0,清宮 幸太郎,0,,セカンドへの内野安打 一塁
3回裏,2,3.0,野村 佑希,0,1塁,ど真ん中のカーブを打つもサードライナー 1アウト
3回裏,3,4.0,郡司 裕也,1,1塁,空振り三振でバッターアウト 2アウト
3回裏,4,5.0,万波 中正,2,1塁,一塁けん制:ランナー清宮幸帰塁センターへのヒットを放つ 一三塁
3回裏,5,6.0,西川 遥輝,2,"1,3塁",2アウト一三塁の3-2からライトへのタイムリーヒット 日 4-0 ロ 一三塁
3回裏,6,7.0,清水 優心,2,"1,3塁",一塁走者西川:盗塁成功 二三塁ランナー二三塁からショートフライ 3アウト
4回表,1,2.0,藤原 恭大,0,,セカンドゴロ 1アウト
4回表,2,3.0,西川 史礁,1,,ライトへポテンヒットを放つ 一塁
4回表,3,4.0,ポランコ,1,1塁,見逃し三振 2アウト
4回表,4,5.0,寺地 隆成,2,1塁,レフトへのヒットで出塁 一二塁
4回表,5,6.0,ソト,2,"1,2塁",ランナー一二塁から内角低めの変化球を打つもレフトフライ 3アウト
4回裏,1,8.0,奈良間 大己,0,,空振り三振 1アウト
4回裏,2,9.0,水野 達稀,1,,ファーストゴロ 2アウト
4回裏,3,1.0,矢澤 宏太,2,,見逃し三振でバッターアウト！ 3アウト
5回表,1,7.0,宮崎 竜成,0,,外角低めのスライダーを打つもセンターフライ 1アウト
5回表,2,8.0,松川 虎生,1,,内角低めのカットボールを打つもライトフライ 2アウト
5回表,3,9.0,小川 龍成,2,,外角低めの球を打つもショートライナー 3アウト
5回裏,1,2.0,清宮 幸太郎,0,,セカンドフライ 1アウト
5回裏,2,3.0,野村 佑希,1,,空振りの三振を喫する 2アウト
5回裏,3,4.0,郡司 裕也,2,,外角のスライダーを打つもセンターフライ 3アウト
6回表,1,,岡 大海,0,,髙部→代打:岡ショートへの内野安打 一塁
6回表,2,,山本 大斗,0,1塁,藤原→代打:山本低めのカットボールを打つもセンターフライ 1アウト
6回表,3,3.0,西川 史礁,1,1塁,ファーストフライ 2アウト
6回表,4,,山口 航輝,2,1塁,ポランコ→代打:山口外角低めの落ちる球を打つもライトフライ 3アウト
6回裏,1,5.0,万波 中正,0,,守備変更:岡→センター　守備変更:山本→ライトファウルフライを山本(右)がつかんでバッターアウト 1アウト
6回裏,2,6.0,西川 遥輝,1,,フォアボールを選ぶ 一塁
6回裏,3,7.0,清水 優心,1,1塁,1-0からライトスタンドへの2ランホームラン 日 6-0 ロ0:59【6回裏】5年ぶりの一発!! ファイターズ・清水優心 ライトへの2ランホームラン!! 2026年4月2日 北海道日本ハムファイターズ 対 千葉ロッテマリーンズ
6回裏,4,8.0,奈良間 大己,1,,日本ハム・奈良間の一塁アウトの判定を巡り、日本ハムがリクエストリプレー検証後判定変わらずボテボテのサードゴロ 2アウト
6回裏,5,9.0,水野 達稀,2,,ファウルフライを西川(左)がつかんでバッターアウト 3アウト
7回表,1,5.0,寺地 隆成,0,,投手交代:加藤貴→上原カウント3-1からライトスタンドへのホームラン 日 6-1 ロ0:47【7回表】ライナーで運んだ!! マリーンズ・寺地隆成 今季第1号のソロホームラン!! 2026年4月2日 北海道日本ハムファイターズ 対 千葉ロッテマリーンズ
7回表,2,6.0,ソト,0,,8球粘った末に空振り三振でバッターアウト 1アウト
7回表,3,7.0,宮崎 竜成,1,,レフトへのヒットを放つ 一塁
7回表,4,8.0,松川 虎生,1,1塁,外角の球を打つもセンターフライ 2アウト
7回表,5,,池田 来翔,2,1塁,小川→代打:池田ど真ん中のストレートを打つもライトフライ 3アウト
7回裏,1,1.0,矢澤 宏太,0,,投手交代:西野→宮﨑颯守備変更:宮崎竜セカンド→ショート　守備変更:池田→セカンド空振り三振 1アウト
7回裏,2,2.0,清宮 幸太郎,1,,ライトへのヒットで出塁 一塁
7回裏,3,3.0,野村 佑希,1,1塁,内角の真っ直ぐを打つもレフトフライ 2アウト
7回裏,4,4.0,郡司 裕也,2,1塁,レフトへのヒットを放つ 一三塁
7回裏,5,5.0,万波 中正,2,"1,3塁",外角低めのストレートを打つもセンターフライ 3アウト
8回表,1,1.0,岡 大海,0,,投手交代:上原→古林外角低めの変化球を引っかけてサードゴロ 1アウト
8回表,2,2.0,山本 大斗,1,,10球目のストレートを打つもショートゴロ 2アウト
8回表,3,3.0,西川 史礁,2,,空振りの三振を喫する 3アウト
8回裏,1,6.0,西川 遥輝,0,,高めのストレートを打つもライトフライ 1アウト
8回裏,2,7.0,清水 優心,1,,サードゴロ 2アウト
8回裏,3,8.0,奈良間 大己,2,,センターへのヒット 一塁
