イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中島 大輔,0,,ショートゴロ 1アウト
1回表,2,2.0,YG安田,1,,ショートゴロ 2アウト
1回表,3,3.0,辰己 涼介,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,水野 達稀,0,,先制ホームラン！ 日 1-0 楽1:12【1回裏】初球先頭打者HR!! ファイターズ・水野達稀 レフトへ今季第7号ソロHRを放つ!! 2026年7月25日 北海道日本ハムファイターズ 対 東北楽天ゴールデンイーグルス
1回裏,2,2.0,郡司 裕也,0,,レフトへのヒットを放つ 一塁
1回裏,3,3.0,レイエス,0,1塁,内角低めのストレートをレフトへ打ってヒット 一二塁
1回裏,4,4.0,万波 中正,0,"1,2塁",サードゴロ 1アウト一三塁
1回裏,5,5.0,吉田 賢吾,1,"1,3塁",一塁けん制:ランナー万波帰塁ワンバウンドした球に空振り、三振を喫する 2アウト
1回裏,6,6.0,野村 佑希,2,"1,3塁",フォアボールを選ぶ 満塁
1回裏,7,7.0,細川 凌平,2,満塁,外角のストレートを打つもセンターフライ 3アウト
2回表,1,4.0,マッカスカー,0,,フェンス直撃の二塁打を放つ 二塁
2回表,2,5.0,村林 一輝,0,2塁,ランナー二塁からレフトへのヒットを放つ 一三塁
2回表,3,6.0,浅村 栄斗,0,"1,3塁",0アウト一三塁の0-1からレフトへの犠牲フライを放つ楽天同点！ 日 1-1 楽 1アウト一塁
2回表,4,7.0,平良 竜哉,1,1塁,ファウルフライを進藤(捕)がつかんでバッターアウト一塁走者村林も戻れずダブルプレー！ 3アウト
2回裏,1,8.0,上川畑 大悟,0,,ライトへのヒット 一塁
2回裏,2,9.0,進藤 勇也,0,1塁,見事送りバントを成功させる 1アウト二塁
2回裏,3,1.0,水野 達稀,1,2塁,見逃し三振 2アウト
2回裏,4,2.0,郡司 裕也,2,2塁,ボテボテのショートゴロ 3アウト
3回表,1,8.0,太田 光,0,,水野(遊)のファンブルにより出塁する 一塁
3回表,2,9.0,宗山 塁,0,1塁,外角高めのスライダーを打つもレフトフライ 1アウト
3回表,3,1.0,中島 大輔,1,1塁,4-6-3のダブルプレー 3アウト
3回裏,1,3.0,レイエス,0,,見逃し三振でバッターアウト！ 1アウト
3回裏,2,4.0,万波 中正,1,,ショートゴロ 2アウト
3回裏,3,5.0,吉田 賢吾,2,,ライトへのヒット打者走者吉田は走塁死 3アウト
4回表,1,2.0,YG安田,0,,カウント0-1から右中間へのホームランで楽天勝ち越し！ 日 1-2 楽0:46【4回表】痛烈な打球!! イーグルス・YG安田 右中間へ勝ち越しの今季第3号ソロホームランを放つ!! 2026年7月25日 北海道日本ハムファイターズ 対 東北楽天ゴールデンイーグルス
4回表,2,3.0,辰己 涼介,0,,内角低めのストレートを打つもレフトフライ 1アウト
4回表,3,4.0,マッカスカー,1,,高めの真っ直ぐを打つもライトフライ 2アウト
4回表,4,5.0,村林 一輝,2,,レフトへの二塁打 二塁
4回表,5,6.0,浅村 栄斗,2,2塁,内角低めの球を打つもレフトフライ 3アウト
4回裏,1,6.0,野村 佑希,0,,セカンドゴロ 1アウト
4回裏,2,7.0,細川 凌平,1,,ストレートのフォアボールで出塁 一塁
4回裏,3,8.0,上川畑 大悟,1,1塁,一塁けん制:ランナー細川帰塁セカンドフライ 2アウト
4回裏,4,9.0,進藤 勇也,2,1塁,外角低めの球を打つもライトフライ 3アウト
5回表,1,7.0,平良 竜哉,0,,守備交代:ファースト清宮幸空振り三振でバッターアウト 1アウト
5回表,2,8.0,太田 光,1,,外角高めのストレートを打つもセンターフライ 2アウト
5回表,3,9.0,宗山 塁,2,,外角の変化球を打つもレフトフライ 3アウト
5回裏,1,1.0,水野 達稀,0,,ファーストゴロ 1アウト
5回裏,2,2.0,郡司 裕也,1,,外角高めの球を打つもライトフライ 2アウト
5回裏,3,3.0,レイエス,2,,低めのストレートを打つもライトフライ 3アウト
6回表,1,1.0,中島 大輔,0,,空振りの三振を喫する 1アウト
6回表,2,2.0,YG安田,1,,セカンドゴロ 2アウト
6回表,3,3.0,辰己 涼介,2,,空振りの三振を喫する 3アウト
6回裏,1,4.0,万波 中正,0,,空振り三振でバッターアウト 1アウト
6回裏,2,5.0,清宮 幸太郎,1,,セカンドゴロ 2アウト
6回裏,3,6.0,野村 佑希,2,,ショートゴロ 3アウト
7回表,1,4.0,マッカスカー,0,,投手交代:加藤貴→田中空振り三振 1アウト
7回表,2,5.0,村林 一輝,1,,ショートゴロ 2アウト
7回表,3,6.0,浅村 栄斗,2,,フォアボールを選ぶ 一塁
7回表,4,7.0,平良 竜哉,2,1塁,セカンドゴロ 3アウト
7回裏,1,7.0,細川 凌平,0,,センターへのツーベース 二塁
7回裏,2,8.0,上川畑 大悟,0,2塁,ファーストゴロ 1アウト三塁
7回裏,3,,奈良間 大己,1,3塁,進藤→代打:奈良間－楽天:コーチマウンドへむかう－ランナー三塁の1-2からセンターへの犠牲フライを放つ日本ハム同点！ 日 2-2 楽 2アウト
7回裏,4,1.0,水野 達稀,2,,7球粘るも外角低めのスプリットに空振り三振 3アウト
8回表,1,,黒川 史陽,0,,投手交代:田中→孫守備交代:キャッチャー田宮守備変更:奈良間→セカンド太田→代打:黒川空振りの三振を喫する 1アウト
8回表,2,9.0,宗山 塁,1,,レフトへのヒットを放つ 一塁
8回表,3,1.0,中島 大輔,1,1塁,一塁けん制:ランナー宗山帰塁サードゴロ 2アウト二塁
8回表,4,2.0,YG安田,2,2塁,－日本ハム:コーチマウンドへむかう－ランナー二塁の3-2からセンターへのタイムリーツーベースで楽天勝ち越し！ 日 2-3 楽 二塁
8回表,5,3.0,辰己 涼介,2,2塁,投手交代:孫→堀楽天・辰己の一塁アウトの判定を巡り、楽天がリクエストリプレー検証後判定変わらずショートゴロ 3アウト
8回裏,1,2.0,郡司 裕也,0,,ピッチャー荘司に代わってマルテがマウンドにあがる　守備交代:キャッチャー堀内守備変更:黒川→サード内角低めのスライダーを打つもセンターフライ 1アウト
8回裏,2,3.0,レイエス,1,,外角低めのストレートをレフトへ打ってヒット 一塁
8回裏,3,4.0,万波 中正,1,1塁,一塁走者レイエス→代走:五十幡一塁けん制:ランナー五十幡帰塁一塁走者五十幡:盗塁成功 二塁ランナー二塁からセンターへのヒット 一三塁
8回裏,4,5.0,清宮 幸太郎,1,"1,3塁",ランナー一三塁の1-2からセンターへの犠牲フライを放つ日本ハム同点！ 日 3-3 楽 2アウト一塁
8回裏,5,6.0,野村 佑希,2,1塁,外角高めの真っ直ぐを打つもライトフライ 3アウト
9回表,1,4.0,マッカスカー,0,,投手交代:堀→柳川サードフライ 1アウト
9回表,2,5.0,村林 一輝,1,,見逃し三振でバッターアウト！ 2アウト
9回表,3,6.0,浅村 栄斗,2,,空振りの三振を喫する 3アウト
9回裏,1,7.0,細川 凌平,0,,投手交代:マルテ→泰フォアボールを選ぶ 一塁
9回裏,2,8.0,田宮 裕涼,0,1塁,一塁けん制:ランナー細川帰塁見事送りバントを決める 1アウト二塁
9回裏,3,9.0,奈良間 大己,1,2塁,ランナー二塁の2-2からセンターへのタイムリーツーベースで日本ハムサヨナラ勝ち！ 日 4-3 楽試合終了1:07【9回裏】お祭り男が大活躍!! ファイターズ・奈良間大己 サヨナラのタイムリー2ベースヒット!! 2026年7月25日 北海道日本ハムファイターズ 対 東北楽天ゴールデンイーグルス
