イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,蝦名 達夫,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,度会 隆輝,1,,セカンドゴロ 2アウト
1回表,3,3.0,宮﨑 敏郎,2,,ショートゴロ 3アウト
1回裏,1,1.0,カナリオ,0,,低めの球を打つもセンターフライ 1アウト
1回裏,2,2.0,滝澤 夏央,1,,見逃し三振でバッターアウト！ 2アウト
1回裏,3,3.0,桑原 将志,2,,センターへのヒットで出塁 一塁
1回裏,4,4.0,ネビン,2,1塁,一塁けん制:ランナー桑原帰塁一塁けん制:ランナー桑原帰塁外角低めのカーブを打つもセンターフライ 3アウト
2回表,1,4.0,筒香 嘉智,0,,ストレートのフォアボールで出塁 一塁
2回表,2,5.0,佐野 恵太,0,1塁,ファーストゴロ 1アウト二塁
2回表,3,6.0,勝又 温史,1,2塁,セカンドゴロ 2アウト三塁
2回表,4,7.0,戸柱 恭孝,2,3塁,一打先制の場面でセカンドゴロ 3アウト
2回裏,1,5.0,長谷川 信哉,0,,内角低めのフォークを打つもセンターフライ 1アウト
2回裏,2,6.0,古賀 悠斗,1,,ライトへのヒットで出塁 一塁
2回裏,3,7.0,渡部 聖弥,1,1塁,ライトへポテンヒットを放つ 一三塁
2回裏,4,8.0,源田 壮亮,1,"1,3塁",1アウト一三塁の1-0からライトへの先制タイムリーツーベース！ 西 1-0 デ 二三塁0:57【2回裏】バットで結果を残す!! ライオンズ・源田壮亮 ライトへの先制タイムリー2ベースヒット!! 2026年5月29日 埼玉西武ライオンズ 対 横浜DeNAベイスターズ
2回裏,5,9.0,西川 愛也,1,"2,3塁",セカンドゴロの間に西武1点をあげる 西 2-0 デ 2アウト三塁
2回裏,6,1.0,カナリオ,2,3塁,高めの球を打つもセンターフライ 3アウト
3回表,1,8.0,京田 陽太,0,,セカンドゴロ 1アウト
3回表,2,9.0,石上 泰輝,1,,セカンドへの内野安打 一塁
3回表,3,1.0,蝦名 達夫,1,1塁,空振りの三振を喫する 2アウト
3回表,4,2.0,度会 隆輝,2,1塁,一塁けん制:ランナー石上帰塁ライトスタンドへの同点2ランホームラン！ 西 2-2 デ
3回表,5,3.0,宮﨑 敏郎,2,,サードゴロ 3アウト
3回裏,1,2.0,滝澤 夏央,0,,内野安打 一塁
3回裏,2,3.0,桑原 将志,0,1塁,一塁けん制:ランナー滝澤帰塁1-1からライトへのタイムリースリーベースで西武勝ち越し！ 西 3-2 デ 三塁
3回裏,3,4.0,ネビン,0,3塁,ボテボテのピッチャーゴロ 1アウト
3回裏,4,5.0,長谷川 信哉,1,3塁,ショートゴロ三塁走者桑原は走塁死 2アウト三塁
3回裏,5,6.0,古賀 悠斗,2,3塁,2アウト三塁からタイムリーヒット 西 4-2 デ 一塁
3回裏,6,7.0,渡部 聖弥,2,1塁,フォアボールを選ぶ 一二塁
3回裏,7,8.0,源田 壮亮,2,"1,2塁",ランナー一二塁の1-0からレフトへ2点タイムリーツーベース！ 西 6-2 デ 二塁
3回裏,8,9.0,西川 愛也,2,2塁,外角のチェンジアップを打つもセンターフライ 3アウト
4回表,1,4.0,筒香 嘉智,0,,空振りの三振を喫する 1アウト
4回表,2,5.0,佐野 恵太,1,,ライトへのツーベース 二塁
4回表,3,6.0,勝又 温史,1,2塁,ランナー二塁からショートゴロ 2アウト三塁
4回表,4,7.0,戸柱 恭孝,2,3塁,キャッチャーゴロ 3アウト
4回裏,1,1.0,カナリオ,0,,スタンド中段に飛び込むホームランを放つ 西 7-2 デ0:52【4回裏】驚愕の打球!! ライオンズ・カナリオ 左中間スタンドに弾丸ライナーで飛び込むソロHR!! 2026年5月29日 埼玉西武ライオンズ 対 横浜DeNAベイスターズ
4回裏,2,2.0,滝澤 夏央,0,,ファーストゴロ 1アウト
4回裏,3,3.0,桑原 将志,1,,フォアボールを選ぶ 一塁
4回裏,4,4.0,ネビン,1,1塁,宮﨑(三)の悪送球により出塁する 一二塁
4回裏,5,5.0,長谷川 信哉,1,"1,2塁",6-4-3のダブルプレー 3アウト
5回表,1,8.0,京田 陽太,0,,一度もバットを振ることなく三球三振 1アウト
5回表,2,9.0,石上 泰輝,1,,空振り三振でバッターアウト 2アウト
5回表,3,1.0,蝦名 達夫,2,,内角低めの球を打つもサードライナー 3アウト
5回裏,1,6.0,古賀 悠斗,0,,投手交代:島田→坂本高めのカットボールを打つもセンターフライ 1アウト
5回裏,2,7.0,渡部 聖弥,1,,ショートゴロ 2アウト
5回裏,3,8.0,源田 壮亮,2,,外角のストレートを打つもサードライナー 3アウト
6回表,1,2.0,度会 隆輝,0,,外角低めのフォークを打つもレフトフライ 1アウト
6回表,2,3.0,宮﨑 敏郎,1,,センターへのヒットを放つ 一塁
6回表,3,4.0,筒香 嘉智,1,1塁,4-6-3のダブルプレー 3アウト
6回裏,1,9.0,西川 愛也,0,,ワンバウンドした球に空振り、三振を喫する 1アウト
6回裏,2,1.0,カナリオ,1,,ワンバウンドした球を空振り三振 2アウト
6回裏,3,2.0,滝澤 夏央,2,,ショートゴロ 3アウト
7回表,1,5.0,佐野 恵太,0,,ど真ん中のストレートをセンターへ打ってヒット 一塁
