イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,三森 大貴,0,,ハーフスイングを取られて三球三振 1アウト
1回表,2,2.0,度会 隆輝,1,,ど真ん中のストレートを打つもライトフライ 2アウト
1回表,3,3.0,佐野 恵太,2,,外角のカーブを打つもライトフライ 3アウト
1回裏,1,1.0,増田 珠,0,,セカンドゴロ 1アウト
1回裏,2,2.0,岩田 幸宏,1,,センターへのツーベース 二塁
1回裏,3,3.0,サンタナ,1,2塁,フォアボールを選ぶ 一二塁
1回裏,4,4.0,茂木 栄五郎,1,"1,2塁",石田裕のシンカーを引っかけセカンドゴロ 2アウト一三塁
1回裏,5,5.0,内山 壮真,2,"1,3塁",一打先制の場面でワンバウンドした球に空振り、三振を喫する 3アウト
2回表,1,4.0,宮﨑 敏郎,0,,レフトへのヒットで出塁 一塁
2回表,2,5.0,ヒュンメル,0,1塁,センターへのヒットを放つ 一二塁
2回表,3,6.0,山本 祐大,0,"1,2塁",セカンドゴロ 1アウト二三塁
2回表,4,7.0,京田 陽太,1,"2,3塁",ファーストゴロ三塁走者宮﨑は走塁死 2アウト二三塁
2回表,5,8.0,林 琢真,2,"2,3塁",一打先制の場面で外角のストレートを打つもレフトフライ 3アウト
2回裏,1,6.0,武岡 龍世,0,,センターへのヒット 一塁
2回裏,2,7.0,古賀 優大,0,1塁,セカンドフライ 1アウト
2回裏,3,8.0,ウォルターズ,1,1塁,一塁けん制:ランナー武岡帰塁空振り三振 2アウト
2回裏,4,9.0,田中 陽翔,2,1塁,一塁走者武岡:盗塁を試みるもアウト 3アウト
3回表,1,9.0,石田 裕太郎,0,,セカンドへの内野安打 一塁
3回表,2,1.0,三森 大貴,0,1塁,ストレートのフォアボールで出塁 一二塁
3回表,3,2.0,度会 隆輝,0,"1,2塁",－ヤクルト:コーチマウンドへむかう－DeNA・度会の一塁アウトの判定を巡り、DeNAがリクエストリプレー検証後判定変わらず6-4-3のダブルプレー 2アウト三塁
3回表,4,3.0,佐野 恵太,2,3塁,ランナー三塁の0-1からレフトへの先制タイムリーツーベース！ ヤ 0-1 デ 二塁
3回表,5,4.0,宮﨑 敏郎,2,2塁,ランナー二塁の2-0からレフトへのタイムリーヒット ヤ 0-2 デ 一塁
3回表,6,5.0,ヒュンメル,2,1塁,外角のストレートを打つもセンターフライ 3アウト
3回裏,1,9.0,田中 陽翔,0,,外角の球を打つもレフトフライ 1アウト
3回裏,2,1.0,増田 珠,1,,レフトへの二塁打 二塁
3回裏,3,2.0,岩田 幸宏,1,2塁,ファウルフライを山本(捕)がつかんでバッターアウト 2アウト
3回裏,4,3.0,サンタナ,2,2塁,ファーストゴロ 3アウト
4回表,1,6.0,山本 祐大,0,,空振り三振でバッターアウト 1アウト
4回表,2,7.0,京田 陽太,1,,セカンドゴロ 2アウト
4回表,3,8.0,林 琢真,2,,フェンス直撃の二塁打を放つ 二塁
4回表,4,9.0,石田 裕太郎,2,2塁,ランナー二塁からショートへの内野安打 一三塁
4回表,5,1.0,三森 大貴,2,"1,3塁",内角の真っ直ぐを打つもセンターフライ 3アウト
4回裏,1,4.0,茂木 栄五郎,0,,外角低めのシンカーを引っかけてセカンドゴロ 1アウト
4回裏,2,5.0,内山 壮真,1,,センターへのヒット 一塁
4回裏,3,6.0,武岡 龍世,1,1塁,見逃し三振でバッターアウト！ 2アウト
