イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,小郷 裕哉,0,,空振りの三振を喫する 1アウト
1回表,2,2.0,小深田 大翔,1,,空振り三振でバッターアウト 2アウト
1回表,3,3.0,辰己 涼介,2,,フォアボールを選ぶ 一塁
1回表,4,4.0,浅村 栄斗,2,1塁,一塁走者辰己:盗塁を試みるもアウト 3アウト
1回裏,1,1.0,矢澤 宏太,0,,外角低めのフォークを打つもショートライナー 1アウト
1回裏,2,2.0,西川 遥輝,1,,フォアボールを選ぶ 一塁
1回裏,3,3.0,レイエス,1,1塁,一塁けん制:ランナー西川帰塁ファーストフライ 2アウト
1回裏,4,4.0,郡司 裕也,2,1塁,詰まった打球はショートゴロ 3アウト
2回表,1,4.0,浅村 栄斗,0,,サードゴロ 1アウト
2回表,2,5.0,村林 一輝,1,,高めのストレートを打つもライトフライ 2アウト
2回表,3,6.0,黒川 史陽,2,,レフトへのヒットを放つ 一塁
2回表,4,7.0,伊藤 裕季也,2,1塁,楽天・伊藤裕の一塁セーフの判定を巡り、日本ハムがリクエストリプレー検証後判定覆るショートゴロ 3アウト
2回裏,1,5.0,清宮 幸太郎,0,,ファーストゴロ 1アウト
2回裏,2,6.0,淺間 大基,1,,外角の球を打つもレフトフライ 2アウト
2回裏,3,7.0,奈良間 大己,2,,ファウルフライを小郷(右)がつかんでバッターアウト 3アウト
3回表,1,8.0,中島 大輔,0,,センターへのヒットで出塁 一塁
3回表,2,9.0,伊藤 光,0,1塁,一塁けん制:ランナー中島帰塁また一塁けん制:ランナー中島帰塁見事送りバントを決める 1アウト二塁
3回表,3,1.0,小郷 裕哉,1,2塁,ファウルフライを郡司(三)がつかんでバッターアウト 2アウト
3回表,4,2.0,小深田 大翔,2,2塁,一打先制の場面でファーストゴロ 3アウト
3回裏,1,8.0,大塚 瑠晏,0,,ライトへのヒットを放つ 一塁
3回裏,2,9.0,田宮 裕涼,0,1塁,一塁けん制:ランナー大塚帰塁低めのストレートを打つもセンターフライ 1アウト
3回裏,3,1.0,矢澤 宏太,1,1塁,ショートゴロ 2アウト一塁
3回裏,4,2.0,西川 遥輝,2,1塁,一塁けん制:ランナー矢澤帰塁一塁走者矢澤:盗塁を試みるもアウト 3アウト
4回表,1,3.0,辰己 涼介,0,,レフトへのヒットを放つ 一塁
4回表,2,4.0,浅村 栄斗,0,1塁,空振りの三振を喫する 1アウト
4回表,3,5.0,村林 一輝,1,1塁,一塁けん制:ランナー辰己帰塁一塁けん制:ランナー辰己帰塁セカンドゴロ 2アウト一塁
4回表,4,6.0,黒川 史陽,2,1塁,ショートへボテボテの内野安打 一二塁
4回表,5,7.0,伊藤 裕季也,2,"1,2塁",2アウト一二塁の0-2からセンターへの先制タイムリーヒット！ 日 0-1 楽 二三塁
4回表,6,8.0,中島 大輔,2,"2,3塁",ファーストゴロ 3アウト
4回裏,1,2.0,西川 遥輝,0,,フェンス直撃の三塁打を放つ 三塁
4回裏,2,3.0,レイエス,0,3塁,サードゴロ 1アウト
4回裏,3,4.0,郡司 裕也,1,3塁,ピッチャーゴロ三塁走者西川は走塁死 2アウト二塁
