イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,長岡 秀樹,0,,ピッチャーゴロ 1アウト
1回表,2,2.0,岩田 幸宏,1,,見逃し三振 2アウト
1回表,3,3.0,サンタナ,2,,空振り三振でバッターアウト 3アウト
1回裏,1,1.0,宗 佑磨,0,,空振り三振でバッターアウト 1アウト
1回裏,2,2.0,山中 稜真,1,,低めの球を打つもセンターフライ 2アウト
1回裏,3,3.0,紅林 弘太郎,2,,レフトへの二塁打 二塁
1回裏,4,4.0,太田 椋,2,2塁,二塁けん制:ランナー紅林帰塁一打先制の場面で見逃し三振！決定機を逃す 3アウト
2回表,1,4.0,塩見 泰隆,0,,空振りの三振を喫する 1アウト0:26【2回表】3者連続三振!! バファローズ・九里亜蓮 キレキレのスライダーで流れを変える!! 2026年6月9日 オリックス・バファローズ 対 東京ヤクルトスワローズ
2回表,2,5.0,赤羽 由紘,1,,ど真ん中のカットボールを打つもショートライナー 2アウト
2回表,3,6.0,増田 珠,2,,ショートゴロ 3アウト
2回裏,1,5.0,西川 龍馬,0,,ファーストゴロ 1アウト
2回裏,2,6.0,中川 圭太,1,,ツーベース 二塁
2回裏,3,7.0,来田 涼斗,1,2塁,フォアボールを選ぶ 一二塁
2回裏,4,8.0,平沼 翔太,1,"1,2塁",1アウト一二塁からセンターへのタイムリーヒットでオリックス先制！ オ 1-0 ヤ 一二塁0:58【2回裏】移籍後ホーム初スタメン!! バファローズ・平沼翔太が二遊間を抜ける先制タイムリーヒット!! 2026年6月9日 オリックス・バファローズ 対 東京ヤクルトスワローズ
2回裏,5,9.0,若月 健矢,1,"1,2塁",フォアボール。ヤクルト、満塁のピンチをまねく 満塁
2回裏,6,1.0,宗 佑磨,1,満塁,－ヤクルト:監督マウンドへむかう－サードゴロ 2アウト満塁
2回裏,7,2.0,山中 稜真,2,満塁,ボテボテのピッチャーゴロ 3アウト
3回表,1,7.0,古賀 優大,0,,ライトへのヒット 一塁
3回表,2,8.0,伊藤 琉偉,0,1塁,見事送りバントを決める 1アウト二塁
3回表,3,9.0,武岡 龍世,1,2塁,ファーストゴロ 2アウト三塁
3回表,4,1.0,長岡 秀樹,2,3塁,フォアボールを選ぶ 一三塁
3回表,5,2.0,岩田 幸宏,2,"1,3塁",低めの球を打つもセンターフライ 3アウト
3回裏,1,3.0,紅林 弘太郎,0,,ファウルフライを赤羽(一)が捕球してバッターアウト 1アウト
3回裏,2,4.0,太田 椋,1,,見逃し三振 2アウト
3回裏,3,5.0,西川 龍馬,2,,ライトへのヒットで出塁 一塁
3回裏,4,6.0,中川 圭太,2,1塁,ショートフライ 3アウト
4回表,1,3.0,サンタナ,0,,空振り三振 1アウト
4回表,2,4.0,塩見 泰隆,1,,空振り三振でバッターアウト 2アウト
4回表,3,5.0,赤羽 由紘,2,,詰まった打球はピッチャーゴロ 3アウト
4回裏,1,7.0,来田 涼斗,0,,ショートゴロ 1アウト
4回裏,2,8.0,平沼 翔太,1,,空振り三振でバッターアウト 2アウト
4回裏,3,9.0,若月 健矢,2,,ボテボテのキャッチャーゴロ 3アウト
5回表,1,6.0,増田 珠,0,,レフトへのヒットで出塁 一塁
5回表,2,7.0,古賀 優大,0,1塁,内角高めのスライダーを打つもレフトフライ 1アウト
5回表,3,8.0,伊藤 琉偉,1,1塁,空振り三振に倒れるもスタートを切っていた一塁走者増田が盗塁成功 2アウト二塁
