イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,全く手が出ず見逃し三振 1アウト
1回表,2,2.0,周東 佑京,1,,フォアボールを選ぶ 一塁
1回表,3,3.0,近藤 健介,1,1塁,一塁けん制:ランナー周東帰塁また一塁けん制:ランナー周東帰塁空振り三振でバッターアウト 2アウト
1回表,4,4.0,栗原 陵矢,2,1塁,一塁けん制:ランナー周東帰塁一塁けん制:ランナー周東帰塁粘りを見せて12球目にフォアボールを選ぶ 一二塁
1回表,5,5.0,山本 恵大,2,"1,2塁",－巨人:コーチマウンドへむかう－一打先制の場面でセカンドフライ 3アウト
1回裏,1,1.0,泉口 友汰,0,,内角のストレートを打つもライトフライ 1アウト
1回裏,2,2.0,浦田 俊輔,1,,セカンドゴロ 2アウト
1回裏,3,3.0,吉川 尚輝,2,,ライトへのヒットで出塁 一塁
1回裏,4,4.0,ダルベック,2,1塁,外角低めのチェンジアップを打つもライトフライ 3アウト
2回表,1,6.0,牧原 大成,0,,低めのフォークを打つもセンターフライ 1アウト
2回表,2,7.0,庄子 雄大,1,,レフトへのヒット 一塁
2回表,3,8.0,海野 隆司,1,1塁,4-6-3のダブルプレー 3アウト
2回裏,1,5.0,大城 卓三,0,,レフトへのツーベース 二塁
2回裏,2,6.0,キャベッジ,0,2塁,外角のチェンジアップを引っかけてセカンドゴロ 1アウト三塁
2回裏,3,7.0,浅野 翔吾,1,3塁,ワンバウンドした球に空振り、三振を喫する 2アウト
2回裏,4,8.0,佐々木 俊輔,2,3塁,一塁が空いているため敬遠される 一三塁
2回裏,5,9.0,則本 昂大,2,"1,3塁",一塁けん制:ランナー佐々木帰塁一塁けん制:ランナー佐々木帰塁一打先制の場面でショートゴロ 3アウト
3回表,1,9.0,大津 亮介,0,,見逃し三振 1アウト
3回表,2,1.0,正木 智也,1,,0-1からレフトスタンドへの先制ホームラン！ 巨 0-1 ソ
3回表,3,2.0,周東 佑京,1,,フォアボールを選ぶ 一塁
3回表,4,3.0,近藤 健介,1,1塁,一塁けん制:ランナー周東帰塁一塁走者周東:盗塁成功 二塁フォアボールを選ぶ 一二塁
3回表,5,4.0,栗原 陵矢,1,"1,2塁",1アウト一二塁の2-1からバックスクリーンに飛び込む3ランホームランを放つ 巨 0-4 ソ
3回表,6,5.0,山本 恵大,1,,ポール際への打球のファウル判定を巡り、リプレー検証中リプレー検証後判定覆る2-0からライトスタンドへのホームラン 巨 0-5 ソ
3回表,7,6.0,牧原 大成,1,,サードゴロ 2アウト
3回表,8,7.0,庄子 雄大,2,,内角高めのカットボールを打つもライトフライ 3アウト
3回裏,1,1.0,泉口 友汰,0,,ピッチャーゴロ 1アウト
3回裏,2,2.0,浦田 俊輔,1,,ファーストゴロ 2アウト
3回裏,3,3.0,吉川 尚輝,2,,空振りの三振を喫する 3アウト
4回表,1,8.0,海野 隆司,0,,フェンス直撃のツーベースを放つ 二塁
4回表,2,9.0,大津 亮介,0,2塁,見事送りバントを決める 1アウト三塁
4回表,3,1.0,正木 智也,1,3塁,デッドボールを受ける 一三塁
4回表,4,2.0,周東 佑京,1,"1,3塁",ファウルフライを浦田(三)が捕球してバッターアウト 2アウト
4回表,5,3.0,近藤 健介,2,"1,3塁",ランナー一三塁からライトへ2点タイムリーツーベース！ 巨 0-7 ソ 二塁
4回表,6,4.0,栗原 陵矢,2,2塁,ファウルフライをダルベック(一)が捕球してバッターアウト 3アウト
4回裏,1,4.0,ダルベック,0,,レフトへのヒットを放つ 一塁
4回裏,2,5.0,大城 卓三,0,1塁,空振りの三振を喫する 1アウト
4回裏,3,6.0,キャベッジ,1,1塁,外角低めの落ちる球を打つもセンターフライ 2アウト
4回裏,4,7.0,浅野 翔吾,2,1塁,内角低めのシュートを打つもレフトフライ 3アウト
5回表,1,5.0,山本 恵大,0,,投手交代:則本→高梨ハーフスイングを取られて空振り三振 1アウト
5回表,2,6.0,牧原 大成,1,,外角低めのスライダーを打つもレフトフライ 2アウト
5回表,3,7.0,庄子 雄大,2,,空振りの三振を喫する 3アウト
5回裏,1,8.0,佐々木 俊輔,0,,レフトへのツーベース 二塁0:405/26【巨人vsソフトバンク】5回裏 反撃の狼煙となる佐々木の2ベースヒット！
5回裏,2,,若林 楽人,0,2塁,高梨→代打:若林空振り三振でバッターアウト海野(捕):捕逸 1アウト三塁
5回裏,3,1.0,泉口 友汰,1,3塁,－審判協議中－ピッチャーゴロの間に三塁ランナー佐々木が本塁生還 巨 1-7 ソ 2アウト
5回裏,4,2.0,浦田 俊輔,2,,ピッチャー大津のグラブを襲う内野安打 一塁
5回裏,5,3.0,吉川 尚輝,2,1塁,－ソフトバンク:内野手マウンドへ集まる－外角高めの落ちる球を打つもレフトフライ 3アウト
6回表,1,8.0,海野 隆司,0,,投手交代:高梨→堀田ファウルフライを浦田(三)がつかんでバッターアウト 1アウト
6回表,2,9.0,大津 亮介,1,,打つ気なく三振に倒れる 2アウト
6回表,3,1.0,正木 智也,2,,外角の球を打つもライトフライ 3アウト
6回裏,1,4.0,ダルベック,0,,センターへポテンヒットを放つ 一塁
6回裏,2,5.0,大城 卓三,0,1塁,センターへのヒットを放つ 一二塁
6回裏,3,6.0,キャベッジ,0,"1,2塁",外角低めのワンシームを打つもセンターフライ 1アウト
6回裏,4,7.0,浅野 翔吾,1,"1,2塁",ランナー一二塁からど真ん中の変化球を打つもセンターフライ 2アウト
6回裏,5,8.0,佐々木 俊輔,2,"1,2塁",カウント2-2から空振りの三振を喫する 3アウト
7回表,1,2.0,周東 佑京,0,,内角高めのストレートを打つもセンターフライ 1アウト
7回表,2,3.0,近藤 健介,1,,ライトへのツーベース 二塁
7回表,3,4.0,栗原 陵矢,1,2塁,空振り三振でバッターアウト 2アウト
7回表,4,5.0,山本 恵大,2,2塁,2アウト二塁から低めの球を打つもセンターフライ 3アウト
7回裏,1,,丸 佳浩,0,,堀田→代打:丸サードへの内野安打 一塁
7回裏,2,1.0,泉口 友汰,0,1塁,詰まった打球はセカンドゴロとなる 1アウト一塁
7回裏,3,2.0,浦田 俊輔,1,1塁,外角高めの球を打つもレフトフライ 2アウト
7回裏,4,3.0,吉川 尚輝,2,1塁,見逃し三振でバッターアウト！ 3アウト
8回表,1,6.0,牧原 大成,0,,投手交代:堀田→宮原守備交代:ファースト増田陸守備変更:ダルベックファースト→サード全く反応できず見逃し三振 1アウト
8回表,2,7.0,庄子 雄大,1,,センターへのヒットを放つ 一塁
