イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,吉川 尚輝,0,,セカンドゴロ 1アウト
1回表,2,2.0,キャベッジ,1,,空振り三振でバッターアウト 2アウト
1回表,3,3.0,丸 佳浩,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,カリステ,0,,空振り三振でバッターアウト 1アウト
1回裏,2,2.0,福永 裕基,1,,ピッチャーゴロ 2アウト
1回裏,3,3.0,村松 開人,2,,ショートへの内野安打 一塁
1回裏,4,4.0,細川 成也,2,1塁,ショートゴロ 3アウト
2回表,1,4.0,ダルベック,0,,レフトへのヒットで出塁 一塁
2回表,2,5.0,大城 卓三,0,1塁,ハーフスイングを取られて空振り三振でバッターアウト 1アウト
2回表,3,6.0,増田 陸,1,1塁,ファーストゴロ 2アウト二塁
2回表,4,7.0,平山 功太,2,2塁,2アウト二塁からレフトへのタイムリーヒットで巨人先制！ 中 0-1 巨 一塁
2回表,5,8.0,浦田 俊輔,2,1塁,一塁けん制:ランナー平山帰塁一塁けん制:ランナー平山帰塁外角の変化球を打つもレフトフライ 3アウト
2回裏,1,5.0,阿部 寿樹,0,,空振りの三振を喫する 1アウト
2回裏,2,6.0,石伊 雄太,1,,フォアボールを選ぶ 一塁
2回裏,3,7.0,鵜飼 航丞,1,1塁,ショートへの内野安打 一二塁
2回裏,4,8.0,田中 幹也,1,"1,2塁",内角の真っ直ぐを打つもセンターフライ 2アウト
2回裏,5,9.0,櫻井 頼之介,2,"1,2塁",ショートゴロ 3アウト
3回表,1,9.0,森田 駿哉,0,,福永(三)のファンブルにより出塁する 一塁
3回表,2,1.0,吉川 尚輝,0,1塁,4-6-3のダブルプレー 2アウト
3回表,3,2.0,キャベッジ,2,,高めのフォークを打つもセンターフライ 3アウト
3回裏,1,1.0,カリステ,0,,左中間への同点ホームラン！ 中 1-1 巨
3回裏,2,2.0,福永 裕基,0,,内角のストレートを打つもライトフライ 1アウト
3回裏,3,3.0,村松 開人,1,,ショートゴロ 2アウト
3回裏,4,4.0,細川 成也,2,,ショートフライ 3アウト
4回表,1,3.0,丸 佳浩,0,,フォアボールを選ぶ 一塁
4回表,2,4.0,ダルベック,0,1塁,レフトスタンドへの勝ち越し2ランホームラン！ 中 1-3 巨
4回表,3,5.0,大城 卓三,0,,外角のストレートを打つもレフトフライ 1アウト
4回表,4,6.0,増田 陸,1,,外角低めの球を打つもライトフライ 2アウト
4回表,5,7.0,平山 功太,2,,ハーフスイングを取られて空振り三振 3アウト
4回裏,1,5.0,阿部 寿樹,0,,外角高めのチェンジアップを打つもレフトフライ 1アウト
4回裏,2,6.0,石伊 雄太,1,,センターへのヒットで出塁 一塁
4回裏,3,7.0,鵜飼 航丞,1,1塁,カウント0-1から左中間への2ランホームランで中日同点！ 中 3-3 巨
4回裏,4,8.0,田中 幹也,1,,ショートゴロ 2アウト
