イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,岡林 勇希,0,,ファウルフライを松本(左)が捕球してバッターアウト 1アウト
1回表,2,2.0,細川 成也,1,,サードフライ 2アウト
1回表,3,3.0,村松 開人,2,,ワンバウンドした球を空振り三振 3アウト
1回裏,1,1.0,浦田 俊輔,0,,セカンドゴロ 1アウト
1回裏,2,2.0,松本 剛,1,,センターへのヒットで出塁 一塁
1回裏,3,3.0,泉口 友汰,1,1塁,一塁けん制:ランナー松本帰塁ライトへのヒットを放つ 一二塁
1回裏,4,4.0,ダルベック,1,"1,2塁",邪飛 2アウト
1回裏,5,5.0,岸田 行倫,2,"1,2塁",一打先制の場面でワンバウンドした球を空振り三振 3アウト
2回表,1,4.0,サノー,0,,見逃し三振 1アウト
2回表,2,5.0,石川 昂弥,1,,ワンバウンドした球を空振り三振 2アウト
2回表,3,6.0,田中 幹也,2,,空振り三振でバッターアウト 3アウト
2回裏,1,6.0,吉川 尚輝,0,,外角の変化球を打つもセンターフライ 1アウト
2回裏,2,7.0,キャベッジ,1,,セカンドゴロ 2アウト
2回裏,3,8.0,知念 大成,2,,ライトへのヒットで出塁 一塁
2回裏,4,9.0,竹丸 和幸,2,1塁,外角高めの球を打つもレフトフライ 3アウト
3回表,1,7.0,ボスラー,0,,空振り三振 1アウト
3回表,2,8.0,木下 拓哉,1,,10球粘るも内角高めのカットボールに空振り三振 2アウト
3回表,3,9.0,涌井 秀章,2,,見逃し三振でバッターアウト！ 3アウト0:377/18【巨人vs中日】3回表 先発の竹丸が球団タイ記録となる7者連続奪三振！
3回裏,1,1.0,浦田 俊輔,0,,空振りの三振を喫する 1アウト
3回裏,2,2.0,松本 剛,1,,ライトへのヒットで出塁 一塁
3回裏,3,3.0,泉口 友汰,1,1塁,セカンドゴロ 2アウト一塁
3回裏,4,4.0,ダルベック,2,1塁,7球粘るも外角低めのスライダーに空振り三振 3アウト
4回表,1,1.0,岡林 勇希,0,,ショートゴロ 1アウト
4回表,2,2.0,細川 成也,1,,ツーベース 二塁
4回表,3,3.0,村松 開人,1,2塁,ワンバウンドした球を空振り三振 2アウト
4回表,4,4.0,サノー,2,2塁,2アウト二塁の3-1からレフトスタンドへの2ランホームランで中日先制！ 巨 0-2 中
4回表,5,5.0,石川 昂弥,2,,－巨人:内野手マウンドへ集まる－サードゴロ 3アウト
4回裏,1,5.0,岸田 行倫,0,,ショートゴロ 1アウト
4回裏,2,6.0,吉川 尚輝,1,,ショートゴロ 2アウト
4回裏,3,7.0,キャベッジ,2,,ライトへのヒットで出塁 一塁
4回裏,4,8.0,知念 大成,2,1塁,セカンドゴロ 3アウト
5回表,1,6.0,田中 幹也,0,,ライトへのヒットで出塁 一塁
5回表,2,7.0,ボスラー,0,1塁,ボテボテのピッチャーゴロ 1アウト二塁
5回表,3,8.0,木下 拓哉,1,2塁,ランナー二塁からど真ん中のシンカーを打つもレフトフライ 2アウト
5回表,4,9.0,涌井 秀章,2,2塁,カウント0-2からワンバウンドした球に空振り、三振を喫する 3アウト
5回裏,1,9.0,竹丸 和幸,0,,空振り三振でバッターアウト 1アウト
5回裏,2,1.0,浦田 俊輔,1,,外角のストレートを打つもショートライナー 2アウト
5回裏,3,2.0,松本 剛,2,,ライトへのヒット 一塁
5回裏,4,3.0,泉口 友汰,2,1塁,セカンドへの内野安打 一二塁
5回裏,5,4.0,ダルベック,2,"1,2塁",－中日:コーチマウンドへむかう－詰まった打球はショートゴロとなる 3アウト
6回表,1,1.0,岡林 勇希,0,,外角の真っ直ぐを打つもレフトフライ 1アウト
6回表,2,2.0,細川 成也,1,,カウント1-1からレフトスタンドへのホームラン 巨 0-3 中
6回表,3,3.0,村松 開人,1,,空振りの三振を喫する 2アウト
6回表,4,4.0,サノー,2,,レフトへの二塁打 二塁
6回表,5,5.0,石川 昂弥,2,2塁,2アウト二塁からレフトへのヒットで出塁 一三塁
6回表,6,6.0,田中 幹也,2,"1,3塁",－巨人:コーチマウンドへむかう－ファウルフライをダルベック(一)が捕球してバッターアウト 3アウト
6回裏,1,5.0,岸田 行倫,0,,セカンドゴロ 1アウト
6回裏,2,6.0,吉川 尚輝,1,,センターへのヒットで出塁 一塁
6回裏,3,7.0,キャベッジ,1,1塁,センターへのヒットで出塁 一三塁
6回裏,4,8.0,知念 大成,1,"1,3塁",サードフライ 2アウト
6回裏,5,,大城 卓三,2,"1,3塁",竹丸→代打:大城フルカウントから空振り三振！決定機を逃す 3アウト
7回表,1,7.0,ボスラー,0,,投手交代:竹丸→泉ファウルフライを岸田(捕)がつかんでバッターアウト 1アウト
7回表,2,8.0,木下 拓哉,1,,レフトへのヒットを放つ 一塁
7回表,3,9.0,涌井 秀章,1,1塁,見事送りバントを成功させる 2アウト二塁
7回表,4,1.0,岡林 勇希,2,2塁,ショートゴロ 3アウト
7回裏,1,1.0,浦田 俊輔,0,,守備交代:ライト尾田空振り三振でバッターアウト 1アウト
7回裏,2,2.0,松本 剛,1,,ピッチャーゴロ 2アウト
7回裏,3,3.0,泉口 友汰,2,,ライトへのツーベース 二塁
7回裏,4,4.0,ダルベック,2,2塁,－中日:コーチマウンドへむかう－巨人・泉口の本塁セーフの判定を巡り、中日がリクエストリプレー検証後判定変わらずランナー二塁の1-1からセンターへのタイムリーヒット 巨 1-3 中 一塁
7回裏,5,5.0,岸田 行倫,2,1塁,ライトへのヒットで出塁 一三塁
7回裏,6,6.0,吉川 尚輝,2,"1,3塁",－中日:監督マウンドへむかう－ピッチャー涌井に代わって橋本がマウンドにあがるカウント2-2から空振りの三振を喫する 3アウト
8回表,1,2.0,細川 成也,0,,投手交代:泉→森田サードゴロ 1アウト
8回表,2,3.0,村松 開人,1,,空振り三振でバッターアウト 2アウト
8回表,3,4.0,サノー,2,,ショートゴロ 3アウト
8回裏,1,7.0,キャベッジ,0,,ピッチャー橋本に代わって吉田がマウンドにあがるサードゴロ 1アウト
8回裏,2,8.0,知念 大成,1,,内角高めのスライダーを打つもサードライナー 2アウト
8回裏,3,,笹原 操希,2,,森田→代打:笹原サードゴロ 3アウト
9回表,1,5.0,石川 昂弥,0,,投手交代:森田→バルドナード四球を選ぶ 一塁
9回表,2,6.0,田中 幹也,0,1塁,一塁けん制:ランナー石川昂帰塁見事送りバントを成功させる 1アウト二塁
9回表,3,,阿部 寿樹,1,2塁,尾田→代打:阿部空振りの三振を喫する 2アウト
9回表,4,8.0,木下 拓哉,2,2塁,ランナー二塁の0-1からライトへタイムリーツーベース！ 巨 1-4 中 二塁
9回表,5,,福永 裕基,2,2塁,吉田→代打:福永2アウト二塁の0-1からレフトへのタイムリーヒット 巨 1-5 中 一塁
9回表,6,1.0,岡林 勇希,2,1塁,投手交代:バルドナード→堀田セカンドフライ 3アウト
