イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,近本 光司,0,,フォアボールを選ぶ 一塁
1回表,2,2.0,中野 拓夢,0,1塁,セカンドゴロ 1アウト二塁
1回表,3,3.0,森下 翔太,1,2塁,ショートゴロ 2アウト
1回表,4,4.0,佐藤 輝明,2,2塁,一打先制の場面で低めのチェンジアップを打つもレフトフライ 3アウト
1回裏,1,1.0,名原 典彦,0,,ピッチャーゴロ 1アウト
1回裏,2,2.0,菊池 涼介,1,,外角高めのストレートを打つもライトフライ 2アウト
1回裏,3,3.0,ファビアン,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
2回表,1,5.0,大山 悠輔,0,,死球を受ける 一塁
2回表,2,6.0,前川 右京,0,1塁,菊池(二)のファンブルにより出塁する 一二塁
2回表,3,7.0,梅野 隆太郎,0,"1,2塁",内角高めのストレートを打つもレフトフライ 1アウト
2回表,4,8.0,熊谷 敬宥,1,"1,2塁",空振り三振でバッターアウト 2アウト
2回表,5,9.0,才木 浩人,2,"1,2塁",一打先制の場面で空振り三振！決定機を逃す 3アウト
2回裏,1,4.0,坂倉 将吾,0,,内角の真っ直ぐを打つもセンターフライ 1アウト
2回裏,2,5.0,小園 海斗,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
2回裏,3,6.0,佐々木 泰,2,,ショートゴロ 3アウト
3回表,1,1.0,近本 光司,0,,ファーストゴロ 1アウト
3回表,2,2.0,中野 拓夢,1,,セカンドゴロ 2アウト
3回表,3,3.0,森下 翔太,2,,空振り三振 3アウト
3回裏,1,7.0,大盛 穂,0,,セカンドゴロ 1アウト
3回裏,2,8.0,石原 貴規,1,,7球粘るも内角高めの真っ直ぐに空振り三振 2アウト
3回裏,3,9.0,アドゥワ 誠,2,,空振りの三振を喫する 3アウト
4回表,1,4.0,佐藤 輝明,0,,四球を選ぶ 一塁
4回表,2,5.0,大山 悠輔,0,1塁,レフトへのヒットで出塁 一三塁
4回表,3,6.0,前川 右京,0,"1,3塁",死球を受ける 満塁
4回表,4,7.0,梅野 隆太郎,0,満塁,－広島:コーチマウンドへむかう－ランナーフルベースから犠飛阪神先制！ 広 0-1 神 1アウト一二塁
4回表,5,8.0,熊谷 敬宥,1,"1,2塁",1アウト一二塁からファーストフライ 2アウト
4回表,6,9.0,才木 浩人,2,"1,2塁",カウント2-2から空振りの三振を喫する 3アウト
4回裏,1,1.0,名原 典彦,0,,セカンドゴロ 1アウト
4回裏,2,2.0,菊池 涼介,1,,フェンス直撃の二塁打を放つ 二塁
4回裏,3,3.0,ファビアン,1,2塁,外角低めの変化球を打つもライトフライ 2アウト三塁
4回裏,4,4.0,坂倉 将吾,2,3塁,フォアボールを選ぶ 一三塁
4回裏,5,5.0,小園 海斗,2,"1,3塁",－阪神:コーチマウンドへむかう－セカンドゴロ 3アウト
5回表,1,1.0,近本 光司,0,,レフトへのヒットを放つ 一塁
5回表,2,2.0,中野 拓夢,0,1塁,見事送りバントを成功させる 1アウト二塁
5回表,3,3.0,森下 翔太,1,2塁,1アウト二塁からバックスクリーン左に飛び込む2ランホームランを放つ 広 0-3 神
5回表,4,4.0,佐藤 輝明,1,,空振り三振でバッターアウト 2アウト
5回表,5,5.0,大山 悠輔,2,,低めの球を打つもレフトフライ 3アウト
5回裏,1,6.0,佐々木 泰,0,,セカンドゴロ 1アウト
5回裏,2,7.0,大盛 穂,1,,ピッチャーゴロ 2アウト
5回裏,3,8.0,石原 貴規,2,,ファーストフライ 3アウト
6回表,1,6.0,前川 右京,0,,投手交代:アドゥワ→益田ピッチャーゴロ 1アウト
6回表,2,7.0,梅野 隆太郎,1,,フォアボールを選ぶ 一塁
6回表,3,8.0,熊谷 敬宥,1,1塁,レフトへのヒットで出塁 一二塁
6回表,4,9.0,才木 浩人,1,"1,2塁",見事送りバントを決める 2アウト二三塁
6回表,5,1.0,近本 光司,2,"2,3塁",フォアボールを選ぶ 満塁
6回表,6,2.0,中野 拓夢,2,満塁,－広島:コーチマウンドへむかう－ピッチャーゴロ 3アウト
6回裏,1,,佐藤 啓介,0,,益田→代打:佐藤啓セカンドゴロ 1アウト
6回裏,2,1.0,名原 典彦,1,,ワンバウンドした球を空振り三振 2アウト
6回裏,3,2.0,菊池 涼介,2,,ストレートのフォアボールで出塁 一塁
6回裏,4,3.0,ファビアン,2,1塁,センターへのヒットを放つ 一二塁
6回裏,5,4.0,坂倉 将吾,2,"1,2塁",－阪神:コーチマウンドへむかう－ファウルフライを前川(左)が捕球してバッターアウト 3アウト
7回表,1,3.0,森下 翔太,0,,投手交代:益田→島内フォアボールを選ぶ 一塁
7回表,2,4.0,佐藤 輝明,0,1塁,ど真ん中の球を打つもレフトフライ 1アウト
7回表,3,5.0,大山 悠輔,1,1塁,センターへの二塁打 二三塁
7回表,4,6.0,前川 右京,1,"2,3塁",デッドボールを受ける 満塁
7回表,5,7.0,梅野 隆太郎,1,満塁,－治療中－一塁走者前川→代走:髙寺ランナーフルベースの1-0からセンターへのタイムリーヒット 広 0-4 神 満塁
7回表,6,8.0,熊谷 敬宥,1,満塁,空振り三振でバッターアウト 2アウト
7回表,7,9.0,才木 浩人,2,満塁,セカンドゴロ 3アウト
7回裏,1,5.0,小園 海斗,0,,守備交代:ショート小幡守備変更:髙寺→レフト　守備変更:熊谷ショート→セカンドセカンドゴロ 1アウト
7回裏,2,6.0,佐々木 泰,1,,空振り三振でバッターアウト 2アウト
7回裏,3,7.0,大盛 穂,2,,ショートフライ 3アウト
8回表,1,1.0,近本 光司,0,,投手交代:島内→菊地ファーストゴロ 1アウト
8回表,2,2.0,小幡 竜平,1,,外角低めの球を打つもセンターフライ 2アウト
8回表,3,3.0,森下 翔太,2,,セカンドゴロ 3アウト
8回裏,1,8.0,石原 貴規,0,,サードゴロ 1アウト
8回裏,2,,秋山 翔吾,1,,菊地→代打:秋山センターへのヒットで出塁 一塁
8回裏,3,1.0,名原 典彦,1,1塁,高めの真っ直ぐを打つもセンターフライ 2アウト
8回裏,4,2.0,菊池 涼介,2,1塁,2-1からレフトスタンドへの2ランホームラン 広 2-4 神
8回裏,5,3.0,ファビアン,2,,－阪神:コーチマウンドへむかう－ワンバウンドした球に空振り、三振を喫する 3アウト
9回表,1,4.0,佐藤 輝明,0,,投手交代:菊地→鈴木守備変更:秋山→レフトフォアボールを選ぶ 一塁
9回表,2,5.0,大山 悠輔,0,1塁,レフトへのヒットを放つ 一二塁
9回表,3,6.0,髙寺 望夢,0,"1,2塁",見事送りバントを決める 1アウト二三塁
9回表,4,7.0,梅野 隆太郎,1,"2,3塁",空振り三振でバッターアウト 2アウト
9回表,5,8.0,熊谷 敬宥,2,"2,3塁",フルカウントから空振り三振でバッターアウト 3アウト
9回裏,1,4.0,坂倉 将吾,0,,ピッチャー才木に代わって岩崎がマウンドにあがるショートゴロ 1アウト
9回裏,2,5.0,小園 海斗,1,,外角の球を打つもセンターフライ 2アウト
9回裏,3,6.0,佐々木 泰,2,,セカンドへの内野安打 一塁
9回裏,4,,モンテロ,2,1塁,大盛→代打:モンテロ一発出れば同点の場面で外角低めの真っ直ぐを打つもライトフライ 3アウト試合終了
