イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,髙寺 望夢,0,,ど真ん中のストレートを打つもセンターフライ 1アウト
1回表,2,2.0,中野 拓夢,1,,低めの落ちる球を打つもライトフライ 2アウト
1回表,3,3.0,森下 翔太,2,,粘りを見せて8球目にフォアボールを選ぶ 一塁
1回表,4,4.0,佐藤 輝明,2,1塁,セカンドゴロ 3アウト
1回裏,1,1.0,松本 剛,0,,セカンドフライ 1アウト
1回裏,2,2.0,浦田 俊輔,1,,レフトへの二塁打 二塁
1回裏,3,3.0,キャベッジ,1,2塁,二塁走者浦田:盗塁を試みるもアウト 2アウト空振り三振 3アウト
2回表,1,5.0,大山 悠輔,0,,外角高めのスライダーを打つもレフトフライ 1アウト0:447/7【巨人vs阪神】2回表 松本剛がファインプレー！フェンス際の打球をジャンピングキャッチ！
2回表,2,6.0,前川 右京,1,,ファーストフライ 2アウト
2回表,3,7.0,木浪 聖也,2,,外角の真っ直ぐを打つもセンターフライ 3アウト
2回裏,1,4.0,ダルベック,0,,ライトへのファウルフライに倒れる 1アウト
2回裏,2,5.0,泉口 友汰,1,,ライトへのヒット 一塁
2回裏,3,6.0,大城 卓三,1,1塁,一塁けん制:ランナー泉口帰塁全く手が出ず見逃し三振 2アウト
2回裏,4,7.0,ティマ,2,1塁,一塁けん制:ランナー泉口帰塁ワンバウンドした球に空振り、三振を喫する 3アウト
3回表,1,8.0,梅野 隆太郎,0,,空振り三振でバッターアウト 1アウト
3回表,2,9.0,髙橋 遥人,1,,高めのストレートを打つもセンターフライ 2アウト
3回表,3,1.0,髙寺 望夢,2,,詰まった打球はセカンドゴロとなる 3アウト
3回裏,1,8.0,笹原 操希,0,,空振り三振でバッターアウト 1アウト
3回裏,2,9.0,戸郷 翔征,1,,空振りの三振を喫する 2アウト
3回裏,3,1.0,松本 剛,2,,サードへの痛烈な打球の内野安打 一塁
3回裏,4,2.0,浦田 俊輔,2,1塁,一塁けん制:ランナー松本帰塁また一塁けん制:ランナー松本帰塁またも一塁けん制:ランナー松本帰塁外角低めのツーシームを引っかけてセカンドゴロ 3アウト
4回表,1,2.0,中野 拓夢,0,,ショートゴロ 1アウト
4回表,2,3.0,森下 翔太,1,,サードフライ 2アウト
4回表,3,4.0,佐藤 輝明,2,,空振り三振 3アウト
4回裏,1,3.0,キャベッジ,0,,見逃し三振でバッターアウト！ 1アウト
4回裏,2,4.0,ダルベック,1,,カウント1-1からレフトスタンドへの先制ホームラン！ 巨 1-0 神
4回裏,3,5.0,泉口 友汰,1,,内角の球を打つもセンターフライ 2アウト
4回裏,4,6.0,大城 卓三,2,,空振り三振でバッターアウト 3アウト
5回表,1,5.0,大山 悠輔,0,,見逃し三振 1アウト
5回表,2,6.0,前川 右京,1,,ストレートのフォアボールで出塁 一塁
5回表,3,7.0,木浪 聖也,1,1塁,外角高めのストレートを打つもレフトフライ 2アウト
5回表,4,8.0,梅野 隆太郎,2,1塁,キャッチャーへのファウルフライに倒れる 3アウト
5回裏,1,7.0,ティマ,0,,高めのカットボールを打つもライトフライ 1アウト
5回裏,2,8.0,笹原 操希,1,,セカンドゴロ 2アウト
5回裏,3,9.0,戸郷 翔征,2,,サードゴロ 3アウト
6回表,1,9.0,髙橋 遥人,0,,投手交代:戸郷→船迫ファーストゴロ 1アウト
6回表,2,1.0,髙寺 望夢,1,,センターへのヒット 一塁
6回表,3,2.0,中野 拓夢,1,1塁,一塁けん制:ランナー髙寺帰塁また一塁けん制:ランナー髙寺帰塁一塁けん制:ランナー髙寺帰塁ストレートのフォアボールで出塁 一二塁
6回表,4,3.0,森下 翔太,1,"1,2塁",－巨人:コーチマウンドへむかう－空振りの三振を喫する 2アウト
