イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,丸山 和郁,0,,内角低めのストレートを打つもレフトフライ 1アウト
1回表,2,2.0,長岡 秀樹,1,,ライトへのヒットで出塁 一塁
1回表,3,3.0,サンタナ,1,1塁,空振り三振！一塁走者長岡も盗塁失敗でダブルプレー 3アウト
1回裏,1,1.0,勝又 温史,0,,内角高めの真っ直ぐを打つもレフトフライ 1アウト
1回裏,2,2.0,牧 秀悟,1,,見逃し三振 2アウト
1回裏,3,3.0,佐野 恵太,2,,レフトへのツーベース 二塁
1回裏,4,4.0,エンカーナシオン,2,2塁,一打先制の場面でサードゴロ 3アウト
2回表,1,4.0,増田 珠,0,,セカンドゴロ 1アウト
2回表,2,5.0,セデーニョ,1,,ショートゴロ 2アウト
2回表,3,6.0,赤羽 由紘,2,,外角低めの変化球を打つもライトフライ 3アウト
2回裏,1,5.0,筒香 嘉智,0,,内角低めの変化球を打つもライトフライ 1アウト
2回裏,2,6.0,梶原 昂希,1,,低めの球を打つもライトフライ 2アウト
2回裏,3,7.0,林 琢真,2,,外角のストレートを打つもレフトフライ 3アウト
3回表,1,7.0,石井 巧,0,,空振り三振でバッターアウト 1アウト
3回表,2,8.0,中村 悠平,1,,サードゴロ 2アウト
3回表,3,9.0,松本 健吾,2,,ショートゴロ 3アウト
3回裏,1,8.0,古市 尊,0,,ショートゴロ 1アウト
3回裏,2,9.0,深沢 鳳介,1,,見逃し三振 2アウト
3回裏,3,1.0,勝又 温史,2,,ファーストゴロ 3アウト
4回表,1,1.0,丸山 和郁,0,,レフトへのヒットを放つ 一塁
4回表,2,2.0,長岡 秀樹,0,1塁,一塁けん制:ランナー丸山和帰塁一塁けん制:ランナー丸山和帰塁外角低めのスプリットを打つもレフトフライ 1アウト
4回表,3,3.0,サンタナ,1,1塁,ヤクルト・丸山和の二塁盗塁セーフの判定を巡り、DeNAがリクエストリプレー検証後判定変わらず一塁走者丸山和:盗塁成功 二塁空振り三振でバッターアウト 2アウト
4回表,4,4.0,増田 珠,2,2塁,一打先制の場面でショートゴロ 3アウト
4回裏,1,2.0,牧 秀悟,0,,デッドボールを受ける 一塁
4回裏,2,3.0,佐野 恵太,0,1塁,ライトへのヒットを放つ 一三塁
4回裏,3,4.0,エンカーナシオン,0,"1,3塁",ファウルフライを中村悠(捕)が捕球してバッターアウト 1アウト
4回裏,4,5.0,筒香 嘉智,1,"1,3塁",ランナー一三塁の0-2からレフトへのタイムリーヒットでDeNA先制！ デ 1-0 ヤ 一二塁
4回裏,5,6.0,梶原 昂希,1,"1,2塁",内角高めの真っ直ぐを打つもセンターフライ 2アウト
4回裏,6,7.0,林 琢真,2,"1,2塁",2アウト一二塁の3-2からライトへ2点タイムリーツーベース！赤羽(二):送球ミス デ 3-0 ヤ 三塁
4回裏,7,8.0,古市 尊,2,3塁,カウント0-2からワンバウンドした球に空振り、三振を喫する 3アウト
5回表,1,5.0,セデーニョ,0,,ショートゴロ 1アウト
5回表,2,6.0,赤羽 由紘,1,,ショートゴロ 2アウト
5回表,3,7.0,石井 巧,2,,ショートゴロ 3アウト
5回裏,1,9.0,深沢 鳳介,0,,一度もバットを振ることなく三球三振 1アウト
5回裏,2,1.0,勝又 温史,1,,ライトへのヒットを放つ 一塁
5回裏,3,2.0,牧 秀悟,1,1塁,一塁けん制:ランナー勝又帰塁一塁けん制:ランナー勝又帰塁一塁けん制:ランナー勝又帰塁フェンス直撃のツーベースを放つ 二三塁
5回裏,4,3.0,佐野 恵太,1,"2,3塁",－ヤクルト:コーチマウンドへむかう－1アウト二三塁からセンターへ2点タイムリーツーベース！ デ 5-0 ヤ 二塁
5回裏,5,4.0,エンカーナシオン,1,2塁,1アウト二塁からタイムリーヒット デ 6-0 ヤ 一塁
5回裏,6,5.0,筒香 嘉智,1,1塁,－ヤクルト:監督マウンドへむかう－投手交代:松本健→石原内角の球を打つもライトフライ 2アウト
5回裏,7,6.0,梶原 昂希,2,1塁,セカンドゴロ 3アウト
6回表,1,8.0,中村 悠平,0,,外角低めの変化球を打つもライトフライ 1アウト
6回表,2,,武岡 龍世,1,,石原→代打:武岡ショートゴロ 2アウト
6回表,3,1.0,丸山 和郁,2,,ピッチャーゴロ 3アウト
6回裏,1,7.0,林 琢真,0,,投手交代:石原→小澤サードゴロ 1アウト
6回裏,2,8.0,古市 尊,1,,ライトへの二塁打 二塁
6回裏,3,9.0,深沢 鳳介,1,2塁,見事送りバントを成功させる 2アウト三塁
6回裏,4,1.0,勝又 温史,2,3塁,石井(三):ファウルフライを落球カウント2-2からワンバウンドした球を空振り三振 3アウト
7回表,1,2.0,長岡 秀樹,0,,センターへのヒットで出塁 一塁
7回表,2,3.0,サンタナ,0,1塁,センターへのヒットで出塁 一二塁
7回表,3,4.0,増田 珠,0,"1,2塁",－DeNA:内野手マウンドへ集まる－ランナー一二塁から1-4-3のダブルプレー 2アウト三塁
7回表,4,5.0,セデーニョ,2,3塁,ど真ん中の変化球を打つもレフトフライ 3アウト
7回裏,1,2.0,牧 秀悟,0,,低めのストレートを打つもライトフライ 1アウト
7回裏,2,3.0,佐野 恵太,1,,ショートゴロ 2アウト
7回裏,3,4.0,エンカーナシオン,2,,詰まりながらもセンターへヒットを放つ 一塁
7回裏,4,5.0,筒香 嘉智,2,1塁,2-1から右中間への2ランホームラン デ 8-0 ヤ
7回裏,5,6.0,梶原 昂希,2,,低めの球を打つもセンターフライ 3アウト
8回表,1,6.0,赤羽 由紘,0,,守備交代:センター神里守備変更:梶原センター→ライト空振り三振 1アウト
8回表,2,7.0,石井 巧,1,,空振り三振 2アウト
8回表,3,8.0,中村 悠平,2,,セカンドゴロ 3アウト
8回裏,1,7.0,林 琢真,0,,投手交代:小澤→阪口守備交代:キャッチャー矢野高めのストレートを打つもレフトフライ 1アウト
8回裏,2,8.0,古市 尊,1,,見逃し三振 2アウト
8回裏,3,9.0,深沢 鳳介,2,,一度もバットを振ることなく三球三振 3アウト
9回表,1,,塩見 泰隆,0,,守備交代:サード柴田守備交代:セカンド三森阪口→代打:塩見サードゴロ 1アウト
9回表,2,1.0,丸山 和郁,1,,内角のストレートを打つもライトフライ 2アウト
9回表,3,2.0,長岡 秀樹,2,,ショートゴロ 3アウト試合終了
