イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中川 圭太,0,,外角低めのカットボールを打つもライトフライ 1アウト
1回表,2,2.0,西川 龍馬,1,,フェンス直撃の二塁打を放つ 二塁
1回表,3,3.0,宗 佑磨,1,2塁,ランナー二塁から低めの球を打つもセンターフライ 2アウト
1回表,4,4.0,太田 椋,2,2塁,ランナー二塁の1-1からレフトへのタイムリーヒットでオリックス先制！ 巨 0-1 オ 一塁
1回表,5,5.0,紅林 弘太郎,2,1塁,ど真ん中のスプリットをライトへ打ってヒット 一三塁
1回表,6,6.0,野口 智哉,2,"1,3塁",ランナー一三塁からショートゴロ 3アウト
1回裏,1,1.0,泉口 友汰,0,,見逃し三振 1アウト
1回裏,2,2.0,浦田 俊輔,1,,外角低めの変化球を打つもピッチャーライナー 2アウト
1回裏,3,3.0,佐々木 俊輔,2,,外角低めのチェンジアップをセンターへ打ってヒット 一塁
1回裏,4,4.0,ダルベック,2,1塁,一塁けん制:ランナー佐々木帰塁空振りの三振を喫する 3アウト
2回表,1,7.0,山中 稜真,0,,内角低めの変化球を打つもレフトフライ 1アウト
2回表,2,8.0,若月 健矢,1,,高めのスライダーを打つもレフトフライ 2アウト
2回表,3,9.0,エスピノーザ,2,,一度もバットを振ることなく三球三振 3アウト
2回裏,1,5.0,丸 佳浩,0,,ボテボテのサードゴロ 1アウト
2回裏,2,6.0,キャベッジ,1,,カウント2-1からセンターへのホームランで巨人同点！ 巨 1-1 オ0:436/4【巨人vsオリックス】2回裏 キャベッジ バックスクリーンへのホームランで同点に追いつく！
2回裏,3,7.0,ティマ,1,,全く手が出ず見逃し三振 2アウト
2回裏,4,8.0,小林 誠司,2,,サードゴロ 3アウト
3回表,1,1.0,中川 圭太,0,,詰まった打球はサードゴロとなる 1アウト
3回表,2,2.0,西川 龍馬,1,,外角高めのツーシームを打つもセンターフライ 2アウト
3回表,3,3.0,宗 佑磨,2,,レフトへのヒットを放つ 一塁
3回表,4,4.0,太田 椋,2,1塁,空振りの三振を喫する 3アウト
3回裏,1,9.0,田中 将大,0,,空振り三振でバッターアウト 1アウト
3回裏,2,1.0,泉口 友汰,1,,空振りの三振を喫する 2アウト
3回裏,3,2.0,浦田 俊輔,2,,ライトへのヒット 一塁
3回裏,4,3.0,佐々木 俊輔,2,1塁,一塁けん制:ランナー浦田帰塁ショートゴロ 3アウト
4回表,1,5.0,紅林 弘太郎,0,,見逃し三振 1アウト
4回表,2,6.0,野口 智哉,1,,空振り三振でバッターアウト 2アウト
4回表,3,7.0,山中 稜真,2,,フォアボールを選ぶ 一塁
4回表,4,8.0,若月 健矢,2,1塁,レフトへのツーベース一塁走者山中は走塁死 3アウト
4回裏,1,4.0,ダルベック,0,,ワンバウンドした球を空振り三振 1アウト
4回裏,2,5.0,丸 佳浩,1,,セカンドゴロ 2アウト
4回裏,3,6.0,キャベッジ,2,,フォアボールを選ぶ 一塁
4回裏,4,7.0,ティマ,2,1塁,一塁けん制:ランナーキャベッジ帰塁一塁走者キャベッジ:盗塁を試みるもアウト 3アウト
5回表,1,9.0,エスピノーザ,0,,空振り三振でバッターアウト 1アウト
5回表,2,1.0,中川 圭太,1,,当てるだけのバッティングでセカンドゴロ 2アウト
5回表,3,2.0,西川 龍馬,2,,邪飛 3アウト
5回裏,1,7.0,ティマ,0,,巨人・ティマの一塁セーフの判定を巡り、オリックスがリクエストリプレー検証後判定変わらずショートへの内野安打 一塁
5回裏,2,8.0,小林 誠司,0,1塁,一塁けん制:ランナーティマ帰塁また一塁けん制:ランナーティマ帰塁セカンドフライ 1アウト
5回裏,3,9.0,田中 将大,1,1塁,スリーバントを試みるも失敗！ 2アウト
5回裏,4,1.0,泉口 友汰,2,1塁,セカンドゴロ 3アウト
6回表,1,3.0,宗 佑磨,0,,セカンドゴロ 1アウト
6回表,2,4.0,太田 椋,1,,センターへのヒットで出塁 一塁
6回表,3,5.0,紅林 弘太郎,1,1塁,セカンドフライ 2アウト
6回表,4,6.0,野口 智哉,2,1塁,センターへのヒットを放つ 一三塁
6回表,5,7.0,山中 稜真,2,"1,3塁",－巨人:コーチマウンドへむかう－一打勝ち越しの場面で低めのスライダーを打つもライトフライ 3アウト
6回裏,1,2.0,浦田 俊輔,0,,外角低めの球を打つもセンターフライ 1アウト
6回裏,2,3.0,佐々木 俊輔,1,,空振りの三振を喫する 2アウト
6回裏,3,4.0,ダルベック,2,,サードゴロ 3アウト
7回表,1,8.0,若月 健矢,0,,ファウルフライを浦田(二)が捕球してバッターアウト 1アウト
