イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,蝦名 達夫,0,,レフトへのヒットを放つ 一塁
1回表,2,2.0,牧 秀悟,0,1塁,一塁けん制:ランナー蝦名帰塁また一塁けん制:ランナー蝦名帰塁一塁けん制:ランナー蝦名帰塁サードへのファウルフライに倒れる 1アウト
1回表,3,3.0,佐野 恵太,1,1塁,2-1からレフトへのタイムリーツーベースでDeNA先制！ ロ 0-1 デ 二塁
1回表,4,4.0,筒香 嘉智,1,2塁,1アウト二塁からライトへのヒットを放つ 一三塁
1回表,5,5.0,勝又 温史,1,"1,3塁",－ロッテ:内野手マウンドへ集まる－セカンドゴロの間にDeNA1点をあげる ロ 0-2 デ 2アウト一塁
1回表,6,6.0,度会 隆輝,2,1塁,ショートフライ 3アウト
1回裏,1,1.0,友杉 篤輝,0,,ファウルフライを佐野(一)がつかんでバッターアウト 1アウト
1回裏,2,2.0,小川 龍成,1,,ファウルフライを勝又(左)がつかんでバッターアウト 2アウト
1回裏,3,3.0,西川 史礁,2,,外角高めの真っ直ぐを打つもセンターフライ 3アウト
2回表,1,7.0,松尾 汐恩,0,,フォアボールを選ぶ 一塁
2回表,2,8.0,京田 陽太,0,1塁,レフトへのヒットを放つ 一二塁
2回表,3,9.0,小田 康一郎,0,"1,2塁",ショートフライ 1アウト
2回表,4,1.0,蝦名 達夫,1,"1,2塁",1アウト一二塁の2-1からタイムリーヒット ロ 0-3 デ 一二塁
2回表,5,2.0,牧 秀悟,1,"1,2塁",－ロッテ:コーチマウンドへむかう－ランナー一二塁の0-2からバックスクリーンに飛び込む3ランホームランを放つ ロ 0-6 デ
2回表,6,3.0,佐野 恵太,1,,粘りを見せて9球目に四球を選ぶ 一塁
2回表,7,4.0,筒香 嘉智,1,1塁,投手交代:田中→坂本フォアボールを選ぶ 一二塁
2回表,8,5.0,勝又 温史,1,"1,2塁",1アウト一二塁の0-1からセンターへの3ランホームラン ロ 0-9 デ
2回表,9,6.0,度会 隆輝,1,,内角のストレートを打つもレフトフライ 2アウト
2回表,10,7.0,松尾 汐恩,2,,ライトへのヒットを放つ 一塁
2回表,11,8.0,京田 陽太,2,1塁,0-1からレフトへタイムリーツーベース！ ロ 0-10 デ 二塁
2回表,12,9.0,小田 康一郎,2,2塁,－治療中－二塁走者京田→代走:石上低めの球を打つもレフトフライ 3アウト
2回裏,1,4.0,ソト,0,,守備変更:石上→ショートフォアボールを選ぶ 一塁
2回裏,2,5.0,佐藤 都志也,0,1塁,ワンバウンドした球を空振り三振 1アウト
2回裏,3,6.0,山口 航輝,1,1塁,高めのストレートを打つもレフトフライ 2アウト
2回裏,4,7.0,安田 尚憲,2,1塁,ライトへのヒットを放つ 一二塁
2回裏,5,8.0,上田 希由翔,2,"1,2塁",高めのストレートを打つもセンターフライ 3アウト
3回表,1,1.0,蝦名 達夫,0,,守備交代:セカンド山﨑ショートゴロ 1アウト
3回表,2,2.0,牧 秀悟,1,,空振りの三振を喫する 2アウト
3回表,3,3.0,佐野 恵太,2,,セカンドゴロ 3アウト
3回裏,1,9.0,愛斗,0,,高めのストレートを打つもセンターフライ 1アウト
3回裏,2,1.0,友杉 篤輝,1,,ファウルフライを小田(三)がつかんでバッターアウト 2アウト
3回裏,3,2.0,山﨑 剛,2,,センターへのヒットで出塁 一塁
3回裏,4,3.0,西川 史礁,2,1塁,ど真ん中のストレートを打つもセンターフライ 3アウト
4回表,1,4.0,筒香 嘉智,0,,投手交代:坂本→廣畑レフトへのヒット 一塁
4回表,2,5.0,勝又 温史,0,1塁,低めのカットボールを打つもレフトフライ 1アウト
4回表,3,6.0,度会 隆輝,1,1塁,センターへのツーベース 二三塁
4回表,4,7.0,松尾 汐恩,1,"2,3塁",デッドボール 満塁
