イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,名原 典彦,0,,サードゴロ 1アウト
1回表,2,2.0,菊池 涼介,1,,レフトへの二塁打 二塁
1回表,3,3.0,ファビアン,1,2塁,空振り三振でバッターアウト 2アウト
1回表,4,4.0,坂倉 将吾,2,2塁,一打先制の場面でショートゴロ 3アウト
1回裏,1,1.0,岡林 勇希,0,,1-1からライトスタンドへのホームランで中日先制！ 中 1-0 広
1回裏,2,2.0,細川 成也,0,,フォアボールを選ぶ 一塁
1回裏,3,3.0,村松 開人,0,1塁,ヒット 一二塁
1回裏,4,4.0,サノー,0,"1,2塁",－広島:内野手マウンドへ集まる－ど真ん中のカットボールを打つもレフトフライ 1アウト
1回裏,5,5.0,石川 昂弥,1,"1,2塁",1アウト一二塁の1-2からセンターへの3ランホームラン 中 4-0 広
1回裏,6,6.0,ボスラー,1,,ど真ん中のストレートを打つもライトフライ 2アウト
1回裏,7,7.0,田中 幹也,2,,ピッチャーゴロ 3アウト
2回表,1,5.0,小園 海斗,0,,外角の球をライトへ打ってヒット 一塁
2回表,2,6.0,モンテロ,0,1塁,外角低めの球を打つもセンターフライ 1アウト
2回表,3,7.0,大盛 穂,1,1塁,併殺打 3アウト
2回裏,1,8.0,加藤 匠馬,0,,センターへのヒットで出塁 一塁
2回裏,2,9.0,涌井 秀章,0,1塁,一塁けん制:ランナー加藤帰塁スリーバントを試みるも失敗！ 1アウト
2回裏,3,1.0,岡林 勇希,1,1塁,一塁けん制:ランナー加藤帰塁四球を選ぶ 一二塁
2回裏,4,2.0,細川 成也,1,"1,2塁",外角低めのチェンジアップを打つもレフトフライ 2アウト
2回裏,5,3.0,村松 開人,2,"1,2塁",ランナー一二塁からセカンドゴロ 3アウト
3回表,1,8.0,石原 貴規,0,,ショートゴロ 1アウト
3回表,2,9.0,森 翔平,1,,ショートゴロ 2アウト
3回表,3,1.0,名原 典彦,2,,ファウルフライを加藤(捕)がつかんでバッターアウト 3アウト
3回裏,1,4.0,サノー,0,,空振り三振でバッターアウト 1アウト
3回裏,2,5.0,石川 昂弥,1,,内角低めのカットボールを打つもレフトフライ 2アウト
3回裏,3,6.0,ボスラー,2,,空振りの三振を喫する 3アウト
4回表,1,2.0,菊池 涼介,0,,フェンス直撃の二塁打を放つ 二塁
4回表,2,3.0,ファビアン,0,2塁,0アウト二塁からサードゴロ 1アウト
4回表,3,4.0,坂倉 将吾,1,2塁,空振り三振でバッターアウト 2アウト
4回表,4,5.0,小園 海斗,2,2塁,ファーストゴロ 3アウト
4回裏,1,7.0,田中 幹也,0,,セカンドゴロ 1アウト
4回裏,2,8.0,加藤 匠馬,1,,ショートゴロ 2アウト
4回裏,3,9.0,涌井 秀章,2,,フォアボールを選ぶ 一塁
4回裏,4,1.0,岡林 勇希,2,1塁,ショートゴロ 3アウト
5回表,1,6.0,モンテロ,0,,セカンドゴロ 1アウト
5回表,2,7.0,大盛 穂,1,,ライトへのヒットを放つ 一塁
5回表,3,8.0,石原 貴規,1,1塁,広島・大盛の本塁アウトの判定を巡り、広島がリクエストリプレー検証後判定変わらずレフトへのツーベース一塁走者大盛は走塁死 2アウト二塁
5回表,4,,佐藤 啓介,2,2塁,森→代打:佐藤啓ランナー二塁の2-2からタイムリーヒット 中 4-1 広 一塁
5回表,5,1.0,名原 典彦,2,1塁,－中日:コーチマウンドへむかう－セカンドゴロ 3アウト
5回裏,1,2.0,細川 成也,0,,投手交代:森→菊地デッドボールを受ける 一塁
5回裏,2,3.0,村松 開人,0,1塁,ライトへのヒットを放つ 一二塁
5回裏,3,4.0,サノー,0,"1,2塁",石原(捕):捕逸 二三塁ランナー二三塁からサードへの痛烈な打球の内野安打 満塁
5回裏,4,5.0,石川 昂弥,0,満塁,ランナーフルベースの1-2からレフトへのタイムリーヒット 中 6-1 広 一二塁
5回裏,5,6.0,ボスラー,0,"1,2塁",0アウト一二塁からライトへのヒットを放つ 満塁
5回裏,6,7.0,田中 幹也,0,満塁,ランナーフルベースから高めの真っ直ぐを打つもセンターフライ 1アウト
5回裏,7,8.0,加藤 匠馬,1,満塁,空振りの三振を喫する 2アウト
5回裏,8,9.0,涌井 秀章,2,満塁,カウント0-2から見逃し三振でバッターアウト！ 3アウト
6回表,1,2.0,菊池 涼介,0,,サードフライ 1アウト
6回表,2,3.0,ファビアン,1,,サードゴロ 2アウト
6回表,3,4.0,坂倉 将吾,2,,セカンドゴロ 3アウト
6回裏,1,1.0,岡林 勇希,0,,投手交代:菊地→島内低めの球を打つもレフトフライ 1アウト
6回裏,2,2.0,細川 成也,1,,10球粘るも内角低めの真っ直ぐに見逃し三振 2アウト
6回裏,3,3.0,村松 開人,2,,ボテボテのキャッチャーゴロ 3アウト
7回表,1,5.0,小園 海斗,0,,投手交代:涌井→齋藤守備交代:レフト板山広島・小園の一塁アウトの判定を巡り、広島がリクエストリプレー検証後判定変わらずファーストゴロ 1アウト
7回表,2,6.0,モンテロ,1,,10球目のストレートを打つもセンターフライ 2アウト
7回表,3,7.0,大盛 穂,2,,外角のストレートを打つもライトフライ 3アウト
7回裏,1,4.0,サノー,0,,投手交代:島内→辻セカンドフライ 1アウト
