イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,中島 大輔,0,,見逃し三振でバッターアウト！ 1アウト
1回表,2,2.0,YG安田,1,,高めの球を打つもセンターフライ 2アウト
1回表,3,3.0,辰己 涼介,2,,空振りの三振を喫する 3アウト
1回裏,1,1.0,桑原 将志,0,,ファウルフライを村林(遊)が捕球してバッターアウト 1アウト
1回裏,2,2.0,山村 崇嘉,1,,低めのカーブを打つもファーストライナー 2アウト
1回裏,3,3.0,小島 大河,2,,レフトへの二塁打中島(左):悪送球 三塁
1回裏,4,4.0,林 安可,2,3塁,一打先制の場面で空振り三振！決定機を逃す 3アウト
2回表,1,4.0,ボイト,0,,詰まった打球はショートゴロとなる 1アウト
2回表,2,5.0,黒川 史陽,1,,外角高めの球を打つもレフトフライ 2アウト
2回表,3,6.0,小郷 裕哉,2,,12球目のカーブを打つもセカンドゴロ 3アウト
2回裏,1,5.0,渡部 聖弥,0,,センターへのヒットを放つ 一塁
2回裏,2,6.0,外崎 修汰,0,1塁,ショートゴロ 1アウト一塁
2回裏,3,7.0,カナリオ,1,1塁,一塁けん制:ランナー外崎帰塁ワンバウンドした球を空振り三振 2アウト
2回裏,4,8.0,滝澤 夏央,2,1塁,サードゴロ 3アウト
3回表,1,7.0,村林 一輝,0,,空振りの三振を喫する 1アウト
3回表,2,8.0,太田 光,1,,ショートゴロ 2アウト
3回表,3,9.0,小深田 大翔,2,,ファーストゴロ 3アウト
3回裏,1,9.0,西川 愛也,0,,外角高めのストレートを打つもセンターフライ 1アウト
3回裏,2,1.0,桑原 将志,1,,高めの球を打つもセンターフライ 2アウト
3回裏,3,2.0,山村 崇嘉,2,,空振りの三振を喫する 3アウト
4回表,1,1.0,中島 大輔,0,,ライトへのスリーベース 三塁
4回表,2,2.0,YG安田,0,3塁,0アウト三塁の3-2からライトへのタイムリースリーベースで楽天先制！ 西 0-1 楽 三塁1:10【4回表】先制の一打!! イーグルス・YG安田 今季初ヒットはタイムリー3ベース!! 2026年4月3日 埼玉西武ライオンズ 対 東北楽天ゴールデンイーグルス
4回表,3,3.0,辰己 涼介,0,3塁,0アウト三塁の1-0からレフトへのタイムリーヒット 西 0-2 楽 一塁
4回表,4,4.0,ボイト,0,1塁,一塁けん制:ランナー辰己帰塁一塁けん制:ランナー辰己帰塁ライトへの二塁打 二三塁
4回表,5,5.0,黒川 史陽,0,"2,3塁",－西武:コーチマウンドへむかう－0アウト二三塁の1-2からライトスタンドへの3ランホームラン 西 0-5 楽1:01【4回表】完璧に捉えた!! イーグルス・黒川史陽 ライトポール際への3ランホームラン!! 2026年4月3日 埼玉西武ライオンズ 対 東北楽天ゴールデンイーグルス
4回表,6,6.0,小郷 裕哉,0,,センターへのヒットを放つ 一塁
4回表,7,7.0,村林 一輝,0,1塁,6-4-3のダブルプレー 2アウト
4回表,8,8.0,太田 光,2,,ど真ん中の球を打つもライトフライ 3アウト
4回裏,1,3.0,小島 大河,0,,外角のスプリットをセンターへ打ってヒット 一塁
4回裏,2,4.0,林 安可,0,1塁,ライトへのツーベース 二三塁
4回裏,3,5.0,渡部 聖弥,0,"2,3塁",四球を選ぶ 満塁
4回裏,4,6.0,外崎 修汰,0,満塁,－楽天:コーチマウンドへむかう－ランナーフルベースの1-1からセンターへのタイムリーヒット 西 1-5 楽 満塁
4回裏,5,7.0,カナリオ,0,満塁,0アウト満塁の3-2からタイムリーヒット 西 3-5 楽 一二塁0:55【4回裏】来日初打点!! ライオンズ・カナリオ 満塁の場面でセンターへのタイムリー!! 2026年4月3日 埼玉西武ライオンズ 対 東北楽天ゴールデンイーグルス
4回裏,6,8.0,滝澤 夏央,0,"1,2塁",見事送りバントを成功させる 1アウト二三塁
4回裏,7,9.0,西川 愛也,1,"2,3塁",高めのつり球に空振り三振 2アウト
4回裏,8,1.0,桑原 将志,2,"2,3塁",ストレートのフォアボールで出塁 満塁
4回裏,9,2.0,山村 崇嘉,2,満塁,カウント0-2からワンバウンドした球に空振り、三振を喫する 3アウト
5回表,1,9.0,小深田 大翔,0,,粘りを見せて11球目にフォアボールを選ぶ 一塁
5回表,2,1.0,中島 大輔,0,1塁,一塁けん制:ランナー小深田帰塁また一塁けん制:ランナー小深田帰塁見事送りバントを成功させる 1アウト二塁
5回表,3,2.0,YG安田,1,2塁,ショートゴロ 2アウト三塁
5回表,4,3.0,辰己 涼介,2,3塁,ランナー三塁からファーストゴロ 3アウト
5回裏,1,3.0,小島 大河,0,,ピッチャーゴロ 1アウト
5回裏,2,4.0,林 安可,1,,詰まった打球はサードゴロ 2アウト
5回裏,3,5.0,渡部 聖弥,2,,ファウルフライを黒川(三)が捕球してバッターアウト 3アウト
6回表,1,4.0,ボイト,0,,フォアボールを選ぶ 一塁
6回表,2,5.0,黒川 史陽,0,1塁,一塁走者ボイト→代走:平良渡邉(投)のファンブルにより出塁する 一二塁
6回表,3,6.0,小郷 裕哉,0,"1,2塁",見事送りバントを成功させる 1アウト二三塁
6回表,4,7.0,村林 一輝,1,"2,3塁",－西武:内野手マウンドへ集まる－1アウト二三塁の1-0からレフトへのタイムリーヒット 西 3-6 楽 一三塁
