イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,岡林 勇希,0,,高めの球を打つもレフトフライ 1アウト
1回表,2,2.0,田中 幹也,1,,ピッチャーゴロ 2アウト
1回表,3,3.0,村松 開人,2,,内角低めのナックルカーブを打つもライトフライ 3アウト
1回裏,1,1.0,友杉 篤輝,0,,レフトへのツーベース 二塁
1回裏,2,2.0,小川 龍成,0,2塁,ロッテ・小川の一塁アウトの判定を巡り、ロッテがリクエストリプレー検証後判定覆るランナー二塁から三塁線へ意表をついたセーフティバントを決める 一三塁
1回裏,3,3.0,西川 史礁,0,"1,3塁",一塁けん制:ランナー小川帰塁セカンドゴロの間にロッテ1点をあげる ロ 1-0 中 1アウト一塁
1回裏,4,4.0,佐藤 都志也,1,1塁,一塁けん制:ランナー西川帰塁ワンバウンドした球を空振り三振 2アウト
1回裏,5,5.0,山口 航輝,2,1塁,セカンドフライ 3アウト
2回表,1,4.0,細川 成也,0,,セカンドゴロ 1アウト
2回表,2,5.0,板山 祐太郎,1,,11球目のストレートを打つもライトフライ 2アウト
2回表,3,6.0,サノー,2,,レフトへのヒットを放つ井上(左):ファンブル 二塁
2回表,4,7.0,福永 裕基,2,2塁,外角低めの球を打つもショートライナー 3アウト
2回裏,1,6.0,ソト,0,,詰まった打球はショートゴロとなる 1アウト
2回裏,2,7.0,安田 尚憲,1,,ワンバウンドした球を空振り三振 2アウト
2回裏,3,8.0,井上 広大,2,,マラーのナックルカーブを引っかけサードゴロ 3アウト
3回表,1,8.0,加藤 匠馬,0,,空振り三振でバッターアウト 1アウト
3回表,2,9.0,鵜飼 航丞,1,,フォアボールを選ぶ 一塁
3回表,3,1.0,岡林 勇希,1,1塁,一塁けん制:ランナー鵜飼帰塁センターへのヒットを放つ 一三塁
3回表,4,2.0,田中 幹也,1,"1,3塁",一塁けん制:ランナー岡林帰塁一塁けん制:ランナー岡林帰塁一塁けん制:ランナー岡林帰塁ランナー一三塁の3-2からセンターへのタイムリーヒットで中日同点！ ロ 1-1 中 一二塁
3回表,5,3.0,村松 開人,1,"1,2塁",空振り三振でバッターアウト 2アウト
3回表,6,4.0,細川 成也,2,"1,2塁",四球を選ぶ 満塁
3回表,7,5.0,板山 祐太郎,2,満塁,ファーストゴロ 3アウト
3回裏,1,9.0,髙部 瑛斗,0,,ショートゴロ 1アウト
3回裏,2,1.0,友杉 篤輝,1,,内角高めの変化球を打つもセンターフライ 2アウト
3回裏,3,2.0,小川 龍成,2,,高めの球を打つもセンターフライ 3アウト
4回表,1,6.0,サノー,0,,7球粘るも外角低めのカットボールに空振り三振 1アウト
4回表,2,7.0,福永 裕基,1,,ショートゴロ 2アウト
4回表,3,8.0,加藤 匠馬,2,,外角高めの変化球を引っかけてサードゴロ 3アウト
4回裏,1,3.0,西川 史礁,0,,外角低めの変化球を引っかけてサードゴロ 1アウト
4回裏,2,4.0,佐藤 都志也,1,,ショートゴロ 2アウト
4回裏,3,5.0,山口 航輝,2,,セカンドフライ 3アウト
5回表,1,9.0,鵜飼 航丞,0,,空振りの三振を喫する 1アウト
5回表,2,1.0,岡林 勇希,1,,高めのストレートを打つもレフトフライ 2アウト
5回表,3,2.0,田中 幹也,2,,ど真ん中のストレートを打つもセンターフライ 3アウト
5回裏,1,6.0,ソト,0,,空振り三振でバッターアウト 1アウト
5回裏,2,7.0,安田 尚憲,1,,詰まった打球はセカンドゴロとなる 2アウト
5回裏,3,8.0,井上 広大,2,,ファウルフライを加藤(捕)が捕球してバッターアウト 3アウト
6回表,1,3.0,村松 開人,0,,センターへのヒットを放つ 一塁
6回表,2,4.0,細川 成也,0,1塁,一塁けん制:ランナー村松帰塁6-4-3のダブルプレー 2アウト
6回表,3,5.0,板山 祐太郎,2,,センターへのヒットを放つ 一塁
6回表,4,6.0,サノー,2,1塁,一塁けん制:ランナー板山帰塁また一塁けん制:ランナー板山帰塁空振り三振 3アウト0:17【6回表】5三振目!! マリーンズ・ジャクソン 6回1失点の好投で流れを渡さない!! 2026年6月9日 千葉ロッテマリーンズ 対 中日ドラゴンズ ズバッと決まってナイスボール!!
6回裏,1,9.0,髙部 瑛斗,0,,センターへのヒットを放つ 一塁
6回裏,2,1.0,友杉 篤輝,0,1塁,一塁けん制:ランナー髙部帰塁また一塁けん制:ランナー髙部帰塁見事送りバントを成功させる 1アウト二塁
