イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,丸山 和郁,0,,ライトへのヒットを放つ 一塁
1回表,2,2.0,サンタナ,0,1塁,外角高めのストレートを打つもライトフライ 1アウト
1回表,3,3.0,鈴木 叶,1,1塁,セカンドフライ 2アウト
1回表,4,4.0,内山 壮真,2,1塁,フォアボールを選ぶ 一二塁
1回表,5,5.0,武岡 龍世,2,"1,2塁",一打先制の場面で空振り三振！決定機を逃す 3アウト
1回裏,1,1.0,吉川 尚輝,0,,空振りの三振を喫する 1アウト
1回裏,2,2.0,中山 礼都,1,,ショートゴロ 2アウト
1回裏,3,3.0,泉口 友汰,2,,レフトへのヒットで出塁 一塁
1回裏,4,4.0,ダルベック,2,1塁,詰まりながらもセンターへヒットを放つ 一二塁
1回裏,5,5.0,大城 卓三,2,"1,2塁",一打先制の場面で見逃し三振！決定機を逃す 3アウト
2回表,1,6.0,茂木 栄五郎,0,,セカンドゴロ 1アウト
2回表,2,7.0,伊藤 琉偉,1,,空振り三振 2アウト
2回表,3,8.0,奥川 恭伸,2,,空振り三振でバッターアウト 3アウト
2回裏,1,6.0,佐々木 俊輔,0,,ファーストゴロ 1アウト
2回裏,2,7.0,増田 陸,1,,レフトへのヒットで出塁 一塁
2回裏,3,8.0,平山 功太,1,1塁,一塁けん制:ランナー増田陸帰塁空振り三振に倒れるもスタートを切っていた一塁走者増田陸が盗塁成功 2アウト二塁
2回裏,4,9.0,戸郷 翔征,2,2塁,ランナー二塁からショートへの内野安打 一三塁
2回裏,5,1.0,吉川 尚輝,2,"1,3塁",詰まった打球はセカンドゴロとなる 3アウト
3回表,1,9.0,並木 秀尊,0,,ショートへの内野安打 一塁
3回表,2,1.0,丸山 和郁,0,1塁,一塁けん制:ランナー並木帰塁外角低めの変化球を打つもレフトフライ 1アウト
3回表,3,2.0,サンタナ,1,1塁,デッドボールを受ける 一二塁
3回表,4,3.0,鈴木 叶,1,"1,2塁",ランナー一二塁の0-1からレフトスタンドへの3ランホームランでヤクルト先制！ 巨 0-3 ヤ
3回表,5,4.0,内山 壮真,1,,外角のストレートを打つもセンターフライ 2アウト
3回表,6,5.0,武岡 龍世,2,,外角高めの真っ直ぐを打つもレフトフライ 3アウト
3回裏,1,2.0,中山 礼都,0,,セカンドゴロ 1アウト
3回裏,2,3.0,泉口 友汰,1,,ハーフスイングを取られて空振り三振 2アウト
3回裏,3,4.0,ダルベック,2,,セカンドゴロ 3アウト
4回表,1,6.0,茂木 栄五郎,0,,高めのつり球に空振り三振 1アウト
4回表,2,7.0,伊藤 琉偉,1,,ショートゴロ 2アウト
4回表,3,8.0,奥川 恭伸,2,,見逃し三振 3アウト
4回裏,1,5.0,大城 卓三,0,,セカンドフライ 1アウト
4回裏,2,6.0,佐々木 俊輔,1,,ライトへのヒットを放つ 一塁
4回裏,3,7.0,増田 陸,1,1塁,一塁けん制:ランナー佐々木帰塁一塁走者佐々木:盗塁成功 二塁ランナー二塁の2-2からレフトへのタイムリーヒット 巨 1-3 ヤ 一塁1:195/4【巨人vsヤクルト】4回裏 増田陸 粘り勝ちのタイムリーヒット！
4回裏,4,8.0,平山 功太,1,1塁,－ヤクルト:コーチマウンドへむかう－空振りの三振を喫する 2アウト
4回裏,5,9.0,戸郷 翔征,2,1塁,高めのストレートを打つもライトフライ 3アウト
5回表,1,9.0,並木 秀尊,0,,外角低めのストレートをライトへ打ってヒット 一塁
5回表,2,1.0,丸山 和郁,0,1塁,外角高めのスライダーを打つもレフトフライ 1アウト
5回表,3,2.0,サンタナ,1,1塁,一塁走者並木:盗塁成功 二塁低めのフォークを打つもレフトフライ 2アウト
5回表,4,3.0,鈴木 叶,2,2塁,2アウト二塁からレフトへタイムリーツーベース！ 巨 1-4 ヤ 二塁
5回表,5,4.0,内山 壮真,2,2塁,ランナー二塁の2-1からレフトへのタイムリーヒット 巨 1-5 ヤ 一塁
5回表,6,5.0,武岡 龍世,2,1塁,外角のストレートを打つもサードライナー 3アウト
5回裏,1,1.0,吉川 尚輝,0,,外角低めのスライダーを打つもセンターフライ 1アウト
5回裏,2,2.0,中山 礼都,1,,ファーストゴロ 2アウト
5回裏,3,3.0,泉口 友汰,2,,ど真ん中の球を打つもセンターフライ 3アウト
6回表,1,6.0,茂木 栄五郎,0,,投手交代:戸郷→堀田キャッチャーへのファウルフライに倒れる 1アウト
6回表,2,7.0,伊藤 琉偉,1,,ショートゴロ 2アウト
6回表,3,8.0,奥川 恭伸,2,,一度もバットを振ることなく三球三振 3アウト
6回裏,1,4.0,ダルベック,0,,レフトへのヒットで出塁 一塁
6回裏,2,5.0,大城 卓三,0,1塁,10球目の真っ直ぐを打つもサードフライ 1アウト
6回裏,3,6.0,佐々木 俊輔,1,1塁,セカンドゴロ 2アウト一塁
6回裏,4,7.0,増田 陸,2,1塁,ショートゴロ 3アウト
7回表,1,9.0,並木 秀尊,0,,内角低めのチェンジアップを打つもライトフライ 1アウト
7回表,2,1.0,丸山 和郁,1,,外角の球を打つもショートライナー 2アウト
7回表,3,2.0,サンタナ,2,,サードゴロ 3アウト
7回裏,1,8.0,平山 功太,0,,投手交代:奥川→清水守備交代:レフト増田サードゴロ 1アウト
7回裏,2,,若林 楽人,1,,堀田→代打:若林外角高めの球を打つもセンターフライ 2アウト
7回裏,3,1.0,吉川 尚輝,2,,ショートゴロ 3アウト
8回表,1,3.0,鈴木 叶,0,,投手交代:堀田→ルシアーノ四球を選ぶ 一塁
8回表,2,4.0,内山 壮真,0,1塁,サードゴロ 1アウト二塁
8回表,3,5.0,武岡 龍世,1,2塁,フォアボール 一二塁
8回表,4,6.0,茂木 栄五郎,1,"1,2塁",空振りの三振を喫する 2アウト
8回表,5,7.0,伊藤 琉偉,2,"1,2塁",セカンドフライ 3アウト
8回裏,1,2.0,中山 礼都,0,,投手交代:清水→星セカンドゴロ 1アウト
8回裏,2,3.0,泉口 友汰,1,,ショートゴロ 2アウト
8回裏,3,4.0,ダルベック,2,,ど真ん中の真っ直ぐを打つもライトフライ 3アウト
9回表,1,8.0,増田 珠,0,,投手交代:ルシアーノ→石川高めの変化球を打つもセンターフライ 1アウト
9回表,2,9.0,並木 秀尊,1,,空振り三振でバッターアウト 2アウト
9回表,3,1.0,丸山 和郁,2,,ピッチャーゴロ 3アウト
9回裏,1,5.0,大城 卓三,0,,投手交代:星→キハダ空振りの三振を喫する 1アウト
9回裏,2,6.0,佐々木 俊輔,1,,空振り三振でバッターアウト 2アウト
9回裏,3,7.0,増田 陸,2,,ショートフライ 3アウト試合終了
