イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,水野 達稀,0,,外角高めのストレートを打つもサードライナー 1アウト
1回表,2,2.0,エドポロ ケイン,1,,セカンドフライ 2アウト
1回表,3,3.0,カストロ,2,,ショートゴロ 3アウト
1回裏,1,1.0,立石 正広,0,,詰まった打球はセカンドゴロ 1アウト
1回裏,2,2.0,中野 拓夢,1,,外角低めの変化球を打つもレフトフライ 2アウト
1回裏,3,3.0,森下 翔太,2,,外角の落ちる球を打つもセンターフライ 3アウト
2回表,1,4.0,レイエス,0,,低めの球を打つもライトフライ 1アウト
2回表,2,5.0,万波 中正,1,,高めのストレートを打つもセンターフライ 2アウト
2回表,3,6.0,野村 佑希,2,,セカンドフライ 3アウト
2回裏,1,4.0,佐藤 輝明,0,,ファーストゴロ 1アウト
2回裏,2,5.0,大山 悠輔,1,,空振り三振 2アウト
2回裏,3,6.0,木浪 聖也,2,,ライトへの二塁打 二塁
2回裏,4,7.0,坂本 誠志郎,2,2塁,ランナー二塁からレフトへのタイムリーヒットで阪神先制！ 神 1-0 日 一塁0:57【2回裏】坂本 いい当たりが三塁頭上を越えた!! タイムリーヒットで先制!! 2026/05/27 T-F
2回裏,5,8.0,髙寺 望夢,2,1塁,セカンドゴロ 3アウト
3回表,1,7.0,上川畑 大悟,0,,センターへのヒットを放つ 一塁
3回表,2,8.0,進藤 勇也,0,1塁,一塁けん制:ランナー上川畑帰塁見逃し三振 1アウト
3回表,3,9.0,加藤 貴之,1,1塁,一塁けん制:ランナー上川畑帰塁見事送りバントを成功させる 2アウト二塁
3回表,4,1.0,水野 達稀,2,2塁,セカンドゴロ 3アウト
3回裏,1,9.0,大竹 耕太郎,0,,セカンドゴロ 1アウト
3回裏,2,1.0,立石 正広,1,,ど真ん中の球を打つもセンターフライ 2アウト
3回裏,3,2.0,中野 拓夢,2,,セカンドへの内野安打 一塁
3回裏,4,3.0,森下 翔太,2,1塁,一塁けん制:ランナー中野帰塁レフトへのヒットで出塁 一二塁
3回裏,5,4.0,佐藤 輝明,2,"1,2塁",－日本ハム:コーチマウンドへむかう－ファーストゴロ 3アウト
4回表,1,2.0,エドポロ ケイン,0,,ファウルフライを大山(一)がつかんでバッターアウト 1アウト
4回表,2,3.0,カストロ,1,,空振りの三振を喫する 2アウト
4回表,3,4.0,レイエス,2,,空振り三振でバッターアウト 3アウト0:25【4回表】大竹 変幻自在!! 打者を手玉に取る!! 2026/05/27 T-F
4回裏,1,5.0,大山 悠輔,0,,センターへのヒットを放つ 一塁
4回裏,2,6.0,木浪 聖也,0,1塁,6-4-3のダブルプレー 2アウト
4回裏,3,7.0,坂本 誠志郎,2,,レフトへの二塁打 二塁
4回裏,4,8.0,髙寺 望夢,2,2塁,一塁が空いているため敬遠で勝負を避けられる 一二塁
4回裏,5,9.0,大竹 耕太郎,2,"1,2塁",セカンドゴロ 3アウト
5回表,1,5.0,万波 中正,0,,フェンス直撃のツーベースを放つ 二塁
5回表,2,6.0,野村 佑希,0,2塁,0アウト二塁から外角低めのチェンジアップを打つもライトフライ 1アウト
5回表,3,7.0,上川畑 大悟,1,2塁,空振り三振でバッターアウト 2アウト
5回表,4,8.0,進藤 勇也,2,2塁,フォアボールを選ぶ 一二塁
5回表,5,9.0,加藤 貴之,2,"1,2塁",ランナー一二塁の1-1からセンターへの同点タイムリーヒット！髙寺(中):悪送球 神 1-1 日 二三塁
5回表,6,1.0,水野 達稀,2,"2,3塁",2アウト二三塁からレフトへの勝ち越しタイムリーヒット！ 神 1-2 日 一三塁
5回表,7,2.0,エドポロ ケイン,2,"1,3塁",一塁けん制:ランナー水野帰塁－審判協議中－坂本(捕):悪送球一塁走者水野はさらに三塁まで進塁 神 1-3 日 三塁詰まった打球はセカンドゴロとなる 3アウト
5回裏,1,1.0,立石 正広,0,,野村(三)の後逸により出塁する 一塁
5回裏,2,2.0,中野 拓夢,0,1塁,4-6-3のダブルプレー 2アウト
5回裏,3,3.0,森下 翔太,2,,カウント1-1からレフトスタンドへのホームラン 神 2-3 日1:09【5回裏】森下 レフトポール際へ一直線!! これが森下!! 2026/05/27 T-F
5回裏,4,4.0,佐藤 輝明,2,,上川畑(二)のファンブルにより出塁する 一塁
5回裏,5,5.0,大山 悠輔,2,1塁,一塁けん制:ランナー佐藤帰塁外角低めの球を打つもレフトフライ 3アウト
6回表,1,3.0,カストロ,0,,投手交代:大竹→工藤センターへのヒットを放つ 一塁
6回表,2,4.0,レイエス,0,1塁,日本ハム・カストロの二塁盗塁アウトの判定を巡り、日本ハムがリクエストリプレー検証後判定変わらず空振り三振！一塁走者カストロも盗塁失敗でダブルプレー 2アウト
6回表,3,5.0,万波 中正,2,,センターへのヒットで出塁 一塁
6回表,4,6.0,野村 佑希,2,1塁,一塁けん制:ランナー万波帰塁ショートゴロ 3アウト
6回裏,1,6.0,木浪 聖也,0,,投手交代:加藤貴→堀守備交代:サード奈良間守備交代:センター五十幡外角の変化球を引っかけてセカンドゴロ 1アウト
