イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,蝦名 達夫,0,,センターへのヒットを放つ 一塁
1回表,2,2.0,度会 隆輝,0,1塁,サードフライ 1アウト
1回表,3,3.0,ヒュンメル,1,1塁,一塁けん制:ランナー蝦名帰塁低めのチェンジアップを打つもサードライナー一塁走者蝦名は塁を飛び出しておりダブルプレー！ 3アウト
1回裏,1,1.0,髙寺 望夢,0,,内角のストレートを打つもライトフライ 1アウト
1回裏,2,2.0,中野 拓夢,1,,空振り三振でバッターアウト 2アウト
1回裏,3,3.0,森下 翔太,2,,フェンス直撃のツーベースを放つ 二塁0:41【1回裏】森下 あわやスタンドイン!! フェンス直撃ツーベースヒット!! 2026/05/09 T-DeNA
1回裏,4,4.0,佐藤 輝明,2,2塁,一塁が空いているため敬遠される 一二塁
1回裏,5,5.0,前川 右京,2,"1,2塁",粘りを見せるも8球目を見逃し三振！決定機を逃す 3アウト
2回表,1,4.0,佐野 恵太,0,,セカンドゴロ 1アウト
2回表,2,5.0,松尾 汐恩,1,,サードゴロ 2アウト
2回表,3,6.0,勝又 温史,2,,内角低めのストレートをセンターへ打ってヒット 一塁
2回表,4,7.0,林 琢真,2,1塁,一塁けん制:ランナー勝又帰塁一塁けん制:ランナー勝又スタート一塁走者勝又:けん制球に誘い出され盗塁失敗 3アウト
2回裏,1,6.0,木浪 聖也,0,,空振り三振でバッターアウト 1アウト
2回裏,2,7.0,坂本 誠志郎,1,,サードゴロ 2アウト
2回裏,3,8.0,小幡 竜平,2,,レフトへのヒットを放つ 一塁
2回裏,4,9.0,大竹 耕太郎,2,1塁,ショートゴロ 3アウト
3回表,1,7.0,林 琢真,0,,セカンドゴロ 1アウト
3回表,2,8.0,成瀬 脩人,1,,セカンドゴロ 2アウト
3回表,3,9.0,篠木 健太郎,2,,ど真ん中の球を打つもセンターフライ 3アウト
3回裏,1,1.0,髙寺 望夢,0,,全く反応できず見逃し三振でバッターアウト 1アウト
3回裏,2,2.0,中野 拓夢,1,,セカンドゴロ 2アウト
3回裏,3,3.0,森下 翔太,2,,四球を選ぶ 一塁
3回裏,4,4.0,佐藤 輝明,2,1塁,ボテボテのショートゴロ 3アウト
4回表,1,1.0,蝦名 達夫,0,,空振り三振でバッターアウト 1アウト
4回表,2,2.0,度会 隆輝,1,,ファーストゴロ 2アウト
4回表,3,3.0,ヒュンメル,2,,見逃し三振でバッターアウト！ 3アウト
4回裏,1,5.0,前川 右京,0,,ファウルフライを度会(三)が捕球してバッターアウト 1アウト
4回裏,2,6.0,木浪 聖也,1,,レフトへのヒットで出塁 一塁
4回裏,3,7.0,坂本 誠志郎,1,1塁,一塁けん制:ランナー木浪帰塁一塁けん制:ランナー木浪帰塁一塁走者木浪:盗塁成功 二塁内角低めのフォークを打つもショートライナー二塁走者木浪は塁を飛び出しておりダブルプレー！ 3アウト
5回表,1,4.0,佐野 恵太,0,,サードゴロ 1アウト
5回表,2,5.0,松尾 汐恩,1,,高めの真っ直ぐをレフトへ打ってヒット 一塁
5回表,3,6.0,勝又 温史,1,1塁,一塁走者松尾:盗塁を試みるもアウト 2アウトセカンドゴロ 3アウト
5回裏,1,8.0,小幡 竜平,0,,ど真ん中の球を打つもレフトフライ 1アウト
5回裏,2,9.0,大竹 耕太郎,1,,見逃し三振 2アウト
5回裏,3,1.0,髙寺 望夢,2,,フォアボールを選ぶ 一塁
5回裏,4,2.0,中野 拓夢,2,1塁,一塁けん制:ランナー髙寺帰塁セカンドゴロ 3アウト
6回表,1,7.0,林 琢真,0,,一度もバットを振ることなく三球三振 1アウト
6回表,2,8.0,成瀬 脩人,1,,内角のストレートを打つもセンターフライ 2アウト
6回表,3,9.0,篠木 健太郎,2,,たたきつける打球で内野安打 一塁
6回表,4,1.0,蝦名 達夫,2,1塁,セカンドフライ 3アウト
6回裏,1,3.0,森下 翔太,0,,高めのスライダーを打つもセンターフライ 1アウト
6回裏,2,4.0,佐藤 輝明,1,,四球を選ぶ 一塁
6回裏,3,5.0,前川 右京,1,1塁,一塁けん制:ランナー佐藤帰塁センターへのヒット 一三塁
6回裏,4,6.0,木浪 聖也,1,"1,3塁",ランナー一三塁の0-1からセンターへの犠牲フライを放つ 神 1-0 デ 2アウト一塁0:51【6回裏】木浪 均衡を破った!! 犠牲フライで欲しかった1点!! 2026/05/09 T-DeNA
6回裏,5,7.0,坂本 誠志郎,2,1塁,8球粘るも内角高めのストレートに空振り三振 3アウト
7回表,1,2.0,度会 隆輝,0,,セカンドゴロ 1アウト
7回表,2,3.0,ヒュンメル,1,,セカンドゴロ 2アウト0:28【7回表】大竹 スローボールで翻弄!! ヒュンメルを封じ込める!! 2026/05/09 T-DeNA
7回表,3,4.0,佐野 恵太,2,,レフトへのヒットを放つ 一塁
7回表,4,5.0,松尾 汐恩,2,1塁,一塁けん制:ランナー佐野帰塁外角のカットボールを打つもライトフライ 3アウト
7回裏,1,8.0,小幡 竜平,0,,投手交代:篠木→ルイーズ空振り三振でバッターアウト 1アウト
7回裏,2,9.0,大竹 耕太郎,1,,一度もバットを振ることなく三球三振 2アウト
7回裏,3,1.0,髙寺 望夢,2,,ライトへのヒットを放つ 一塁
7回裏,4,2.0,中野 拓夢,2,1塁,一塁走者髙寺:盗塁成功 二塁ピッチャーゴロ 3アウト
8回表,1,6.0,勝又 温史,0,,ど真ん中のカットボールを打つもサードライナー 1アウト
8回表,2,7.0,林 琢真,1,,ライトへのヒットで出塁 一塁
8回表,3,8.0,成瀬 脩人,1,1塁,一塁けん制:ランナー林帰塁ライトへのヒットを放つ 一二塁
8回表,4,,宮﨑 敏郎,1,"1,2塁",ルイーズ→代打:宮﨑－阪神:内野手マウンドへ集まる－フォアボール。阪神、満塁のピンチをまねく 満塁
8回表,5,1.0,蝦名 達夫,1,満塁,－阪神:コーチマウンドへむかう－ランナーフルベースの0-1からライトへのタイムリーヒットでDeNA同点！ 神 1-1 デ 満塁
8回表,6,2.0,度会 隆輝,1,満塁,二塁走者宮﨑→代走:柴田ランナーフルベースの0-1からレフトへのタイムリーヒットでDeNA勝ち越し！ 神 1-3 デ 一二塁
8回表,7,3.0,ヒュンメル,1,"1,2塁",ランナー一二塁からライトへのヒットで出塁 満塁
8回表,8,4.0,佐野 恵太,1,満塁,一塁走者ヒュンメル→代走:神里ファーストゴロ 2アウト満塁
8回表,9,5.0,松尾 汐恩,2,満塁,ど真ん中の真っ直ぐを打つもライトフライ 3アウト
8回裏,1,3.0,森下 翔太,0,,ピッチャールイーズに代わって中川虎がマウンドにあがる　守備変更:蝦名センター→ライト　守備変更:度会サード→レフト　守備変更:神里→センター　守備変更:柴田→サード見逃し三振 1アウト
8回裏,2,4.0,佐藤 輝明,1,,ワンバウンドした球を空振り三振 2アウト
8回裏,3,5.0,前川 右京,2,,詰まった打球はセカンドゴロ 3アウト
9回表,1,,山本 祐大,0,,投手交代:大竹→及川中川虎→代打:山本外角低めのストレートを打つもライトフライ 1アウト
9回表,2,7.0,林 琢真,1,,四球を選ぶ 一塁
9回表,3,8.0,成瀬 脩人,1,1塁,併殺打 3アウト
9回裏,1,6.0,木浪 聖也,0,,ピッチャー中川虎に代わって山﨑がマウンドにあがる空振り三振 1アウト
9回裏,2,,元山 飛優,1,,坂本→代打:元山ファウルフライを柴田(三)が捕球してバッターアウト 2アウト
9回裏,3,8.0,小幡 竜平,2,,全く手が出ず見逃し三振でバッターアウト 3アウト試合終了
