イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,大島 洋平,0,,セカンドフライ 1アウト
1回表,2,2.0,石伊 雄太,1,,センターへのヒットを放つ 一塁
1回表,3,3.0,ボスラー,1,1塁,一塁けん制:ランナー石伊帰塁外角低めの球を打つもセンターフライ 2アウト
1回表,4,4.0,細川 成也,2,1塁,外角低めのカットボールを引っかけてサードゴロ 3アウト
1回裏,1,1.0,松本 剛,0,,セカンドゴロ 1アウト
1回裏,2,2.0,キャベッジ,1,,詰まった打球はショートゴロ 2アウト
1回裏,3,3.0,増田 陸,2,,ボテボテのキャッチャーゴロ 3アウト
2回表,1,5.0,高橋 周平,0,,ハーフスイングを取られて空振り三振 1アウト
2回表,2,6.0,鵜飼 航丞,1,,セカンドへの内野安打 一塁
2回表,3,7.0,村松 開人,1,1塁,内角のカットボールを打つもセンターフライ 2アウト
2回表,4,8.0,田中 幹也,2,1塁,バットを折りながらもレフトへヒットを放つ 一三塁
2回表,5,9.0,金丸 夢斗,2,"1,3塁",一打先制の場面でサードゴロ 3アウト
2回裏,1,4.0,ダルベック,0,,詰まった打球はセカンドゴロ 1アウト
2回裏,2,5.0,大城 卓三,1,,スリーベース 三塁
2回裏,3,6.0,小濱 佑斗,1,3塁,空振り三振でバッターアウト 2アウト
2回裏,4,7.0,平山 功太,2,3塁,一打先制の場面でショートゴロ 3アウト
3回表,1,1.0,大島 洋平,0,,レフトへのヒットで出塁 一塁
3回表,2,2.0,石伊 雄太,0,1塁,一塁けん制:ランナー大島帰塁セカンドゴロ 1アウト一塁
3回表,3,3.0,ボスラー,1,1塁,ライトへのヒットで出塁 一二塁
3回表,4,4.0,細川 成也,1,"1,2塁",ランナー一二塁からショートゴロ 2アウト一三塁
3回表,5,5.0,高橋 周平,2,"1,3塁",一打先制の場面で空振り三振！決定機を逃す 3アウト0:344/21【巨人vs中日】3回表 則本 ピンチを切り抜ける気迫の奪三振！
3回裏,1,8.0,浦田 俊輔,0,,ショートへの内野安打 一塁
3回裏,2,9.0,則本 昂大,0,1塁,一塁けん制:ランナー浦田帰塁巨人・浦田の二塁セーフの判定を巡り、中日がリクエストリプレー検証後判定変わらず打球が三塁ベースに当たり内野安打 一二塁
3回裏,3,1.0,松本 剛,0,"1,2塁",ランナー一二塁から送りバント失敗 1アウト一二塁
3回裏,4,2.0,キャベッジ,1,"1,2塁",空振りの三振を喫する 2アウト
3回裏,5,3.0,増田 陸,2,"1,2塁",一打先制の場面でショートゴロ 3アウト
4回表,1,6.0,鵜飼 航丞,0,,センターへのヒットで出塁打者走者鵜飼は走塁死 1アウト
4回表,2,7.0,村松 開人,1,,空振り三振 2アウト
4回表,3,8.0,田中 幹也,2,,ライトへのヒットで出塁 一塁
4回表,4,9.0,金丸 夢斗,2,1塁,あたりそこないの打球がサードへ転がり内野安打で出塁 一三塁
4回表,5,1.0,大島 洋平,2,"1,3塁",フォアボールを選ぶ 満塁
4回表,6,2.0,石伊 雄太,2,満塁,－巨人:コーチマウンドへむかう－2アウト満塁の2-2からレフトへの先制タイムリーヒット！ 巨 0-1 中 満塁
4回表,7,3.0,ボスラー,2,満塁,外角低めのフォークを打つもセンターフライ 3アウト
4回裏,1,4.0,ダルベック,0,,ショートゴロ 1アウト
4回裏,2,5.0,大城 卓三,1,,外角のスライダーを打つもセンターフライ 2アウト
4回裏,3,6.0,小濱 佑斗,2,,外角低めの球を打つもセンターフライ 3アウト
5回表,1,4.0,細川 成也,0,,空振り三振でバッターアウト 1アウト
5回表,2,5.0,高橋 周平,1,,低めの球を打つもレフトフライ 2アウト
5回表,3,6.0,鵜飼 航丞,2,,フェンス直撃の二塁打を放つ 二塁
5回表,4,7.0,村松 開人,2,2塁,サードフライ 3アウト
5回裏,1,7.0,平山 功太,0,,ワンバウンドした球を空振り三振 1アウト
5回裏,2,8.0,浦田 俊輔,1,,ショートゴロ 2アウト
5回裏,3,,石塚 裕惺,2,,則本→代打:石塚金丸のスプリットを引っかけショートゴロ 3アウト
6回表,1,8.0,田中 幹也,0,,投手交代:則本→赤星死球を受ける 一塁
6回表,2,9.0,金丸 夢斗,0,1塁,見事送りバントを成功させる 1アウト二塁
6回表,3,1.0,大島 洋平,1,2塁,セカンドフライ 2アウト
6回表,4,2.0,石伊 雄太,2,2塁,フルカウントから空振りの三振を喫する 3アウト
6回裏,1,1.0,松本 剛,0,,見逃し三振でバッターアウト！ 1アウト
6回裏,2,2.0,キャベッジ,1,,セカンドへの内野安打 一塁
6回裏,3,3.0,増田 陸,1,1塁,一塁けん制:ランナーキャベッジ帰塁また一塁けん制:ランナーキャベッジ帰塁空振り三振石伊(捕):パスボール 2アウト二塁
6回裏,4,4.0,ダルベック,2,2塁,一打同点の場面で外角低めのスプリットを打つもセンターフライ 3アウト
7回表,1,3.0,ボスラー,0,,投手交代:赤星→中川空振り三振 1アウト
7回表,2,4.0,細川 成也,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
7回表,3,5.0,高橋 周平,2,,センターへのヒット 一塁
7回表,4,6.0,鵜飼 航丞,2,1塁,ショートゴロ 3アウト
7回裏,1,5.0,大城 卓三,0,,ボスラー(一)の悪送球により出塁する 一塁
7回裏,2,6.0,小濱 佑斗,0,1塁,一塁走者大城→代走:宇都宮一塁けん制:ランナー宇都宮帰塁一塁けん制:ランナー宇都宮帰塁ショートへの内野安打村松(遊):悪送球 二三塁
7回裏,3,7.0,平山 功太,0,"2,3塁",－中日:コーチマウンドへむかう－ランナー二三塁の2-2からセンターへの逆転タイムリーヒット！ 巨 2-1 中 一塁
7回裏,4,8.0,浦田 俊輔,0,1塁,一塁けん制:ランナー平山帰塁スリーバントを試みるも失敗！ 1アウト
7回裏,5,,坂本 勇人,1,1塁,中川→代打:坂本勇セカンドゴロ 2アウト一塁
7回裏,6,1.0,松本 剛,2,1塁,ショートゴロ 3アウト
8回表,1,7.0,村松 開人,0,,ピッチャー中川に代わって大勢がマウンドにあがる　守備交代:キャッチャー小林粘りを見せて8球目にフォアボールを選ぶ 一塁
8回表,2,8.0,田中 幹也,0,1塁,見事送りバントを決める 1アウト二塁
8回表,3,,板山 祐太郎,1,2塁,金丸→代打:板山ランナー二塁から外角高めのストレートを打つもセンターフライ 2アウト
8回表,4,1.0,大島 洋平,2,2塁,全く反応できず見逃し三振でバッターアウト 3アウト
8回裏,1,2.0,キャベッジ,0,,投手交代:金丸→牧野レフトへのヒットで出塁 一塁
