イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,ライトへのヒットを放つ 一塁
1回表,2,2.0,松本 剛,0,1塁,一塁けん制:ランナー浦田帰塁セカンドゴロ 1アウト一塁
1回表,3,3.0,泉口 友汰,1,1塁,一塁けん制:ランナー松本帰塁また一塁けん制:ランナー松本帰塁空振り三振！一塁走者松本も盗塁失敗でダブルプレー 3アウト
1回裏,1,1.0,長岡 秀樹,0,,四球を選ぶ 一塁
1回裏,2,2.0,サンタナ,0,1塁,空振り三振！一塁走者長岡も盗塁失敗でダブルプレー 2アウト
1回裏,3,3.0,内山 壮真,2,,空振り三振でバッターアウト 3アウト
2回表,1,4.0,ダルベック,0,,サードゴロ 1アウト
2回表,2,5.0,大城 卓三,1,,セカンドゴロ 2アウト
2回表,3,6.0,坂本 勇人,2,,外角のストレートを打つもレフトフライ 3アウト
2回裏,1,4.0,増田 珠,0,,セカンドゴロ 1アウト
2回裏,2,5.0,赤羽 由紘,1,,空振りの三振を喫する 2アウト
2回裏,3,6.0,セデーニョ,2,,サードゴロ 3アウト
3回表,1,7.0,笹原 操希,0,,低めのスライダーを打つもライトフライ 1アウト
3回表,2,8.0,佐々木 俊輔,1,,フォアボールを選ぶ 一塁
3回表,3,9.0,マタ,1,1塁,一塁けん制:ランナー佐々木帰塁見事送りバントを成功させる 2アウト二塁
3回表,4,1.0,浦田 俊輔,2,2塁,一打先制の場面でショートゴロ 3アウト
3回裏,1,7.0,矢野 泰二郎,0,,ストレートのフォアボールで出塁 一塁
3回裏,2,8.0,増居 翔太,0,1塁,見事送りバントを決める 1アウト二塁
3回裏,3,9.0,岩田 幸宏,1,2塁,たたきつける打球で内野安打 一三塁
3回裏,4,1.0,長岡 秀樹,1,"1,3塁",一塁走者岩田:積極的に初球から走って盗塁成功 二三塁1アウト二三塁の1-0からセンターへの犠牲フライを放つヤクルト先制！ ヤ 1-0 巨 2アウト三塁
3回裏,5,2.0,サンタナ,2,3塁,カウント1-2から見逃し三振 3アウト
4回表,1,2.0,松本 剛,0,,レフトへのヒットで出塁 一塁
4回表,2,3.0,泉口 友汰,0,1塁,一塁けん制:ランナー松本帰塁ショートフライ 1アウト
4回表,3,4.0,ダルベック,1,1塁,一塁けん制:ランナー松本帰塁一塁けん制:ランナー松本帰塁矢野(捕):悪送球一塁走者松本:盗塁成功　一塁走者松本はさらに三塁まで進塁 三塁－ヤクルト:内野手マウンドへ集まる－ランナー三塁の3-1からライトへの犠牲フライを放つ巨人同点！ ヤ 1-1 巨 2アウト
4回表,4,5.0,大城 卓三,2,,見逃し三振でバッターアウト！ 3アウト
4回裏,1,3.0,内山 壮真,0,,ショートゴロ 1アウト
4回裏,2,4.0,増田 珠,1,,ショートゴロ 2アウト
4回裏,3,5.0,赤羽 由紘,2,,空振りの三振を喫する 3アウト
5回表,1,6.0,坂本 勇人,0,,セカンドフライ 1アウト
5回表,2,7.0,笹原 操希,1,,粘りを見せて9球目にフォアボールを選ぶ 一塁
5回表,3,8.0,佐々木 俊輔,1,1塁,巨人・笹原の一塁けん制アウトの判定を巡り、巨人がリクエストリプレー検証後判定変わらず一塁けん制:ランナー笹原戻りきれずタッチアウト！ 2アウトフォアボールを選ぶ 一塁
5回表,4,9.0,マタ,2,1塁,一塁けん制:ランナー佐々木帰塁ショートゴロ 3アウト
5回裏,1,6.0,セデーニョ,0,,サードゴロ 1アウト
5回裏,2,7.0,矢野 泰二郎,1,,ショートゴロ 2アウト
5回裏,3,,石井 巧,2,,増居→代打:石井フォアボールを選ぶ 一塁
5回裏,4,9.0,岩田 幸宏,2,1塁,セカンドゴロ 3アウト
6回表,1,1.0,浦田 俊輔,0,,投手交代:増居→廣澤守備変更:赤羽サード→ファースト　守備変更:石井→サードセカンドゴロ 1アウト
6回表,2,2.0,松本 剛,1,,キャッチャーゴロ 2アウト
6回表,3,3.0,泉口 友汰,2,,外角低めの球を打つもレフトフライ 3アウト
6回裏,1,1.0,長岡 秀樹,0,,外角のチェンジアップを打つもレフトフライ 1アウト
6回裏,2,2.0,サンタナ,1,,四球を選ぶ 一塁
6回裏,3,3.0,内山 壮真,1,1塁,一塁走者サンタナ→代走:モンテル一塁けん制:ランナーモンテル帰塁セカンドフライ 2アウト
6回裏,4,4.0,増田 珠,2,1塁,死球を受ける 一二塁
6回裏,5,5.0,赤羽 由紘,2,"1,2塁",－巨人:コーチマウンドへむかう－粘りを見せて8球目にフォアボールを選ぶ 満塁
6回裏,6,,塩見 泰隆,2,満塁,－巨人:コーチマウンドへむかう－投手交代:マタ→赤星廣澤→代打:塩見一打勝ち越しの場面でセカンドゴロ 3アウト
7回表,1,4.0,ダルベック,0,,投手交代:廣澤→丸山翔守備変更:モンテル→センター　守備変更:岩田センター→レフトライトへのヒットで出塁 一塁
7回表,2,5.0,大城 卓三,0,1塁,一塁けん制:ランナーダルベック帰塁低めの球を打つもセンターフライ 1アウト
7回表,3,6.0,坂本 勇人,1,1塁,ショートゴロ 2アウト一塁
7回表,4,7.0,笹原 操希,2,1塁,ライトスタンドへの勝ち越し2ランホームラン！ ヤ 1-3 巨
7回表,5,8.0,佐々木 俊輔,2,,ショートゴロ 3アウト
7回裏,1,7.0,矢野 泰二郎,0,,ピッチャー赤星に代わって船迫がマウンドにあがる　守備交代:サード門脇ショートゴロ 1アウト
7回裏,2,8.0,石井 巧,1,,フォアボールを選ぶ 一塁
7回裏,3,9.0,岩田 幸宏,1,1塁,ピッチャー船迫に代わって中川がマウンドにあがるセカンドゴロ 2アウト一塁
7回裏,4,1.0,長岡 秀樹,2,1塁,一塁走者岩田:盗塁成功 二塁ボテボテのファーストゴロ 3アウト
8回表,1,9.0,門脇 誠,0,,投手交代:丸山翔→小澤サードゴロ 1アウト
8回表,2,1.0,浦田 俊輔,1,,空振り三振でバッターアウト 2アウト
8回表,3,2.0,松本 剛,2,,ライトへのヒット 一塁
8回表,4,3.0,泉口 友汰,2,1塁,一塁けん制:ランナー松本帰塁一塁けん制:ランナー松本帰塁センターへのヒット 一三塁
8回表,5,4.0,ダルベック,2,"1,3塁",－ヤクルト:コーチマウンドへむかう－カウント1-2から空振り三振 3アウト
8回裏,1,2.0,モンテル,0,,ピッチャー中川に代わって田中瑛がマウンドにあがる　守備交代:ファーストリチャードサードゴロ 1アウト
8回裏,2,3.0,内山 壮真,1,,ショートゴロ 2アウト
8回裏,3,4.0,増田 珠,2,,空振りの三振を喫する 3アウト
9回表,1,5.0,大城 卓三,0,,投手交代:小澤→阪口セカンドゴロ 1アウト
9回表,2,,キャベッジ,1,,田中瑛→代打:キャベッジ詰まりながらもレフトへヒットを放つ 一塁
9回表,3,7.0,笹原 操希,1,1塁,ダブルプレー 3アウト
9回裏,1,5.0,赤羽 由紘,0,,ピッチャー田中瑛に代わってマルティネスがマウンドにあがるショートゴロ 1アウト
9回裏,2,,古賀 優大,1,,阪口→代打:古賀サードゴロ 2アウト
9回裏,3,,武岡 龍世,2,,矢野→代打:武岡代打で登場するも空振り三振に倒れる 3アウト試合終了
