イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,カナリオ,0,,内角低めの球を打つもセンターフライ 1アウト
1回表,2,2.0,滝澤 夏央,1,,サードゴロ 2アウト
1回表,3,3.0,林 安可,2,,ライトへのヒットで出塁 一塁
1回表,4,4.0,ネビン,2,1塁,外角高めのチェンジアップを打つもライトフライ 3アウト
1回裏,1,1.0,宮崎 一樹,0,,空振り三振でバッターアウト 1アウト
1回裏,2,2.0,水野 達稀,1,,フォアボールを選ぶ 一塁
1回裏,3,3.0,レイエス,1,1塁,6-4-3のダブルプレー 3アウト
2回表,1,5.0,石井 一成,0,,ショートフライ 1アウト
2回表,2,6.0,渡部 聖弥,1,,空振り三振でバッターアウト 2アウト
2回表,3,7.0,桑原 将志,2,,ボテボテのピッチャーゴロ 3アウト
2回裏,1,4.0,万波 中正,0,,ライトへのヒットを放つ 一塁
2回裏,2,5.0,吉田 賢吾,0,1塁,ストレートのフォアボールで出塁 一二塁
2回裏,3,6.0,郡司 裕也,0,"1,2塁",0アウト一二塁の1-0からレフトへのタイムリーツーベースで日本ハム先制！ 日 1-0 西 二三塁0:58【2回裏】進撃の一打!! ファイターズ・郡司裕也 レフトへのタイムリー2ベースで先制点を挙げる!! 2026年7月11日 北海道日本ハムファイターズ 対 埼玉西武ライオンズ
2回裏,4,7.0,野村 佑希,0,"2,3塁",ランナー二三塁から犠牲フライ 日 2-0 西 1アウト三塁
2回裏,5,8.0,田宮 裕涼,1,3塁,1アウト三塁の2-1からセンターへの犠牲フライを放つ 日 3-0 西 2アウト
2回裏,6,9.0,大塚 瑠晏,2,,セカンドゴロ 3アウト
3回表,1,8.0,平沢 大河,0,,セカンドゴロ 1アウト
3回表,2,9.0,古賀 悠斗,1,,フォアボールを選ぶ 一塁
3回表,3,1.0,カナリオ,1,1塁,空振り三振でバッターアウト 2アウト
3回表,4,2.0,滝澤 夏央,2,1塁,ライトへのヒット 一二塁
3回表,5,3.0,林 安可,2,"1,2塁",ボテボテのピッチャーゴロ 3アウト
3回裏,1,1.0,宮崎 一樹,0,,セカンドゴロ 1アウト
3回裏,2,2.0,水野 達稀,1,,セカンドゴロ 2アウト
3回裏,3,3.0,レイエス,2,,フォアボールを選ぶ 一塁
3回裏,4,4.0,万波 中正,2,1塁,1-2からセンターへタイムリーツーベース！ 日 4-0 西 三塁
3回裏,5,5.0,吉田 賢吾,2,3塁,カウント2-2から空振りの三振を喫する 3アウト
4回表,1,4.0,ネビン,0,,内角の球を打つもレフトフライ 1アウト
4回表,2,5.0,石井 一成,1,,ライトへのヒットで出塁 一塁
4回表,3,6.0,渡部 聖弥,1,1塁,センターへのヒットで出塁 一二塁
4回表,4,7.0,桑原 将志,1,"1,2塁",1アウト一二塁から外角高めのツーシームを打つもライトフライ 2アウト
4回表,5,,外崎 修汰,2,"1,2塁",平沢→代打:外崎サードゴロ 3アウト
4回裏,1,6.0,郡司 裕也,0,,守備変更:外崎→ファースト外角低めのカットボールを打つもレフトフライ 1アウト
4回裏,2,7.0,野村 佑希,1,,低めのスライダーを打つもセンターフライ 2アウト
4回裏,3,8.0,田宮 裕涼,2,,センターへの三塁打 三塁
4回裏,4,9.0,大塚 瑠晏,2,3塁,－西武:内野手マウンドへ集まる－フルカウントから空振りの三振を喫する 3アウト
5回表,1,9.0,古賀 悠斗,0,,空振り三振でバッターアウト 1アウト
5回表,2,1.0,カナリオ,1,,外角高めのスライダーを打つもセンターフライ 2アウト
5回表,3,2.0,滝澤 夏央,2,,ライトへのヒットを放つ 一塁
5回表,4,3.0,林 安可,2,1塁,カウント2-2からスタンド上段に飛び込む2ランホームランを放つ 日 4-2 西0:50【5回表】反撃のアーチ!! ライオンズ・林安可 ライトへの2ランHRで2点差に詰め寄る!! 2026年7月11日 北海道日本ハムファイターズ 対 埼玉西武ライオンズ
5回表,5,4.0,ネビン,2,,センターへの二塁打 二塁
5回表,6,5.0,石井 一成,2,2塁,－日本ハム:コーチマウンドへむかう－ファウルフライを野村(三)が捕球してバッターアウト 3アウト
5回裏,1,1.0,宮崎 一樹,0,,守備交代:センター西川カウント2-2からレフトスタンドへのホームラン 日 5-2 西0:59【5回裏】出たぞプロ初アーチ!! ファイターズ・宮崎一樹 スタメン起用に応えるレフトへのソロHR!! 2026年7月11日 北海道日本ハムファイターズ 対 埼玉西武ライオンズ
5回裏,2,2.0,水野 達稀,0,,ホームラン 日 6-2 西
5回裏,3,3.0,レイエス,0,,セカンドゴロ 1アウト
5回裏,4,4.0,万波 中正,1,,ライトへのツーベース 二塁
5回裏,5,5.0,吉田 賢吾,1,2塁,ランナー二塁からセンターへのヒットを放つ 一三塁
5回裏,6,6.0,郡司 裕也,1,"1,3塁",一塁走者吉田→代走:五十幡石井(二)のファンブルにより出塁する 日 7-2 西 一三塁
5回裏,7,7.0,野村 佑希,1,"1,3塁",－西武:監督マウンドへむかう－投手交代:髙橋光成→上田ショートフライ 2アウト
5回裏,8,8.0,田宮 裕涼,2,"1,3塁",ランナー一三塁からキャッチャーフライ 3アウト
6回表,1,6.0,渡部 聖弥,0,,投手交代:山﨑福也→金村守備変更:宮崎センター→レフト　守備変更:五十幡→センターたたきつける打球で内野安打 一塁
6回表,2,7.0,西川 愛也,0,1塁,ワンバウンドした球を空振り三振 1アウト
6回表,3,8.0,外崎 修汰,1,1塁,セカンドゴロ 2アウト二塁
6回表,4,,柘植 世那,2,2塁,古賀悠→代打:柘植カウント1-2から空振り三振でバッターアウト 3アウト
6回裏,1,9.0,大塚 瑠晏,0,,守備変更:柘植→キャッチャー外角低めの変化球を引っかけてファーストゴロ 1アウト
6回裏,2,1.0,宮崎 一樹,1,,外角高めの球を打つもレフトフライ 2アウト
6回裏,3,2.0,水野 達稀,2,,ど真ん中の球を打つもレフトフライ 3アウト
7回表,1,1.0,カナリオ,0,,投手交代:金村→堀見逃し三振 1アウト
7回表,2,2.0,滝澤 夏央,1,,センターへのヒットを放つ 一塁
7回表,3,3.0,林 安可,1,1塁,空振りの三振を喫する 2アウト
7回表,4,4.0,ネビン,2,1塁,空振りの三振を喫する 3アウト
7回裏,1,3.0,レイエス,0,,投手交代:上田→豆田守備交代:ライト岸レフトへのヒットで出塁 一塁
7回裏,2,4.0,万波 中正,0,1塁,一塁走者レイエス→代走:細川一塁けん制:ランナー細川帰塁空振りの三振を喫する 1アウト
7回裏,3,5.0,五十幡 亮汰,1,1塁,一塁走者細川:盗塁成功 二塁ショートゴロ 2アウト
7回裏,4,6.0,郡司 裕也,2,2塁,粘りを見せて8球目に四球を選ぶ 一二塁
7回裏,5,7.0,野村 佑希,2,"1,2塁",ランナー一二塁からセンターへのタイムリーヒット 日 8-2 西 一二塁
7回裏,6,8.0,田宮 裕涼,2,"1,2塁",一塁走者野村→代走:山縣ピッチャーゴロ 3アウト
8回表,1,5.0,石井 一成,0,,投手交代:堀→柳川守備変更:山縣→セカンド　守備変更:大塚セカンド→サードショートフライ 1アウト
8回表,2,6.0,渡部 聖弥,1,,外角低めのカットボールを打つもレフトフライ 2アウト
8回表,3,7.0,西川 愛也,2,,ショートフライ 3アウト
8回裏,1,9.0,大塚 瑠晏,0,,投手交代:豆田→中村祐空振り三振 1アウト
8回裏,2,1.0,宮崎 一樹,1,,空振りの三振を喫する 2アウト
8回裏,3,2.0,水野 達稀,2,,低めのカーブを打つもライトフライ 3アウト
9回表,1,8.0,外崎 修汰,0,,投手交代:柳川→達守備交代:キャッチャー進藤ハーフスイングを取られて空振り三振でバッターアウト 1アウト
9回表,2,9.0,柘植 世那,1,,見逃し三振 2アウト
9回表,3,1.0,岸 潤一郎,2,,見逃し三振 3アウト試合終了
