イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,岡林 勇希,0,,空振り三振でバッターアウト 1アウト
1回表,2,2.0,田中 幹也,1,,ショートゴロ 2アウト
1回表,3,3.0,細川 成也,2,,ストレートのフォアボールで出塁 一塁
1回表,4,4.0,阿部 寿樹,2,1塁,空振り三振でバッターアウト 3アウト
1回裏,1,1.0,長岡 秀樹,0,,ファーストゴロ 1アウト
1回裏,2,2.0,石井 巧,1,,ショートゴロ 2アウト
1回裏,3,3.0,サンタナ,2,,空振りの三振を喫する 3アウト
2回表,1,5.0,石川 昂弥,0,,セカンドゴロ 1アウト
2回表,2,6.0,福永 裕基,1,,先制ホームラン！ ヤ 0-1 中
2回表,3,7.0,板山 祐太郎,1,,ファーストゴロ 2アウト
2回表,4,8.0,木下 拓哉,2,,空振りの三振を喫する 3アウト
2回裏,1,4.0,増田 珠,0,,当てるだけのバッティングでショートゴロ 1アウト
2回裏,2,5.0,塩見 泰隆,1,,空振り三振でバッターアウト 2アウト
2回裏,3,6.0,岩田 幸宏,2,,ショートゴロ 3アウト
3回表,1,9.0,松葉 貴大,0,,空振り三振 1アウト
3回表,2,1.0,岡林 勇希,1,,ど真ん中の球を打つもセンターフライ 2アウト
3回表,3,2.0,田中 幹也,2,,ファウルフライを増田(一)がつかんでバッターアウト 3アウト
3回裏,1,7.0,古賀 優大,0,,セカンドゴロ 1アウト
3回裏,2,8.0,山野 太一,1,,空振りの三振を喫する 2アウト
3回裏,3,9.0,武岡 龍世,2,,空振りの三振を喫する 3アウト
4回表,1,3.0,細川 成也,0,,泳ぎながらもレフトへヒットを放つ 一塁
4回表,2,4.0,阿部 寿樹,0,1塁,ダブルプレー 2アウト
4回表,3,5.0,石川 昂弥,2,,空振り三振でバッターアウト 3アウト
4回裏,1,1.0,長岡 秀樹,0,,四球を選ぶ 一塁
4回裏,2,2.0,石井 巧,0,1塁,一塁けん制:ランナー長岡帰塁見事送りバントを決める 1アウト二塁
4回裏,3,3.0,サンタナ,1,2塁,フォアボールを選ぶ 一二塁
4回裏,4,4.0,増田 珠,1,"1,2塁",1アウト一二塁の0-2からレフトへの同点タイムリーツーベース！ ヤ 1-1 中 二三塁
4回裏,5,5.0,塩見 泰隆,1,"2,3塁",1アウト二三塁からサードゴロ三塁走者サンタナは走塁死 2アウト一三塁
4回裏,6,6.0,岩田 幸宏,2,"1,3塁",セカンドゴロ 3アウト
5回表,1,6.0,福永 裕基,0,,サードゴロ 1アウト
5回表,2,7.0,板山 祐太郎,1,,外角の球を打つもライトフライ 2アウト
5回表,3,8.0,木下 拓哉,2,,レフトへポテンヒットを放つ 一塁
5回表,4,9.0,松葉 貴大,2,1塁,ショートゴロ 3アウト
5回裏,1,7.0,古賀 優大,0,,内角低めのカットボールを打つもサードライナー 1アウト
5回裏,2,8.0,山野 太一,1,,ショートゴロ 2アウト
5回裏,3,9.0,武岡 龍世,2,,フェンス直撃のツーベースを放つ 二塁
5回裏,4,1.0,長岡 秀樹,2,2塁,カウント2-2から空振り三振でバッターアウト 3アウト
6回表,1,1.0,岡林 勇希,0,,内角のカーブを打つもライトフライ 1アウト
6回表,2,2.0,田中 幹也,1,,ピッチャー山野のグラブをはじく内野安打 一塁
6回表,3,3.0,細川 成也,1,1塁,ストレートのフォアボールで出塁 一二塁
6回表,4,4.0,阿部 寿樹,1,"1,2塁",－ヤクルト:コーチマウンドへむかう－ランナー一二塁の3-2からレフトスタンドへの勝ち越し3ランホームラン！ ヤ 1-4 中
6回表,5,5.0,石川 昂弥,1,,外角の変化球を打つもセンターフライ 2アウト
6回表,6,6.0,福永 裕基,2,,8球粘った末に見逃し三振でバッターアウト！ 3アウト
6回裏,1,2.0,石井 巧,0,,センターへのヒットで出塁 一塁
6回裏,2,3.0,サンタナ,0,1塁,一塁けん制:ランナー石井帰塁一塁けん制:ランナー石井帰塁一塁けん制:ランナー石井帰塁センターへのヒットを放つ 一三塁
6回裏,3,4.0,増田 珠,0,"1,3塁",－中日:コーチマウンドへむかう－0アウト一三塁からセンターへのタイムリーヒット ヤ 2-4 中 一二塁
6回裏,4,5.0,塩見 泰隆,0,"1,2塁",－中日:監督マウンドへむかう－投手交代:松葉→清水ランナー一二塁からレフトへのヒットを放つ 満塁
6回裏,5,6.0,岩田 幸宏,0,満塁,ランナーフルベースからファーストゴロ 1アウト満塁
6回裏,6,7.0,古賀 優大,1,満塁,ヤクルト・塩見の本塁アウトの判定を巡り、ヤクルトがリクエストリプレー検証後判定変わらず1アウト満塁の1-1からショートへのタイムリー内野安打二塁走者塩見は走塁死 ヤ 3-4 中 2アウト一二塁
6回裏,7,,宮本 丈,2,"1,2塁",山野→代打:宮本守備交代:ショート村松フォアボールを選ぶ 満塁
6回裏,8,9.0,武岡 龍世,2,満塁,－中日:コーチマウンドへむかう－ヤクルト・武岡の一塁セーフの判定を巡り、中日がリクエストリプレー検証後判定変わらず2アウト満塁の1-2からピッチャーへのタイムリー内野安打でヤクルト同点！ ヤ 4-4 中 満塁
6回裏,9,1.0,長岡 秀樹,2,満塁,一打勝ち越しの場面でファーストゴロ 3アウト
7回表,1,7.0,板山 祐太郎,0,,投手交代:山野→廣澤低めのストレートを打つもセンターフライ 1アウト
7回表,2,8.0,木下 拓哉,1,,石井(二)の悪送球により出塁する 二塁
7回表,3,,ボスラー,1,2塁,清水→代打:ボスラーランナー二塁からライトへのヒットで出塁 一三塁
7回表,4,1.0,岡林 勇希,1,"1,3塁",－ヤクルト:内野手マウンドへ集まる－ランナー一三塁からショートゴロ三塁走者木下は走塁死 2アウト一二塁
