イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,秋山 翔吾,0,,見逃し三振 1アウト
1回表,2,2.0,菊池 涼介,1,,空振り三振 2アウト
1回表,3,3.0,小園 海斗,2,,ハーフスイングを取られて空振り三振でバッターアウト 3アウト
1回裏,1,1.0,キャベッジ,0,,空振りの三振を喫する 1アウト
1回裏,2,2.0,吉川 尚輝,1,,見逃し三振 2アウト
1回裏,3,3.0,佐々木 俊輔,2,,ショートゴロ 3アウト
2回表,1,4.0,坂倉 将吾,0,,レフトへのツーベース 二塁
2回表,2,5.0,野間 峻祥,0,2塁,送りバント失敗二塁走者坂倉は走塁死 1アウト一塁
2回表,3,6.0,佐々木 泰,1,1塁,一塁けん制:ランナー野間帰塁ショートへのファウルフライに倒れる 2アウト
2回表,4,7.0,平川 蓮,2,1塁,一塁けん制:ランナー野間帰塁一塁走者野間:盗塁成功 二塁一打先制の場面でセカンドゴロ 3アウト
2回裏,1,4.0,ダルベック,0,,センターへのヒットを放つ 一塁
2回裏,2,5.0,岸田 行倫,0,1塁,ライトへのヒットで出塁 一二塁
2回裏,3,6.0,増田 陸,0,"1,2塁",ランナー一二塁から詰まりながらもセンターへヒットを放つ 満塁
2回裏,4,7.0,平山 功太,0,満塁,ショートゴロの間に巨人1点をあげる 巨 1-0 広 1アウト一三塁
2回裏,5,8.0,浦田 俊輔,1,"1,3塁",一塁けん制:ランナー平山帰塁また一塁けん制:ランナー平山帰塁ランナー一三塁の1-0からレフトへのタイムリーヒット 巨 2-0 広 二三塁0:494/29【巨人vs広島】2回裏 浦田がレフトへのタイムリーヒット！
2回裏,6,9.0,竹丸 和幸,1,"2,3塁",巨人・平山の本塁アウトの判定を巡り、巨人がリクエストリプレー検証後判定覆る1アウト二三塁からセーフティスクイズ成功！森下(投)のフィルダースチョイスにより竹丸は出塁 巨 3-0 広 一三塁
2回裏,7,1.0,キャベッジ,1,"1,3塁",ランナー一三塁の1-1からレフトへのタイムリーヒット 巨 4-0 広 一二塁
2回裏,8,2.0,吉川 尚輝,1,"1,2塁",ランナー一二塁から1-6-3のダブルプレー 3アウト
3回表,1,8.0,持丸 泰輝,0,,キャッチャーフライ 1アウト
3回表,2,9.0,森下 暢仁,1,,ど真ん中のストレートを打つもライトフライ 2アウト
3回表,3,1.0,秋山 翔吾,2,,ファーストゴロ 3アウト
3回裏,1,3.0,佐々木 俊輔,0,,ファーストゴロ 1アウト
3回裏,2,4.0,ダルベック,1,,ど真ん中のカットボールを打つもライトフライ 2アウト
3回裏,3,5.0,岸田 行倫,2,,サードゴロ 3アウト
4回表,1,2.0,菊池 涼介,0,,レフトへのヒットで出塁 一塁
4回表,2,3.0,小園 海斗,0,1塁,一塁けん制:ランナー菊池帰塁併殺打 2アウト
4回表,3,4.0,坂倉 将吾,2,,外角のストレートを打つもレフトフライ 3アウト
4回裏,1,6.0,増田 陸,0,,低めのフォークを打つもレフトフライ 1アウト
4回裏,2,7.0,平山 功太,1,,レフトへのヒットを放つ 一塁
4回裏,3,8.0,浦田 俊輔,1,1塁,ファウルフライを秋山(左)がつかんでバッターアウト 2アウト
4回裏,4,9.0,竹丸 和幸,2,1塁,見逃し三振でバッターアウト！ 3アウト
5回表,1,5.0,野間 峻祥,0,,ショートゴロ 1アウト
