イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,長岡 秀樹,0,,レフトへのスリーベース 三塁
1回表,2,2.0,サンタナ,0,3塁,0アウト三塁から内角の球を打つもライトフライ 1アウト
1回表,3,3.0,古賀 優大,1,3塁,1アウト三塁からレフトへの犠牲フライを放つヤクルト先制！ 神 0-1 ヤ 2アウト
1回表,4,4.0,オスナ,2,,邪飛 3アウト
1回裏,1,1.0,近本 光司,0,,レフトへのヒットを放つ 一塁
1回裏,2,2.0,中野 拓夢,0,1塁,一塁けん制:ランナー近本帰塁一塁けん制:ランナー近本帰塁詰まりながらもセンターへヒットを放つ 一三塁
1回裏,3,3.0,森下 翔太,0,"1,3塁",一塁走者中野:盗塁を試みるもアウト 1アウト三塁フォアボールを選ぶ 一三塁
1回裏,4,4.0,佐藤 輝明,1,"1,3塁",1アウト一三塁からレフトへの犠牲フライを放つ阪神同点！ 神 1-1 ヤ 2アウト一塁0:51【1回裏】佐藤 犠牲フライで同点!! 2026/04/08 T-S
1回裏,5,5.0,大山 悠輔,2,1塁,レフトへのヒットを放つ 一二塁
1回裏,6,6.0,木浪 聖也,2,"1,2塁",ランナー一二塁の3-2からレフトへの勝ち越しタイムリーヒット！ 神 2-1 ヤ 一二塁1:06【1回裏】木浪 ショートの横を抜けた!! 勝ち越しタイムリー!! 2026/04/08 T-S
1回裏,7,7.0,坂本 誠志郎,2,"1,2塁",内角低めの球を打つもセンターフライ 3アウト
2回表,1,5.0,岩田 幸宏,0,,空振りの三振を喫する 1アウト
2回表,2,6.0,増田 珠,1,,空振り三振でバッターアウト 2アウト
2回表,3,7.0,赤羽 由紘,2,,見逃し三振でバッターアウト！ 3アウト
2回裏,1,8.0,福島 圭音,0,,空振り三振でバッターアウト 1アウト
2回裏,2,9.0,ルーカス,1,,空振り三振 2アウト
2回裏,3,1.0,近本 光司,2,,見逃し三振でバッターアウト！ 3アウト
3回表,1,8.0,伊藤 琉偉,0,,センターへのヒットで出塁 一塁
3回表,2,9.0,松本 健吾,0,1塁,一塁けん制:ランナー伊藤帰塁一塁けん制:ランナー伊藤帰塁空振りの三振を喫する 1アウト
3回表,3,1.0,長岡 秀樹,1,1塁,一塁走者伊藤:盗塁を試みるもアウト 2アウトセンターへのヒットで出塁 一塁
3回表,4,2.0,サンタナ,2,1塁,ど真ん中のストレートを打つもセンターフライ 3アウト
3回裏,1,2.0,中野 拓夢,0,,空振り三振でバッターアウト 1アウト
3回裏,2,3.0,森下 翔太,1,,フォアボールを選ぶ 一塁
3回裏,3,4.0,佐藤 輝明,1,1塁,松本健(投):ボーク 二塁ファウルフライを古賀(捕)がつかんでバッターアウト 2アウト
3回裏,4,5.0,大山 悠輔,2,2塁,フォアボールを選ぶ 一二塁
3回裏,5,6.0,木浪 聖也,2,"1,2塁",セカンドゴロ 3アウト
4回表,1,3.0,古賀 優大,0,,詰まった打球はショートゴロ 1アウト
4回表,2,4.0,オスナ,1,,空振り三振でバッターアウト 2アウト
4回表,3,5.0,岩田 幸宏,2,,ファーストゴロ 3アウト
4回裏,1,7.0,坂本 誠志郎,0,,レフトへのヒットで出塁 一塁
4回裏,2,8.0,福島 圭音,0,1塁,ファーストゴロ 1アウト一塁
4回裏,3,9.0,ルーカス,1,1塁,見事送りバントを決める 2アウト二塁
4回裏,4,1.0,近本 光司,2,2塁,四球を選ぶ 一二塁
4回裏,5,2.0,中野 拓夢,2,"1,2塁",－ヤクルト:コーチマウンドへむかう－カウント2-2から空振り三振でバッターアウト 3アウト
5回表,1,6.0,増田 珠,0,,ライトへポテンヒットを放つ 一塁
5回表,2,7.0,赤羽 由紘,0,1塁,ライトへのヒットを放つ 一二塁
5回表,3,8.0,伊藤 琉偉,0,"1,2塁",－阪神:内野手マウンドへ集まる－見事送りバントを成功させる 1アウト二三塁
5回表,4,,北村 恵吾,1,"2,3塁",松本健→代打:北村空振り三振でバッターアウト 2アウト
5回表,5,1.0,長岡 秀樹,2,"2,3塁",セカンドゴロ 3アウト
5回裏,1,3.0,森下 翔太,0,,投手交代:松本健→廣澤見逃し三振 1アウト
5回裏,2,4.0,佐藤 輝明,1,,ワンバウンドした球を空振り三振 2アウト
5回裏,3,5.0,大山 悠輔,2,,外角高めのストレートを打つもレフトフライ 3アウト
6回表,1,2.0,サンタナ,0,,投手交代:ルーカス→早川フォアボールを選ぶ 一塁
6回表,2,3.0,古賀 優大,0,1塁,ショートゴロ 1アウト一塁
6回表,3,4.0,オスナ,1,1塁,空振りの三振を喫する 2アウト
6回表,4,5.0,岩田 幸宏,2,1塁,セカンドへの内野安打 一二塁
6回表,5,6.0,増田 珠,2,"1,2塁",ランナー一二塁の2-1からレフトへの同点タイムリーヒット！ 神 2-2 ヤ 一二塁
6回表,6,7.0,赤羽 由紘,2,"1,2塁",－阪神:コーチマウンドへむかう－2アウト一二塁の2-2からセンターへの勝ち越しタイムリーツーベース！ 神 2-3 ヤ 二三塁
6回表,7,8.0,伊藤 琉偉,2,"2,3塁",ピッチャーゴロ 3アウト
6回裏,1,6.0,木浪 聖也,0,,投手交代:廣澤→清水高めのつり球に空振り三振 1アウト
6回裏,2,7.0,坂本 誠志郎,1,,空振り三振でバッターアウト 2アウト
6回裏,3,8.0,福島 圭音,2,,外角の落ちる球を引っかけてセカンドゴロ 3アウト
7回表,1,,武岡 龍世,0,,投手交代:早川→湯浅清水→代打:武岡高めの球を打つもセンターフライ 1アウト
7回表,2,1.0,長岡 秀樹,1,,空振りの三振を喫する 2アウト
7回表,3,2.0,サンタナ,2,,サードゴロ 3アウト
7回裏,1,,髙寺 望夢,0,,ピッチャー清水に代わって星がマウンドにあがる　守備変更:赤羽サード→レフト　守備変更:武岡→サード湯浅→代打:髙寺空振り三振でバッターアウト 1アウト
7回裏,2,1.0,近本 光司,1,,ど真ん中のストレートを打つもライトフライ 2アウト
7回裏,3,2.0,中野 拓夢,2,,空振り三振 3アウト
8回表,1,3.0,古賀 優大,0,,投手交代:湯浅→ドリス外角の球を打つもレフトフライ 1アウト
8回表,2,4.0,オスナ,1,,7球粘った末にフォアボールを選ぶ 一塁
8回表,3,5.0,岩田 幸宏,1,1塁,空振り三振 2アウト
8回表,4,6.0,増田 珠,2,1塁,高めの球を打つもライトフライ 3アウト
8回裏,1,3.0,森下 翔太,0,,ピッチャー星に代わってリランソがマウンドにあがる　守備交代:ライト丸山和リランソ(投)の悪送球により出塁する 一塁
8回裏,2,4.0,佐藤 輝明,0,1塁,一塁走者森下→代走:植田一塁けん制:ランナー植田帰塁一塁けん制:ランナー植田帰塁フォアボールを選ぶ 一二塁
8回裏,3,5.0,大山 悠輔,0,"1,2塁",－ヤクルト:監督マウンドへむかう－6-4-3のダブルプレー 2アウト三塁
