イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1,宗 佑磨,0,,ショートゴロ 1アウト
1回表,2,2,廣岡 大志,1,,ワンバウンドした球に空振り、三振を喫する 2アウト
1回表,3,3,西川 龍馬,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
1回裏,1,1,桑原 将志,0,,ショートゴロ 1アウト
1回裏,2,2,長谷川 信哉,1,,高めの真っ直ぐを打つもセンターフライ 2アウト
1回裏,3,3,西川 愛也,2,,デッドボールを受ける 一塁
1回裏,4,4,林 安可,2,1塁,空振りの三振を喫する 3アウト
2回表,1,4,太田 椋,0,,センターへのスリーベース 三塁
2回表,2,5,中川 圭太,0,3塁,ピッチャーゴロ 1アウト
2回表,3,6,森 友哉,1,3塁,ファーストゴロ 2アウト
2回表,4,7,シーモア,2,3塁,フォアボールを選ぶ 一三塁
2回表,5,8,若月 健矢,2,"1,3塁",2アウト一三塁の3-2からセンターへの先制タイムリーヒット！ 西 0-1 オ 一三塁
2回表,6,9,紅林 弘太郎,2,"1,3塁",2アウト一三塁から内角高めのストレートを打つもレフトフライ 3アウト
2回裏,1,5,渡部 聖弥,0,,低めの変化球を打つもセンターフライ 1アウト
2回裏,2,6,小島 大河,1,,詰まりながらもライトへヒットを放つ 一塁
2回裏,3,7,カナリオ,1,1塁,ツーベース 二三塁
2回裏,4,8,源田 壮亮,1,"2,3塁",セカンドゴロの間に西武1点をあげる 西 1-1 オ 2アウト三塁
2回裏,5,9,滝澤 夏央,2,3塁,ランナー三塁からピッチャーゴロ 3アウト
3回表,1,1,宗 佑磨,0,,粘りを見せるも8球目を空振り三振でバッターアウト 1アウト
3回表,2,2,廣岡 大志,1,,セカンドゴロ 2アウト
3回表,3,3,西川 龍馬,2,,レフトへのヒットを放つ 一塁
3回表,4,4,太田 椋,2,1塁,一塁けん制:ランナー西川帰塁一塁走者西川:盗塁成功 二塁7球粘った末に空振りの三振を喫する 3アウト
3回裏,1,1,桑原 将志,0,,センターへのヒットを放つ 一塁
3回裏,2,2,長谷川 信哉,0,1塁,一塁けん制:ランナー桑原帰塁髙島(投):ボーク 二塁見逃し三振でバッターアウト！ 1アウト
3回裏,3,3,西川 愛也,1,2塁,ランナー二塁からピッチャーゴロ 2アウト
3回裏,4,4,林 安可,2,2塁,外角高めのツーシームを打つもレフトフライ 3アウト
4回表,1,5,中川 圭太,0,,サードゴロ 1アウト
4回表,2,6,森 友哉,1,,ショートゴロ 2アウト
4回表,3,7,シーモア,2,,ライトへのヒットで出塁 一塁
4回表,4,8,若月 健矢,2,1塁,カウント1-1からセンターへの勝ち越しタイムリーツーベース！ 西 1-2 オ 二塁
4回表,5,9,紅林 弘太郎,2,2塁,外角低めのチェンジアップを打つもレフトフライ 3アウト
4回裏,1,5,渡部 聖弥,0,,7球粘った末にフォアボールを選ぶ 一塁
4回裏,2,6,小島 大河,0,1塁,2-2からライトスタンドへの逆転2ランホームラン！ 西 3-2 オ0:58【4回裏】プロ初アーチは今季チーム第1号!! ライオンズ・小島大河 逆転2ランホームランを放つ!! 2026年3月31日 埼玉西武ライオンズ 対 オリックス・バファローズ
4回裏,3,7,カナリオ,0,,外角の変化球をセンターへ打ってヒット 一塁
4回裏,4,8,源田 壮亮,0,1塁,一塁けん制:ランナーカナリオ帰塁見事送りバントを決める 1アウト二塁
