イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,デッドボールを受ける 一塁
1回表,2,2.0,松本 剛,0,1塁,一塁走者浦田:盗塁成功 二塁セカンドゴロ 1アウト三塁
1回表,3,3.0,岸田 行倫,1,3塁,－楽天:コーチマウンドへむかう－－治療中－セカンドゴロの間に三塁ランナー浦田が本塁生還 楽 0-1 巨 2アウト
1回表,4,4.0,ダルベック,2,,7球粘るも外角高めの真っ直ぐに空振り三振 3アウト
1回裏,1,1.0,佐藤 直樹,0,,見逃し三振でバッターアウト！ 1アウト
1回裏,2,2.0,辰己 涼介,1,,内角高めの球を打つもセンターフライ 2アウト
1回裏,3,3.0,平良 竜哉,2,,デッドボールを受ける 一塁
1回裏,4,4.0,浅村 栄斗,2,1塁,空振り三振でバッターアウト 3アウト
2回表,1,5.0,大城 卓三,0,,投手交代:古謝→藤原全く手が出ず見逃し三振 1アウト
2回表,2,6.0,キャベッジ,1,,空振りの三振を喫する 2アウト
2回表,3,7.0,吉川 尚輝,2,,空振りの三振を喫する 3アウト0:23【2回表】抜群の奪三振力!! イーグルス・藤原聡大 緊急登板ながらも3者連続三振を奪う!! 2026年6月10日 東北楽天ゴールデンイーグルス 対 読売ジャイアンツ
2回裏,1,5.0,黒川 史陽,0,,レフトへのヒットで出塁 一塁
2回裏,2,6.0,マッカスカー,0,1塁,外角高めの球を打つもライトフライ 1アウト
2回裏,3,7.0,村林 一輝,1,1塁,見逃し三振でバッターアウト！ 2アウト
2回裏,4,8.0,太田 光,2,1塁,空振り三振でバッターアウト 3アウト
3回表,1,8.0,泉口 友汰,0,,センターへのスリーベース 三塁
3回表,2,9.0,佐々木 俊輔,0,3塁,ランナー三塁からレフトへのタイムリーヒット 楽 0-2 巨 一塁
3回表,3,1.0,浦田 俊輔,0,1塁,一塁けん制:ランナー佐々木帰塁一塁けん制:ランナー佐々木帰塁1-6-3のダブルプレー 2アウト
3回表,4,2.0,松本 剛,2,,レフトへのツーベース 二塁
3回表,5,3.0,岸田 行倫,2,2塁,7球粘るも内角高めの真っ直ぐに空振り三振 3アウト
3回裏,1,9.0,中島 大輔,0,,外角高めの球を打つもセンターフライ 1アウト
3回裏,2,1.0,佐藤 直樹,1,,空振りの三振を喫する 2アウト
3回裏,3,2.0,辰己 涼介,2,,空振り三振でバッターアウト 3アウト
4回表,1,4.0,ダルベック,0,,投手交代:藤原→柴田フォアボールを選ぶ 一塁
4回表,2,5.0,大城 卓三,0,1塁,ライトへのヒットを放つ 一二塁
4回表,3,6.0,キャベッジ,0,"1,2塁",ファーストゴロ 1アウト一三塁
4回表,4,7.0,吉川 尚輝,1,"1,3塁",太田(捕):捕逸 楽 0-3 巨 二塁ランナー二塁からショートゴロ 2アウト三塁
4回表,5,8.0,泉口 友汰,2,3塁,ランナー三塁からど真ん中の真っ直ぐを打つもレフトフライ 3アウト
4回裏,1,3.0,平良 竜哉,0,,内角高めの球を打つもレフトフライ 1アウト
4回裏,2,4.0,浅村 栄斗,1,,空振り三振でバッターアウト 2アウト
4回裏,3,5.0,黒川 史陽,2,,レフトへのヒットで出塁 一塁
4回裏,4,6.0,マッカスカー,2,1塁,フォアボールを選ぶ 一二塁
4回裏,5,7.0,村林 一輝,2,"1,2塁",内角のストレートを打つもライトフライ 3アウト
5回表,1,9.0,佐々木 俊輔,0,,投手交代:柴田→西垣セカンドゴロ 1アウト
5回表,2,1.0,浦田 俊輔,1,,外角のカットボールを打つもレフトフライ 2アウト
5回表,3,2.0,松本 剛,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
5回裏,1,8.0,太田 光,0,,見逃し三振 1アウト
5回裏,2,9.0,中島 大輔,1,,ハーフスイングを取られて三球三振 2アウト
5回裏,3,1.0,佐藤 直樹,2,,空振り三振でバッターアウト 3アウト
6回表,1,3.0,岸田 行倫,0,,投手交代:西垣→加治屋セカンドゴロ 1アウト
6回表,2,4.0,ダルベック,1,,空振りの三振を喫する 2アウト
6回表,3,5.0,大城 卓三,2,,空振りの三振を喫する 3アウト0:26【6回表】2者連続三振!! イーグルス・加治屋蓮 3者凡退に抑えてこの回無失点!! 2026年6月10日 東北楽天ゴールデンイーグルス 対 読売ジャイアンツ
6回裏,1,2.0,辰己 涼介,0,,ライトへのヒットを放つ 一塁
6回裏,2,3.0,平良 竜哉,0,1塁,空振りの三振を喫する 1アウト
6回裏,3,4.0,浅村 栄斗,1,1塁,空振りの三振を喫する 2アウト
6回裏,4,5.0,黒川 史陽,2,1塁,サードフライ 3アウト
7回表,1,6.0,キャベッジ,0,,投手交代:加治屋→鈴木翔ど真ん中の球を打つもレフトフライ 1アウト
7回表,2,7.0,吉川 尚輝,1,,空振りの三振を喫する 2アウト
7回表,3,8.0,泉口 友汰,2,,フォアボールを選ぶ 一塁
7回表,4,9.0,佐々木 俊輔,2,1塁,－楽天:コーチマウンドへむかう－鈴木翔(投):けん制球を悪送球 二塁デッドボールを受ける 一二塁
7回表,5,1.0,浦田 俊輔,2,"1,2塁",ランナー一二塁の2-2からライトへのタイムリーヒット 楽 0-4 巨 一三塁
7回表,6,2.0,松本 剛,2,"1,3塁",一塁けん制:ランナー浦田帰塁また一塁けん制:ランナー浦田帰塁太田(捕):パスボール一塁走者浦田はさらに三塁まで進塁 楽 0-5 巨 三塁ランナー三塁の2-2からレフトへのタイムリーヒット 楽 0-6 巨 一塁
7回表,7,3.0,岸田 行倫,2,1塁,一塁走者松本:盗塁成功 二塁内角の球を打つもライトフライ 3アウト
7回裏,1,6.0,マッカスカー,0,,守備交代:ライト中山守備交代:セカンド門脇守備変更:松本レフト→センター　守備変更:佐々木ライト→レフト低めのカットボールを打つもレフトフライ 1アウト
7回裏,2,7.0,村林 一輝,1,,ショートゴロ 2アウト
7回裏,3,,堀内 謙伍,2,,太田→代打:堀内見逃し三振 3アウト
8回表,1,4.0,ダルベック,0,,投手交代:鈴木翔→宋家豪守備変更:堀内→キャッチャー左中間へのホームラン 楽 0-7 巨
8回表,2,5.0,大城 卓三,0,,セカンドゴロ 1アウト
8回表,3,6.0,中山 礼都,1,,ライトへのヒットを放つ 一塁
8回表,4,7.0,門脇 誠,1,1塁,空振り三振 2アウト
8回表,5,8.0,泉口 友汰,2,1塁,見逃し三振でバッターアウト！ 3アウト
8回裏,1,9.0,中島 大輔,0,,守備交代:ファーストティマサードゴロ 1アウト
8回裏,2,1.0,佐藤 直樹,1,,外角のスライダーを打つもセンターフライ 2アウト
8回裏,3,2.0,辰己 涼介,2,,サードフライ 3アウト
9回表,1,9.0,佐々木 俊輔,0,,投手交代:宋家豪→津留﨑見逃し三振 1アウト
9回表,2,1.0,浦田 俊輔,1,,空振り三振 2アウト
9回表,3,2.0,松本 剛,2,,空振り三振でバッターアウト 3アウト
9回裏,1,3.0,平良 竜哉,0,,守備交代:センター増田大センターへのヒットを放つ 一塁
9回裏,2,,吉野 創士,0,1塁,浅村→代打:吉野見逃し三振でバッターアウト！ 1アウト
9回裏,3,5.0,黒川 史陽,1,1塁,高めの真っ直ぐを打つもライトフライ 2アウト
9回裏,4,6.0,マッカスカー,2,1塁,レフトへのヒットで出塁 一二塁
9回裏,5,7.0,村林 一輝,2,"1,2塁",ショートゴロ 3アウト試合終了0:19【9回裏】イーグルス打線がジャイアンツ・戸郷翔征に完封勝利を許す… 2026年6月10日 東北楽天ゴールデンイーグルス 対 読売ジャイアンツ
