イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,大島 洋平,0,,外角の真っ直ぐを打つもレフトフライ 1アウト
1回表,2,2.0,辻本 倫太郎,1,,内角のストレートを打つもセンターフライ 2アウト
1回表,3,3.0,福永 裕基,2,,セカンドゴロ 3アウト
1回裏,1,1.0,近本 光司,0,,見逃し三振でバッターアウト！ 1アウト
1回裏,2,2.0,中野 拓夢,1,,センターへのヒットを放つ 一塁
1回裏,3,3.0,森下 翔太,1,1塁,一塁けん制:ランナー中野帰塁一塁けん制:ランナー中野帰塁空振り三振 2アウト
1回裏,4,4.0,佐藤 輝明,2,1塁,一塁けん制:ランナー中野帰塁空振りの三振を喫する 3アウト
2回表,1,4.0,細川 成也,0,,フォアボールを選ぶ 一塁
2回表,2,5.0,高橋 周平,0,1塁,一塁けん制:ランナー細川帰塁空振りの三振を喫する 1アウト
2回表,3,6.0,石伊 雄太,1,1塁,サードゴロ 2アウト一塁
2回表,4,7.0,鵜飼 航丞,2,1塁,一塁けん制:ランナー石伊帰塁センターへのヒットで出塁 一二塁
2回表,5,8.0,村松 開人,2,"1,2塁",一打先制の場面でショートゴロ 3アウト
2回裏,1,5.0,大山 悠輔,0,,空振り三振でバッターアウト 1アウト
2回裏,2,6.0,木浪 聖也,1,,見逃し三振 2アウト
2回裏,3,7.0,中川 勇斗,2,,フォアボールを選ぶ 一塁
2回裏,4,8.0,坂本 誠志郎,2,1塁,一塁けん制:ランナー中川帰塁空振り三振 3アウト
3回表,1,9.0,大野 雄大,0,,一度もバットを振ることなく三球三振 1アウト
3回表,2,1.0,大島 洋平,1,,センターへのヒットで出塁 一塁
3回表,3,2.0,辻本 倫太郎,1,1塁,一塁けん制:ランナー大島帰塁一塁けん制:ランナー大島帰塁中日・辻本の二塁セーフの判定を巡り、阪神がリクエストリプレー検証後判定変わらずセンターへのヒットで出塁 二三塁
3回表,4,3.0,福永 裕基,1,"2,3塁",ファウルフライを大山(一)が捕球してバッターアウト 2アウト
3回表,5,4.0,細川 成也,2,"2,3塁",満塁策で敬遠される 満塁
3回表,6,5.0,高橋 周平,2,満塁,一打先制の場面で空振り三振！決定機を逃す 3アウト
3回裏,1,9.0,大竹 耕太郎,0,,空振り三振でバッターアウト 1アウト
3回裏,2,1.0,近本 光司,1,,外角低めのスラーブを打つもレフトフライ 2アウト
3回裏,3,2.0,中野 拓夢,2,,死球を受ける 一塁
3回裏,4,3.0,森下 翔太,2,1塁,レフトへの先制タイムリーツーベース！ 神 1-0 中 二塁0:54【3回裏】森下 レフト線へタイムリーツーベース!! 中野激走長駆ホームイン!! 2026/04/18 T-D
3回裏,5,4.0,佐藤 輝明,2,2塁,－治療中－守備交代:ファーストボスラー守備変更:高橋周ファースト→サードカウント2-2から空振り三振でバッターアウト 3アウト
4回表,1,6.0,石伊 雄太,0,,ライトへの三塁打 三塁
4回表,2,7.0,鵜飼 航丞,0,3塁,ランナー三塁から逆転2ランホームラン！ 神 1-2 中
4回表,3,8.0,村松 開人,0,,ショートへの内野安打 一塁
4回表,4,9.0,大野 雄大,0,1塁,バント失敗でダブルプレー！ 2アウト
4回表,5,1.0,大島 洋平,2,,センターへのヒットで出塁 一塁
4回表,6,2.0,辻本 倫太郎,2,1塁,低めの変化球を打つもセンターフライ 3アウト
4回裏,1,5.0,大山 悠輔,0,,フォアボールを選ぶ 一塁
4回裏,2,6.0,木浪 聖也,0,1塁,ライトへのヒットを放つ 一三塁
4回裏,3,7.0,中川 勇斗,0,"1,3塁",0アウト一三塁からピッチャーゴロ三塁走者大山は走塁死 1アウト一二塁
4回裏,4,8.0,坂本 誠志郎,1,"1,2塁",1アウト一二塁の3-1からレフトへの同点タイムリーヒット！ 神 2-2 中 一二塁0:50【4回裏】坂本 取られたら取り返す!! レフト前へタイムリーヒットで同点!! 2026/04/18 T-D
4回裏,5,9.0,大竹 耕太郎,1,"1,2塁",見事送りバントを決める 2アウト二三塁
4回裏,6,1.0,近本 光司,2,"2,3塁",フルカウントから空振りの三振を喫する 3アウト
5回表,1,3.0,ボスラー,0,,外角低めの球を打つもレフトフライ 1アウト
5回表,2,4.0,細川 成也,1,,内角の球を打つもライトフライ 2アウト
5回表,3,5.0,高橋 周平,2,,ファウルフライを中川(左)がつかんでバッターアウト 3アウト
5回裏,1,2.0,中野 拓夢,0,,ショートゴロ 1アウト
5回裏,2,3.0,森下 翔太,1,,内角高めの球を打つもセンターフライ 2アウト
5回裏,3,4.0,佐藤 輝明,2,,見逃し三振 3アウト
6回表,1,6.0,石伊 雄太,0,,見逃し三振 1アウト
6回表,2,7.0,鵜飼 航丞,1,,ライトへのヒットで出塁 一塁
6回表,3,8.0,村松 開人,1,1塁,一塁けん制:ランナー鵜飼帰塁また一塁けん制:ランナー鵜飼帰塁大竹(投):暴投 二塁粘りを見せて8球目にフォアボールを選ぶ 一二塁
6回表,4,9.0,大野 雄大,1,"1,2塁",見事送りバントを決める 2アウト二三塁
6回表,5,1.0,大島 洋平,2,"2,3塁",2アウト二三塁の3-2からセンターへのタイムリーヒットで中日勝ち越し！ 神 2-3 中 一三塁
6回表,6,2.0,辻本 倫太郎,2,"1,3塁",一塁けん制:ランナー大島帰塁一塁けん制:ランナー大島帰塁内角低めのストレートを打つもレフトフライ 3アウト
6回裏,1,5.0,大山 悠輔,0,,レフトへのヒットを放つ 一塁
6回裏,2,6.0,木浪 聖也,0,1塁,外角低めのツーシームを打つもレフトフライ 1アウト
6回裏,3,7.0,中川 勇斗,1,1塁,フォアボールを選ぶ 一二塁
6回裏,4,8.0,坂本 誠志郎,1,"1,2塁",内角の球を打つもレフトフライ 2アウト
6回裏,5,,前川 右京,2,"1,2塁",大竹→代打:前川一打同点の場面で空振りの三振を喫する 3アウト
7回表,1,3.0,ボスラー,0,,投手交代:大竹→湯浅守備変更:前川→レフト空振り三振でバッターアウト 1アウト
7回表,2,4.0,細川 成也,1,,ショートゴロ 2アウト
7回表,3,5.0,高橋 周平,2,,セカンドゴロ 3アウト
7回裏,1,1.0,近本 光司,0,,ピッチャー大野に代わって杉浦がマウンドにあがる空振りの三振を喫する 1アウト
7回裏,2,2.0,中野 拓夢,1,,低めの落ちる球をライトへ打ってヒット 一塁
7回裏,3,3.0,森下 翔太,1,1塁,1-0からライトへの同点タイムリーツーベース！ 神 3-3 中 二塁1:13【7回裏】森下 本日2本目!! タイムリーツーベースで同点!! 2026/04/18 T-D
7回裏,4,4.0,佐藤 輝明,1,2塁,ファーストゴロ 2アウト三塁
7回裏,5,5.0,大山 悠輔,2,3塁,フォアボールを選ぶ 一三塁
7回裏,6,6.0,木浪 聖也,2,"1,3塁",2アウト一三塁の2-1からライトへの勝ち越しタイムリーヒット！ 神 4-3 中 一三塁0:48【7回裏】木浪 勝ち越し!! ライト前へタイムリー!! 2026/04/18 T-D
7回裏,7,,福島 圭音,2,"1,3塁",湯浅→代打:福島－中日:監督マウンドへむかう－投手交代:杉浦→牧野セカンドゴロ 3アウト
8回表,1,6.0,石伊 雄太,0,,ピッチャー湯浅に代わって桐敷がマウンドにあがる　守備変更:福島→レフトライトへのヒットを放つ 一塁
8回表,2,7.0,鵜飼 航丞,0,1塁,一塁けん制:ランナー石伊帰塁空振り三振 1アウト
8回表,3,8.0,村松 開人,1,1塁,一塁けん制:ランナー石伊帰塁ダブルプレー 3アウト
8回裏,1,8.0,坂本 誠志郎,0,,投手交代:牧野→吉田サードゴロ 1アウト
8回裏,2,,岡城 快生,1,,桐敷→代打:岡城外角高めの落ちる球を打つもライトフライ 2アウト
8回裏,3,1.0,近本 光司,2,,サードゴロ 3アウト
9回表,1,,田中 幹也,0,,ピッチャー桐敷に代わって岩崎がマウンドにあがる吉田→代打:田中低めのストレートを打つもセカンドライナー 1アウト
9回表,2,1.0,大島 洋平,1,,ストレートのフォアボールで出塁 一塁
9回表,3,2.0,辻本 倫太郎,1,1塁,一塁走者大島→代走:知野一塁けん制:ランナー知野帰塁送りバントを試みるもファウルフライとなりアウト 2アウト
9回表,4,3.0,ボスラー,2,1塁,レフトへのヒット 一二塁
9回表,5,4.0,細川 成也,2,"1,2塁",－阪神:内野手マウンドへ集まる－一打同点の場面で空振り三振でバッターアウト 3アウト試合終了
