イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,大盛 穂,0,,ピッチャーゴロ 1アウト
1回表,2,2.0,勝田 成,1,,内角のスイーパーを打つもライトフライ 2アウト
1回表,3,3.0,小園 海斗,2,,外角低めの落ちる球を引っかけてセカンドゴロ 3アウト
1回裏,1,1.0,牧 秀悟,0,,詰まった打球はサードゴロとなる 1アウト
1回裏,2,2.0,ヒュンメル,1,,ど真ん中の球を打つもセンターフライ 2アウト
1回裏,3,3.0,佐野 恵太,2,,低めのストレートを打つもセンターフライ 3アウト
2回表,1,4.0,モンテロ,0,,泳ぎながらもレフトへヒットを放つ 一塁
2回表,2,5.0,ファビアン,0,1塁,石田裕(投):暴投 二塁右打ちのバッティングを見せセカンドゴロ 1アウト三塁
2回表,3,6.0,坂倉 将吾,1,3塁,ランナー三塁の1-2からセンターへの犠牲フライを放つ広島先制！ デ 0-1 広 2アウト
2回表,4,7.0,佐々木 泰,2,,サードゴロ 3アウト
2回裏,1,4.0,宮﨑 敏郎,0,,サードゴロ 1アウト
2回裏,2,5.0,山本 祐大,1,,内角低めの球を打つもレフトフライ 2アウト
2回裏,3,6.0,宮下 朝陽,2,,ボテボテのサードゴロ 3アウト
3回表,1,8.0,中村 奨成,0,,セカンドゴロ 1アウト
3回表,2,9.0,床田 寛樹,1,,フォアボールを選ぶ 一塁
3回表,3,1.0,大盛 穂,1,1塁,空振り三振でバッターアウト 2アウト0:143回表、石田裕選手が147キロのストレートで三球三振に斬って取る！
3回表,4,2.0,勝田 成,2,1塁,ファーストゴロ 3アウト
3回裏,1,7.0,蝦名 達夫,0,,外角のカーブを打つもライトフライ 1アウト
3回裏,2,8.0,勝又 温史,1,,サードゴロ 2アウト
3回裏,3,9.0,石田 裕太郎,2,,サードゴロ 3アウト
4回表,1,3.0,小園 海斗,0,,ヒュンメル(左)の落球により出塁する 二塁
4回表,2,4.0,モンテロ,0,2塁,0アウト二塁からライトへのヒットで出塁 一三塁
4回表,3,5.0,ファビアン,0,"1,3塁",キャッチャーへのファウルフライに倒れる 1アウト
4回表,4,6.0,坂倉 将吾,1,"1,3塁",1アウト一三塁の2-2からセンターへのタイムリーヒット デ 0-2 広 一三塁
4回表,5,7.0,佐々木 泰,1,"1,3塁",－DeNA:コーチマウンドへむかう－ランナー一三塁の3-2からライトへのタイムリーヒット デ 0-3 広 一三塁
4回表,6,8.0,中村 奨成,1,"1,3塁",ファウルフライを山本(捕)が捕球してバッターアウト 2アウト
4回表,7,9.0,床田 寛樹,2,"1,3塁",ランナー一三塁の0-1からセンターへのタイムリーヒット デ 0-4 広 一二塁
4回表,8,1.0,大盛 穂,2,"1,2塁",ランナー一二塁から外角低めの球を打つもライトフライ 3アウト
4回裏,1,1.0,牧 秀悟,0,,空振り三振でバッターアウト 1アウト
4回裏,2,2.0,ヒュンメル,1,,バックスクリーン左に飛び込むホームランを放つ デ 1-4 広0:424回裏、C.ヒュンメル選手が初球を捉えバックスクリーン左に飛び込むソロホームラン！
4回裏,3,3.0,佐野 恵太,1,,フェンス直撃のツーベースを放つ 二塁
4回裏,4,4.0,宮﨑 敏郎,1,2塁,外角低めのチェンジアップを打つもセンターフライ 2アウト
4回裏,5,5.0,山本 祐大,2,2塁,2アウト二塁からレフトへタイムリーツーベース！ デ 2-4 広 二塁0:294回裏、山本選手がレフトへのタイムリーツーベースを放ち、点差を縮める！
4回裏,6,6.0,宮下 朝陽,2,2塁,－広島:コーチマウンドへむかう－セカンドゴロ 3アウト
5回表,1,2.0,勝田 成,0,,デッドボールを受ける 一塁
5回表,2,3.0,小園 海斗,0,1塁,一塁走者勝田:盗塁を試みるもアウト 1アウト8球粘るも外角低めのストレートに見逃し三振 2アウト0:155回表、石田裕選手がストレートをアウトロー一杯に決める!!
5回表,3,4.0,モンテロ,2,,空振りの三振を喫する 3アウト0:115回表、石田裕選手がアウトコースの変化球を振らせて空振り三振に仕留める！
5回裏,1,7.0,蝦名 達夫,0,,レフトへのヒットを放つ 一塁
5回裏,2,8.0,勝又 温史,0,1塁,外角のカットボールを打つもライトフライ 1アウト
5回裏,3,,松尾 汐恩,1,1塁,石田裕→代打:松尾5-4-3のダブルプレー 3アウト
6回表,1,5.0,ファビアン,0,,投手交代:石田裕→平良ショートゴロ 1アウト
6回表,2,6.0,坂倉 将吾,1,,フォアボールを選ぶ 一塁
6回表,3,7.0,佐々木 泰,1,1塁,ハーフスイングを取られて空振り三振でバッターアウト 2アウト0:186回表、平良選手が低めの変化球でハーフスイングを誘い空振り三振！
6回表,4,8.0,中村 奨成,2,1塁,サードゴロ 3アウト
6回裏,1,1.0,牧 秀悟,0,,サードゴロ 1アウト
6回裏,2,2.0,ヒュンメル,1,,センターへのヒットで出塁 一塁
6回裏,3,3.0,佐野 恵太,1,1塁,低めの真っ直ぐを打つもファーストライナー一塁走者ヒュンメルは塁を飛び出しておりダブルプレー！ 3アウト
7回表,1,9.0,床田 寛樹,0,,投手交代:平良→中川虎7球粘るも外角高めのフォークに空振り三振 1アウト0:137回表、中川選手がフォークを振らせて空振り三振!!
7回表,2,1.0,大盛 穂,1,,外角の球を打つもレフトフライ 2アウト
7回表,3,2.0,勝田 成,2,,空振りの三振を喫する 3アウト0:107回表、中川選手が落差のあるフォークで三振に仕留める！
7回裏,1,4.0,宮﨑 敏郎,0,,サードゴロ 1アウト
7回裏,2,5.0,山本 祐大,1,,一度もバットを振ることなく三球三振 2アウト
7回裏,3,6.0,宮下 朝陽,2,,2-2からホームラン デ 3-4 広0:417回裏、宮下選手がライトスタンドにプロ初ホームランを放ち一点差に迫る！
7回裏,4,7.0,蝦名 達夫,2,,ツーベース 二塁
7回裏,5,8.0,勝又 温史,2,2塁,ピッチャー床田に代わって森浦がマウンドにあがる2アウト二塁の2-0からレフトへのタイムリーツーベースでDeNA同点 デ 4-4 広 二塁0:347回裏、勝又選手が詰まりながらもレフトライン際に落ちるタイムリーツーベースヒット!!同点に追いつく！
7回裏,6,,度会 隆輝,2,2塁,中川虎→代打:度会ランナー二塁からライトスタンドへの勝ち越し2ランホームラン！ デ 6-4 広0:527回裏、代打・度会選手が初球を捉えライトスタンドへ勝ち越しの2ランホームラン！
7回裏,7,1.0,牧 秀悟,2,,ワンバウンドした球に空振り、三振を喫する 3アウト
8回表,1,3.0,小園 海斗,0,,ピッチャー中川虎に代わってレイノルズがマウンドにあがるファーストゴロ 1アウト
8回表,2,4.0,モンテロ,1,,ショートフライ 2アウト
8回表,3,5.0,ファビアン,2,,1-1からホームラン デ 6-5 広
8回表,4,6.0,坂倉 将吾,2,,空振り三振 3アウト0:098回表、S.レイノルズ選手が157キロのストレートで三振を奪う！
8回裏,1,2.0,ヒュンメル,0,,投手交代:森浦→齊藤汰空振りの三振を喫する 1アウト
8回裏,2,3.0,佐野 恵太,1,,詰まった打球はサードゴロとなる 2アウト
8回裏,3,4.0,宮﨑 敏郎,2,,外角のカットボールを引っかけてピッチャーゴロ 3アウト
9回表,1,7.0,佐々木 泰,0,,ピッチャーレイノルズに代わって山﨑がマウンドにあがる　守備交代:センター神里守備交代:サード林守備変更:蝦名センター→ライト　守備変更:勝又ライト→レフト内角のストレートを打つもレフトフライ 1アウト
9回表,2,8.0,中村 奨成,1,,ショートゴロ 2アウト
9回表,3,,秋山 翔吾,2,,齊藤汰→代打:秋山一発出れば同点の場面でセカンドゴロ 3アウト試合終了
