イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,浦田 俊輔,0,,レフトへのヒット 一塁
1回表,2,2.0,松本 剛,0,1塁,一塁けん制:ランナー浦田帰塁また一塁けん制:ランナー浦田帰塁6-4-3のダブルプレー 2アウト
1回表,3,3.0,丸 佳浩,2,,セカンドフライ 3アウト
1回裏,1,1.0,桑原 将志,0,,ピッチャーゴロ 1アウト
1回裏,2,2.0,滝澤 夏央,1,,内角低めのツーシームを打つもレフトフライ 2アウト
1回裏,3,3.0,長谷川 信哉,2,,三塁線へ意表をついたセーフティバントを決める 一塁
1回裏,4,4.0,古賀 悠斗,2,1塁,一塁けん制:ランナー長谷川帰塁ど真ん中のスライダーをライトへ打ってヒット 一二塁
1回裏,5,5.0,カナリオ,2,"1,2塁",粘りを見せて8球目にフォアボールを選ぶ 満塁
1回裏,6,6.0,柘植 世那,2,満塁,－巨人:内野手マウンドへ集まる－一打先制の場面でセカンドゴロ 3アウト
2回表,1,4.0,ダルベック,0,,外角のチェンジアップを引っかけてサードゴロ 1アウト
2回表,2,5.0,大城 卓三,1,,見逃し三振でバッターアウト！ 2アウト
2回表,3,6.0,岸田 行倫,2,,見逃し三振でバッターアウト！ 3アウト
2回裏,1,7.0,渡部 聖弥,0,,外角高めのストレートを打つもファーストライナー 1アウト
2回裏,2,8.0,岸 潤一郎,1,,ライトへの三塁打 三塁
2回裏,3,9.0,石井 一成,1,3塁,見逃し三振でバッターアウト！ 2アウト
2回裏,4,1.0,桑原 将志,2,3塁,一打先制の場面で見逃し三振！決定機を逃す 3アウト
3回表,1,7.0,リチャード,0,,空振りの三振を喫する 1アウト
3回表,2,8.0,中山 礼都,1,,外角高めの球を打つもセンターフライ 2アウト
3回表,3,9.0,小濱 佑斗,2,,ショートへの内野安打 一塁
3回表,4,1.0,浦田 俊輔,2,1塁,一塁けん制:ランナー小濱帰塁見逃し三振 3アウト
3回裏,1,2.0,滝澤 夏央,0,,ショートゴロ 1アウト
3回裏,2,3.0,長谷川 信哉,1,,空振り三振でバッターアウト 2アウト
3回裏,3,4.0,古賀 悠斗,2,,ショートゴロ 3アウト
4回表,1,2.0,松本 剛,0,,レフトへのヒット 一塁
4回表,2,3.0,丸 佳浩,0,1塁,一塁けん制:ランナー松本帰塁また一塁けん制:ランナー松本帰塁巨人・丸の一塁アウトの判定を巡り、巨人がリクエストリプレー検証後判定変わらずセカンドゴロ 1アウト二塁
4回表,3,4.0,ダルベック,1,2塁,空振りの三振を喫する 2アウト
4回表,4,5.0,大城 卓三,2,2塁,一打先制の場面で高めの真っ直ぐを打つもレフトフライ 3アウト
4回裏,1,5.0,カナリオ,0,,フォアボールを選ぶ 一塁
4回裏,2,6.0,柘植 世那,0,1塁,一塁けん制:ランナーカナリオ帰塁見事送りバントを決める 1アウト二塁
4回裏,3,7.0,渡部 聖弥,1,2塁,空振り三振に倒れるもスタートを切っていた二塁走者カナリオが盗塁成功 2アウト三塁0:39【4回裏】脚でチャンス拡大!! ライオンズ・カナリオ 完璧に盗んで三盗を成功させる!! 2026年6月14日 埼玉西武ライオンズ 対 読売ジャイアンツ
4回裏,4,8.0,岸 潤一郎,2,3塁,一打先制の場面でワンバウンドした球を空振り三振 3アウト
5回表,1,6.0,岸田 行倫,0,,デッドボールを受ける 一塁
5回表,2,7.0,リチャード,0,1塁,空振り三振でバッターアウト 1アウト
5回表,3,8.0,中山 礼都,1,1塁,一塁けん制:ランナー岸田帰塁併殺打 3アウト
5回裏,1,9.0,石井 一成,0,,フルカウントからライトスタンドへのホームランで西武先制！ 西 1-0 巨1:02【5回裏】均衡を破る一発!! ライオンズ・石井一成 ライトスタンドへのソロホームランで先制!! 2026年6月14日 埼玉西武ライオンズ 対 読売ジャイアンツ
5回裏,2,1.0,桑原 将志,0,,空振り三振でバッターアウト 1アウト
5回裏,3,2.0,滝澤 夏央,1,,見逃し三振でバッターアウト！ 2アウト
5回裏,4,3.0,長谷川 信哉,2,,空振りの三振を喫する 3アウト
6回表,1,9.0,小濱 佑斗,0,,ピッチャーゴロ 1アウト
6回表,2,1.0,浦田 俊輔,1,,ショートゴロ 2アウト
6回表,3,2.0,松本 剛,2,,全く反応できず見逃し三振 3アウト
6回裏,1,4.0,古賀 悠斗,0,,ライトへのヒットを放つ 一塁
6回裏,2,5.0,カナリオ,0,1塁,一塁けん制:ランナー古賀悠帰塁6-4-3のダブルプレー 2アウト
6回裏,3,6.0,柘植 世那,2,,レフトへの二塁打 二塁
6回裏,4,7.0,渡部 聖弥,2,2塁,投手交代:井上→船迫二塁けん制:ランナー柘植帰塁セカンドフライ 3アウト
7回表,1,3.0,丸 佳浩,0,,外角低めの落ちる球を引っかけてセカンドゴロ 1アウト
7回表,2,4.0,ダルベック,1,,ライトへのヒットを放つ 一塁
7回表,3,5.0,大城 卓三,1,1塁,ストレートのフォアボールで出塁 一二塁
7回表,4,6.0,岸田 行倫,1,"1,2塁",－西武:コーチマウンドへむかう－外角の球を打つもライトフライ 2アウト0:47【7回表】安定の投球!! ライオンズ・ワイナンス 6回2/3を7奪三振無失点の好投でマウンドを降りる!! 2026年6月14日 埼玉西武ライオンズ 対 読売ジャイアンツ
