イニング,打席順,打順,選手名,アウト,ランナー,本文
1回表,1,1.0,正木 智也,0,,内角のカットボールを打つもセンターフライ 1アウト
1回表,2,2.0,周東 佑京,1,,ピッチャーゴロ 2アウト
1回表,3,3.0,近藤 健介,2,,低めの球を打つもセンターフライ 3アウト
1回裏,1,1.0,藤原 恭大,0,,ライトへのヒットを放つ 一塁
1回裏,2,2.0,西川 史礁,0,1塁,一塁けん制:ランナー藤原帰塁また一塁けん制:ランナー藤原帰塁内角高めのストレートを打つもライトフライ 1アウト
1回裏,3,3.0,安田 尚憲,1,1塁,一塁けん制:ランナー藤原帰塁8球粘るも内角低めのフォークに空振り三振 2アウト
1回裏,4,4.0,山口 航輝,2,1塁,外角の球を打つもライトフライ 3アウト
2回表,1,4.0,栗原 陵矢,0,,低めの真っ直ぐを打つもセンターフライ 1アウト
2回表,2,5.0,牧原 大成,1,,ショートゴロ 2アウト
2回表,3,6.0,柳田 悠岐,2,,レフトへのヒットで出塁 一塁
2回表,4,7.0,野村 勇,2,1塁,ファウルフライを松川(捕)がつかんでバッターアウト 3アウト
2回裏,1,5.0,ソト,0,,見逃し三振 1アウト
2回裏,2,6.0,井上 広大,1,,セカンドフライ 2アウト
2回裏,3,7.0,友杉 篤輝,2,,空振りの三振を喫する 3アウト
3回表,1,8.0,庄子 雄大,0,,ショートゴロ 1アウト
3回表,2,9.0,海野 隆司,1,,全く反応できず見逃し三振 2アウト
3回表,3,1.0,正木 智也,2,,ファウルフライをソト(一)が捕球してバッターアウト 3アウト
3回裏,1,8.0,松川 虎生,0,,セカンドゴロ 1アウト
3回裏,2,9.0,小川 龍成,1,,セカンドゴロ 2アウト
3回裏,3,1.0,藤原 恭大,2,,空振りの三振を喫する 3アウト
4回表,1,2.0,周東 佑京,0,,空振りの三振を喫する 1アウト
4回表,2,3.0,近藤 健介,1,,外角低めのスライダーを打つもレフトフライ 2アウト
4回表,3,4.0,栗原 陵矢,2,,フォアボールを選ぶ 一塁
4回表,4,5.0,牧原 大成,2,1塁,死球を受ける 一二塁
4回表,5,6.0,柳田 悠岐,2,"1,2塁",一打先制の場面で内角低めの変化球を打つもライトフライ 3アウト
4回裏,1,2.0,西川 史礁,0,,セカンドゴロ 1アウト
4回裏,2,3.0,安田 尚憲,1,,内角のスライダーを打つもセンターフライ 2アウト
4回裏,3,4.0,山口 航輝,2,,外角低めのカーブを引っかけてサードゴロ 3アウト
5回表,1,7.0,野村 勇,0,,ショートゴロ 1アウト
5回表,2,8.0,庄子 雄大,1,,四球を選ぶ 一塁
5回表,3,9.0,海野 隆司,1,1塁,一塁けん制:ランナー庄子帰塁ソフトバンク・庄子の二塁盗塁セーフの判定を巡り、ロッテがリクエストリプレー検証後判定覆る一塁走者庄子:盗塁を試みるもアウト 2アウトセンターへのヒットで出塁 一塁
5回表,4,1.0,正木 智也,2,1塁,低めのストレートを打つもショートライナー 3アウト
5回裏,1,5.0,ソト,0,,ショートへの内野安打 一塁
5回裏,2,6.0,井上 広大,0,1塁,ワンバウンドした球に空振り、三振を喫する 1アウト
5回裏,3,7.0,友杉 篤輝,1,1塁,外角の球を打つもレフトフライ 2アウト
5回裏,4,8.0,松川 虎生,2,1塁,内角のストレートを打つもレフトフライ 3アウト
6回表,1,2.0,周東 佑京,0,,ショートへの内野安打 一塁
6回表,2,3.0,近藤 健介,0,1塁,一塁けん制:ランナー周東帰塁また一塁けん制:ランナー周東帰塁レフトへのヒットで出塁 一二塁
6回表,3,4.0,栗原 陵矢,0,"1,2塁",－ロッテ:コーチマウンドへむかう－ランナー一二塁から内角低めの球を打つもファーストライナー 1アウト
