球団,選手名,URL,区分種別,区分名,打率,試合,打席,打数,得点,安打,2B,3B,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,DeNA,0.364,7,26,22,2,8,1,0,0,9,4,8,3,0,0,0,1,1,1,0,0.423,0.409,0.832
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,巨人,0.167,8,20,18,1,3,0,0,0,3,3,2,2,0,0,0,0,0,0,2,0.25,0.167,0.417
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,中日,0.259,10,30,27,3,7,0,0,0,7,2,4,2,0,1,0,0,0,0,0,0.333,0.259,0.593
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,広島,0.231,10,27,26,4,6,1,0,1,10,3,8,1,0,0,0,0,0,1,0,0.259,0.385,0.644
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,ヤクルト,0.231,5,13,13,0,3,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0.231,0.231,0.462
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,日本ハム,0.25,2,8,8,1,2,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0.25,0.375,0.625
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,オリックス,0.0,2,8,7,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0.125,0.0,0.125
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,楽天,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,対戦相手,ロッテ,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,甲子園,0.229,21,53,48,4,11,1,0,0,12,5,17,4,0,0,0,1,1,0,1,0.283,0.25,0.533
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,横浜,0.0,2,8,7,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0.125,0.0,0.125
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,東京ドーム,0.2,6,16,15,1,3,0,0,0,3,3,1,1,0,0,0,0,0,0,1,0.25,0.2,0.45
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,バンテリンドーム,0.143,4,15,14,1,2,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0.2,0.143,0.343
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,マツダスタジアム,0.353,5,17,17,4,6,1,0,1,10,3,5,0,0,0,0,0,0,1,0,0.353,0.588,0.941
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,神宮,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,Ce その他,0.25,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.5
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,京セラD大阪,0.375,5,19,16,1,6,1,0,0,7,2,3,3,0,0,0,0,0,1,1,0.474,0.438,0.911
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,ZOZOマリン,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,木浪聖也,https://nf3.sakura.ne.jp/./Central/T/f/0_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,DeNA,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,巨人,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,中日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,広島,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,ヤクルト,0.5,3,3,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.5,1.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,西武,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,甲子園,0.0,4,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,横浜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,東京ドーム,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,マツダスタジアム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,神宮,0.5,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,元山飛優,https://nf3.sakura.ne.jp/./Central/T/f/00_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,DeNA,0.27,10,43,37,7,10,1,0,3,20,5,9,5,0,1,0,0,1,0,1,0.372,0.541,0.913
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,巨人,0.315,14,64,54,13,17,4,0,3,30,7,6,7,0,2,0,1,0,0,0,0.406,0.556,0.962
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,中日,0.407,14,63,54,16,22,4,0,9,53,15,5,6,1,3,0,0,0,0,0,0.492,0.981,1.474
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,広島,0.22,12,53,50,4,11,3,0,1,17,8,4,2,0,1,0,0,1,0,0,0.264,0.34,0.604
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,ヤクルト,0.256,12,50,43,6,11,2,0,3,22,8,4,6,0,1,0,0,0,0,0,0.36,0.512,0.872
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,ソフトバンク,0.364,3,13,11,1,4,1,0,1,8,2,2,1,0,1,0,0,0,0,0,0.462,0.727,1.189
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,日本ハム,0.333,3,13,12,1,4,0,0,1,7,1,4,1,0,0,0,0,0,0,0,0.385,0.583,0.968
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,オリックス,0.583,3,14,12,3,7,4,0,0,11,1,3,1,0,1,0,0,0,0,0,0.643,0.917,1.56
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,楽天,0.333,3,11,9,2,3,1,0,0,4,1,1,1,0,1,0,0,1,0,0,0.455,0.444,0.899
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,西武,0.091,3,12,11,1,1,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0.167,0.273,0.439
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,対戦相手,ロッテ,0.182,3,12,11,2,2,0,0,2,8,4,4,0,0,0,0,1,0,0,1,0.167,0.727,0.894
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,甲子園,0.243,37,155,140,19,34,10,1,9,73,16,18,11,1,4,0,0,1,0,0,0.316,0.521,0.838
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,横浜,0.333,4,19,15,4,5,0,0,1,8,3,2,3,0,1,0,0,1,0,1,0.474,0.533,1.007
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,東京ドーム,0.333,9,42,33,11,11,1,0,3,21,7,3,6,0,2,0,1,0,0,0,0.452,0.636,1.089
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,バンテリンドーム,0.393,7,32,28,6,11,1,0,4,24,6,4,3,0,1,0,0,0,0,0,0.469,0.857,1.326
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,マツダスタジアム,0.381,5,23,21,3,8,2,0,1,13,8,3,2,0,0,0,0,1,0,0,0.435,0.619,1.054
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,神宮,0.263,5,22,19,3,5,1,0,1,9,4,2,2,0,1,0,0,0,0,0,0.364,0.474,0.837
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,Ce その他,0.667,1,4,3,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.75,0.667,1.417
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,みずほPayPay,0.364,3,13,11,1,4,1,0,1,8,2,2,1,0,1,0,0,0,0,0,0.462,0.727,1.189
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,京セラD大阪,0.435,6,26,23,5,10,4,0,1,17,2,5,2,0,1,0,0,0,0,0,0.5,0.739,1.239
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,ZOZOマリン,0.182,3,12,11,2,2,0,0,2,8,4,4,0,0,0,0,1,0,0,1,0.167,0.727,0.894
阪神,森下翔太,https://nf3.sakura.ne.jp/./Central/T/f/1_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,DeNA,0.667,1,3,3,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.667,0.667,1.333
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,巨人,0.111,5,20,18,1,2,0,0,1,5,1,3,1,0,1,0,0,0,0,0,0.2,0.278,0.478
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,中日,0.143,2,7,7,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0.143,0.143,0.286
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,広島,0.333,2,6,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.333,0.333,0.667
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,ヤクルト,0.333,3,7,6,0,2,2,0,0,4,0,2,0,0,0,1,0,0,0,0,0.333,0.667,1.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,ソフトバンク,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,日本ハム,0.0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,対戦相手,ロッテ,0.0,1,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333,0.0,0.333
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,甲子園,0.292,9,26,24,1,7,2,0,0,9,0,9,1,0,0,1,0,0,0,0,0.32,0.375,0.695
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,横浜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,東京ドーム,0.125,4,17,16,1,2,0,0,1,5,1,3,0,0,1,0,0,0,0,0,0.176,0.313,0.489
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,バンテリンドーム,0.0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,マツダスタジアム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,みずほPayPay,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,ZOZOマリン,0.0,1,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.333,0.0,0.333
阪神,梅野隆太郎,https://nf3.sakura.ne.jp/./Central/T/f/2_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,DeNA,0.44,8,34,25,5,11,1,0,4,24,11,6,8,0,0,0,1,0,0,1,0.559,0.96,1.519
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,巨人,0.265,14,59,49,5,13,3,1,1,21,11,8,8,1,1,0,1,0,0,1,0.373,0.429,0.801
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,中日,0.314,14,58,51,3,16,1,0,1,20,6,11,6,2,1,0,0,0,0,0,0.397,0.392,0.789
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,広島,0.182,12,50,44,1,8,2,0,0,10,2,11,3,0,1,0,2,0,0,1,0.24,0.227,0.467
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,ヤクルト,0.325,12,47,40,6,13,5,0,4,30,12,6,7,1,0,0,0,0,0,1,0.426,0.75,1.176
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,ソフトバンク,0.1,3,12,10,2,1,0,0,1,4,1,3,2,0,0,0,0,0,0,1,0.25,0.4,0.65
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,日本ハム,0.333,3,12,12,0,4,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0.333,0.333,0.667
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,オリックス,0.111,3,13,9,1,1,0,0,0,1,2,1,3,0,0,0,1,0,0,0,0.308,0.111,0.419
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,楽天,0.3,3,12,10,2,3,0,0,1,6,3,2,1,0,0,0,1,0,0,0,0.333,0.6,0.933
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,西武,0.1,3,12,10,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0.25,0.1,0.35
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,対戦相手,ロッテ,0.167,3,12,12,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.167,0.167,0.333
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,甲子園,0.258,35,139,124,8,32,2,1,3,45,14,28,12,3,0,0,3,0,0,4,0.317,0.363,0.679
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,横浜,0.667,4,18,12,4,8,0,0,4,20,11,2,5,0,0,0,1,0,0,0,0.722,1.667,2.389
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,東京ドーム,0.267,9,38,30,2,8,3,0,1,14,10,5,6,0,1,0,1,0,0,0,0.395,0.467,0.861
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,バンテリンドーム,0.269,7,29,26,2,7,1,0,1,11,2,6,2,1,1,0,0,0,0,0,0.345,0.423,0.768
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,マツダスタジアム,0.15,5,23,20,1,3,2,0,0,5,0,6,2,0,1,0,0,0,0,0,0.261,0.25,0.511
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,神宮,0.353,5,21,17,4,6,3,0,2,15,8,3,4,0,0,0,0,0,0,0,0.476,0.882,1.359
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,Ce その他,0.667,1,4,3,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0.75,0.667,1.417
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,みずほPayPay,0.1,3,12,10,2,1,0,0,1,4,1,3,2,0,0,0,0,0,0,1,0.25,0.4,0.65
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,京セラD大阪,0.222,6,25,18,2,4,1,0,0,5,2,3,6,0,0,0,1,0,0,0,0.4,0.278,0.678
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,ZOZOマリン,0.167,3,12,12,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0.167,0.167,0.333
阪神,大山悠輔,https://nf3.sakura.ne.jp/./Central/T/f/3_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,DeNA,0.125,6,9,8,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0.222,0.125,0.347
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,巨人,0.273,9,12,11,3,3,1,0,0,4,1,3,1,0,0,0,0,1,0,0,0.333,0.364,0.697
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,中日,0.25,6,17,16,2,4,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0.25,0.25,0.5
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,広島,0.3,5,11,10,0,3,0,0,0,3,2,2,0,0,0,1,0,0,0,0,0.3,0.3,0.6
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,ヤクルト,0.217,8,24,23,3,5,1,0,0,6,1,6,1,0,0,0,0,1,0,2,0.25,0.261,0.511
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,ソフトバンク,0.444,3,10,9,1,4,0,0,0,4,0,1,0,0,0,1,0,0,1,0,0.444,0.444,0.889
阪神,熊谷敬宥,https://nf3.sakura.ne.jp/./Central/T/f/4_stat.htm,対戦相手,日本ハム,0.0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
