球団,選手名,URL,区分種別,区分名,打率,試合,打席,打数,得点,安打,2B,3B,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,阪神,.118,7,20,17,3,2,0,0,0,2,1,6,2,0,0,1,0,1,0,2,.211,.118,.328
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,巨人,.231,4,15,13,0,3,1,0,0,4,1,3,2,1,0,0,0,0,0,0,.333,.308,.641
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,中日,.214,6,14,14,2,3,1,0,0,4,4,6,0,0,0,0,0,1,0,0,.214,.286,.500
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,広島,.286,6,16,14,3,4,2,0,1,9,6,4,1,0,0,0,1,1,0,0,.313,.643,.955
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,ヤクルト,.316,6,20,19,1,6,3,0,0,9,2,5,1,0,0,0,0,1,0,2,.350,.474,.824
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,横浜,.182,13,36,33,4,6,3,0,1,12,7,12,3,0,0,0,0,4,0,1,.250,.364,.614
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,甲子園,.125,3,10,8,2,1,0,0,0,1,0,3,1,0,0,1,0,0,0,2,.222,.125,.347
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,東京ドーム,.222,3,11,9,0,2,0,0,0,2,1,2,2,1,0,0,0,0,0,0,.364,.222,.586
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,バンテリンドーム,.375,2,8,8,1,3,1,0,0,4,3,2,0,0,0,0,0,0,0,0,.375,.500,.875
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,マツダスタジアム,.333,2,4,3,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,.250,.333,.583
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,神宮,.417,4,12,12,1,5,3,0,0,8,1,3,0,0,0,0,0,0,0,1,.417,.667,1.083
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,京セラD大阪,.000,2,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,林琢真,https://nf3.sakura.ne.jp/Central/DB/f/00_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,阪神,.350,5,24,20,4,7,2,0,1,12,3,4,3,0,1,0,0,0,1,1,.458,.600,1.058
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,巨人,.333,4,16,12,3,4,0,0,0,4,1,3,3,0,0,0,1,0,0,1,.438,.333,.771
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,中日,.333,2,10,9,0,3,1,0,0,4,2,1,1,0,0,0,0,0,0,0,.400,.444,.844
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,広島,.263,5,22,19,3,5,0,0,0,5,3,4,2,0,1,0,0,0,0,1,.364,.263,.627
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,ヤクルト,.389,5,20,18,4,7,2,0,1,12,1,1,2,0,0,0,0,1,0,0,.450,.667,1.117
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,横浜,.395,10,44,43,7,17,5,0,2,28,6,7,1,0,0,0,0,1,0,2,.409,.651,1.060
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,東京ドーム,.300,3,14,10,3,3,0,0,0,3,1,3,3,0,0,0,1,0,0,1,.429,.300,.729
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,マツダスタジアム,.273,3,14,11,2,3,0,0,0,3,3,1,2,0,1,0,0,0,0,0,.429,.273,.701
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,神宮,.333,1,4,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,.500,.333,.833
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,Ce その他,.000,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.333,.000,.333
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,京セラD大阪,.222,3,13,9,2,2,0,0,0,2,0,2,3,0,1,0,0,0,1,0,.462,.222,.684
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,牧秀悟,https://nf3.sakura.ne.jp/Central/DB/f/2_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,阪神,.389,8,37,36,6,14,0,0,0,14,3,7,1,0,0,0,0,1,0,0,.405,.389,.794
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,巨人,.286,9,37,35,3,10,4,0,0,14,0,5,2,0,0,0,0,0,1,0,.324,.400,.724
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,中日,.353,8,20,17,4,6,1,0,0,7,1,2,1,0,1,1,0,1,0,0,.421,.412,.833
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,広島,.194,9,34,31,5,6,0,0,1,9,4,4,3,0,0,0,0,0,1,0,.265,.290,.555
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,ヤクルト,.364,10,35,33,6,12,2,0,2,20,5,5,2,0,0,0,0,1,0,0,.400,.606,1.006
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,オリックス,.273,3,12,11,0,3,0,0,0,3,2,3,1,0,0,0,0,0,0,0,.333,.273,.606
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,楽天,.143,2,8,7,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,.250,.143,.393
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,西武,.143,3,14,14,3,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,.143,.429,.571
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,横浜,.325,25,86,80,14,26,1,0,2,33,6,7,5,0,0,1,0,2,1,0,.365,.413,.777
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,甲子園,.308,3,13,13,1,4,0,0,0,4,3,1,0,0,0,0,0,0,0,0,.308,.308,.615
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,東京ドーム,.320,6,26,25,2,8,4,0,0,12,0,5,1,0,0,0,0,0,1,0,.346,.480,.826
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,バンテリンドーム,.250,3,6,4,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,.500,.250,.750
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,マツダスタジアム,.125,4,18,16,2,2,0,0,0,2,1,4,2,0,0,0,0,0,1,0,.222,.125,.347
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,神宮,.235,4,18,17,4,4,1,0,1,8,3,3,1,0,0,0,0,0,0,0,.278,.471,.748
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,Ce その他,1.000,1,3,2,0,2,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1.000,1.500,2.500
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,京セラD大阪,.385,3,13,13,1,5,0,0,0,5,0,5,0,0,0,0,0,1,0,0,.385,.385,.769
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,ベルーナドーム,.143,3,14,14,3,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,.143,.429,.571
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,度会隆輝,https://nf3.sakura.ne.jp/Central/DB/f/4_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,阪神,.125,2,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,.125,.125,.250
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,巨人,.214,5,16,14,0,3,1,0,0,4,0,2,2,0,0,0,0,0,0,0,.313,.286,.598
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,中日,.267,5,16,15,0,4,0,0,0,4,2,2,1,1,0,0,0,0,0,0,.313,.267,.579
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,広島,.294,8,18,17,1,5,3,0,0,8,2,1,0,0,0,1,0,0,0,0,.294,.471,.765
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,ヤクルト,.182,5,13,11,1,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,.308,.182,.490
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,オリックス,.400,3,10,10,0,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,.400,.400,.800
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,楽天,.000,1,4,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,西武,.500,1,4,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.500,.500,1.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,横浜,.308,16,41,39,2,12,1,0,0,13,2,4,2,1,0,0,0,0,0,0,.341,.333,.675
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,甲子園,.250,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.250,.250,.500
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,東京ドーム,.100,3,11,10,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,.182,.100,.282
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,バンテリンドーム,.000,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,マツダスタジアム,.357,5,15,14,1,5,3,0,0,8,2,1,0,0,0,1,0,0,0,0,.357,.571,.929
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,神宮,.000,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,Ce その他,.000,1,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,.667,.000,.667
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,京セラD大阪,.000,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.000,.000,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,ベルーナドーム,.500,1,4,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.500,.500,1.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,松尾汐恩,https://nf3.sakura.ne.jp/Central/DB/f/5_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,阪神,.355,8,36,31,6,11,0,0,1,14,10,4,5,0,0,0,0,0,0,0,.444,.452,.896
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,巨人,.152,9,36,33,2,5,1,0,1,9,3,8,3,0,0,0,0,0,0,0,.222,.273,.495
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,中日,.125,8,34,32,1,4,1,0,0,5,0,4,2,0,0,0,0,0,0,0,.176,.156,.333
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,広島,.289,11,47,38,4,11,4,0,0,15,3,4,9,0,0,0,0,0,0,0,.426,.395,.820
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,ヤクルト,.294,9,38,34,7,10,2,0,2,18,5,6,4,0,0,0,0,0,0,0,.368,.529,.898
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,オリックス,.111,3,9,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.111,.111,.222
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,楽天,.375,2,8,8,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,.375,.375,.750
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,西武,.667,3,13,12,0,8,3,0,0,11,2,0,1,0,0,0,0,0,0,0,.692,.917,1.609
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,横浜,.213,24,101,94,10,20,4,0,1,27,8,12,7,0,0,0,0,0,0,0,.267,.287,.555
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,甲子園,.333,3,13,12,2,4,0,0,0,4,2,2,1,0,0,0,0,0,0,0,.385,.333,.718
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,東京ドーム,.238,6,23,21,2,5,1,0,1,9,2,6,2,0,0,0,0,0,0,0,.304,.429,.733
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,バンテリンドーム,.000,3,12,11,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,.083,.000,.083
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,マツダスタジアム,.294,6,26,17,0,5,1,0,0,6,1,2,9,0,0,0,0,0,0,0,.538,.353,.891
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,神宮,.313,4,18,16,5,5,2,0,2,13,5,2,2,0,0,0,0,0,0,0,.389,.813,1.201
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,Ce その他,1.000,1,3,2,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1.000,1.000,2.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,京セラD大阪,.333,3,12,12,0,4,0,0,0,4,3,2,0,0,0,0,0,0,0,0,.333,.333,.667
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,ベルーナドーム,.667,3,13,12,0,8,3,0,0,11,2,0,1,0,0,0,0,0,0,0,.692,.917,1.609
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,佐野恵太,https://nf3.sakura.ne.jp/Central/DB/f/7_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,阪神,.000,4,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.500,.000,.500
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,巨人,.000,4,5,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,.000,.000,.000
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,中日,.000,7,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.000,.000,.000
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,広島,.000,7,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,.333,.000,.333
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,ヤクルト,.333,3,3,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,.333,.333,.667
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
横浜DeNA,神里和毅,https://nf3.sakura.ne.jp/Central/DB/f/8_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
